,ID,concept:name,Status
21,21,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'archive  letter and  infor mation', 'receive letter', 'write letter with reason of rejection']",Anomalous
22,22,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
23,23,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
24,24,"['archive  letter and  infor mation', 'check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'receive letter', 'write letter with reason of rejection']",Anomalous
25,25,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
26,26,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
27,27,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
28,28,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
29,29,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Anomalous
30,30,"['make phone call to sender and complete  info', 'check  mail by  charlse', 'check  mail by  charlse', 'archive  letter and  infor mation', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Anomalous
31,31,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection', 'archive  letter and  infor mation']",Anomalous
32,32,"['check  mail by  charlse', 'receive letter', 'make phone call to sender and complete  info', 'check  mail by  charlse', 'take letters and register to secretary', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Anomalous
33,33,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'check  mail by  charlse', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Anomalous
34,34,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
35,35,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
36,36,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
37,37,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
38,38,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
39,39,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Anomalous
40,40,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
41,41,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
42,42,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
43,43,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'archive  letter and  infor mation', 'write letter with reason of rejection']",Anomalous
44,44,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
45,45,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection', 'check  mail by  charlse']",Anomalous
46,46,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
47,47,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'receive letter', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Anomalous
48,48,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
49,49,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
50,50,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
51,51,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
52,52,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
53,53,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
54,54,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection', 'archive  letter and  infor mation', 'check  mail by  charlse', 'receive letter']",Anomalous
55,55,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
56,56,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
57,57,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
58,58,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
59,59,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Anomalous
60,60,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
61,61,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
62,62,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection', 'write letter with reason of rejection']",Anomalous
63,63,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
64,64,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
65,65,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
66,66,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
67,67,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'write letter with reason of rejection', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Anomalous
68,68,"['check  mail by  charlse', 'archive  letter and  infor mation', 'make phone call to sender and complete  info', 'take letters and register to secretary', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection', 'receive letter']",Anomalous
69,69,"['take letters and register to secretary', 'check  mail by  charlse', 'archive  letter and  infor mation', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Anomalous
70,70,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
71,71,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
72,72,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
73,73,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
74,74,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
75,75,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
76,76,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
77,77,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
78,78,"['check  mail by  charlse', 'archive  letter and  infor mation', 'archive  letter and  infor mation', 'make phone call to sender and complete  info', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Anomalous
79,79,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'make phone call to sender and complete  info', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Anomalous
80,80,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
81,81,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
82,82,"['check  mail by  charlse', 'receive letter', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection', 'make phone call to sender and complete  info']",Anomalous
83,83,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
84,84,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
85,85,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
86,86,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
87,87,"['take letters and register to secretary', 'write letter with reason of rejection', 'check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Anomalous
88,88,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
89,89,"['write letter with reason of rejection', 'check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'receive letter', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Anomalous
90,90,"['archive  letter and  infor mation', 'check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Anomalous
91,91,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Anomalous
92,92,"['check  mail by  charlse', 'archive  letter and  infor mation', 'receive letter', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Anomalous
93,93,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
94,94,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'check  mail by  charlse', 'receive letter', 'write letter with reason of rejection', 'receive letter']",Anomalous
95,95,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
96,96,"['check  mail by  charlse', 'archive  letter and  infor mation', 'receive letter', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Anomalous
97,97,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
98,98,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
99,99,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'write letter with reason of rejection', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Anomalous
100,100,"['receive letter', 'check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'receive letter', 'receive letter', 'write letter with reason of rejection', 'archive  letter and  infor mation']",Anomalous
101,101,"['archive  letter and  infor mation', 'check  mail by  charlse', 'make phone call to sender and complete  info', 'check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'make phone call to sender and complete  info', 'write letter with reason of rejection']",Anomalous
102,102,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
103,103,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
104,104,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
105,105,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Anomalous
106,106,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
107,107,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'write letter with reason of rejection', 'receive letter', 'write letter with reason of rejection']",Anomalous
108,108,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'archive  letter and  infor mation', 'receive letter', 'write letter with reason of rejection']",Anomalous
109,109,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
110,110,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
111,111,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
112,112,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'archive  letter and  infor mation', 'receive letter', 'write letter with reason of rejection']",Anomalous
113,113,"['make phone call to sender and complete  info', 'archive  letter and  infor mation', 'check  mail by  charlse', 'take letters and register to secretary', 'check  mail by  charlse', 'make phone call to sender and complete  info', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Anomalous
114,114,"['check  mail by  charlse', 'take letters and register to secretary', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Anomalous
115,115,"['check  mail by  charlse', 'take letters and register to secretary', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'make phone call to sender and complete  info', 'receive letter', 'write letter with reason of rejection']",Anomalous
116,116,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
117,117,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
118,118,"['check  mail by  charlse', 'archive  letter and  infor mation', 'make phone call to sender and complete  info', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Anomalous
119,119,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
120,120,"['check  mail by  charlse', 'archive  letter and  infor mation', 'receive letter', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Anomalous
121,121,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
122,122,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
123,123,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
124,124,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
125,125,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Anomalous
126,126,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
127,127,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'take letters and register to secretary', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'archive  letter and  infor mation', 'receive letter', 'write letter with reason of rejection']",Anomalous
128,128,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
129,129,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'write letter with reason of rejection', 'take letters and register to secretary', 'receive letter', 'take letters and register to secretary', 'write letter with reason of rejection']",Anomalous
130,130,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
131,131,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
132,132,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
133,133,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
134,134,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
135,135,"['check  mail by  charlse', 'take letters and register to secretary', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Anomalous
136,136,"['check  mail by  charlse', 'archive  letter and  infor mation', 'receive letter', 'write letter with reason of rejection', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection', 'check  mail by  charlse']",Anomalous
137,137,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Anomalous
138,138,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
139,139,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
140,140,"['check  mail by  charlse', 'write letter with reason of rejection', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'archive  letter and  infor mation', 'write letter with reason of rejection']",Anomalous
141,141,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
142,142,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'write letter with reason of rejection', 'receive letter', 'receive letter', 'check  mail by  charlse', 'write letter with reason of rejection', 'take letters and register to secretary', 'take letters and register to secretary']",Anomalous
143,143,"['take letters and register to secretary', 'check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Anomalous
144,144,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'archive  letter and  infor mation', 'receive letter', 'take letters and register to secretary', 'write letter with reason of rejection']",Anomalous
145,145,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'write letter with reason of rejection', 'take letters and register to secretary', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Anomalous
146,146,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
147,147,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'check  mail by  charlse', 'write letter with reason of rejection']",Anomalous
148,148,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
149,149,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
150,150,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
151,151,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection', 'write letter with reason of rejection']",Anomalous
152,152,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
153,153,"['archive  letter and  infor mation', 'check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection', 'check  mail by  charlse']",Anomalous
154,154,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
155,155,"['check  mail by  charlse', 'write letter with reason of rejection', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'archive  letter and  infor mation', 'receive letter', 'write letter with reason of rejection']",Anomalous
156,156,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'check  mail by  charlse', 'receive letter', 'write letter with reason of rejection']",Anomalous
157,157,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'make phone call to sender and complete  info', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Anomalous
158,158,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
159,159,"['check  mail by  charlse', 'write letter with reason of rejection', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Anomalous
160,160,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'receive letter', 'write letter with reason of rejection']",Anomalous
161,161,"['check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
162,162,"['check  mail by  charlse', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Normal
163,163,"['make phone call to sender and complete  info', 'check  mail by  charlse', 'make phone call to sender and complete  info', 'archive  letter and  infor mation', 'take letters and register to secretary', 'receive letter', 'write letter with reason of rejection']",Anomalous
