,ID,concept:name,Status
35,35,"['application  investigation  process', 'title administrative advice check', 'determine land action plan compromise granting of a tenure', 'land valuation check', 'parcel check', 'native  title  check', 'survey plan registration check', 'notify customer']",Normal
36,36,"['application  investigation  process', 'title administrative advice check', 'determine land action plan compromise granting of a tenure', 'land valuation check', 'survey plan registration check', 'parcel check', 'native  title  check', 'notify customer']",Normal
37,37,"['seek views through official notification', 'application  investigation  process', 'title administrative advice check', 'determine land action plan compromise granting of a tenure', 'land valuation check', 'survey plan registration check', 'native  title  check', 'parcel check', 'notify customer']",Anomalous
38,38,"['application  investigation  process', 'title administrative advice check', 'determine land action plan compromise granting of a tenure', 'land valuation check', 'native  title  check', 'parcel check', 'department processes application', 'survey plan registration check', 'notify customer']",Anomalous
39,39,"['application  investigation  process', 'title administrative advice check', 'determine land action plan compromise granting of a tenure', 'land valuation check', 'native  title  check', 'survey plan registration check', 'parcel check', 'notify customer']",Normal
40,40,"['application  investigation  process', 'title administrative advice check', 'determine land action plan compromise granting of a tenure', 'survey plan registration check', 'parcel check', 'land valuation check', 'native  title  check', 'notify customer']",Normal
41,41,"['application  investigation  process', 'title administrative advice check', 'determine land action plan compromise granting of a tenure', 'survey plan registration check', 'parcel check', 'native  title  check', 'land valuation check', 'notify customer']",Normal
42,42,"['application  investigation  process', 'department processes application', 'title administrative advice check', 'determine land action plan compromise granting of a tenure', 'survey plan registration check', 'land valuation check', 'parcel check', 'native  title  check', 'notify customer']",Anomalous
43,43,"['application  investigation  process', 'title administrative advice check', 'determine land action plan compromise granting of a tenure', 'survey plan registration check', 'land valuation check', 'native  title  check', 'parcel check', 'notify customer']",Normal
44,44,"['application  investigation  process', 'land valuation check', 'title administrative advice check', 'survey plan registration check', 'determine land action plan compromise granting of a tenure', 'survey plan registration check', 'native  title  check', 'parcel check', 'process responses of views', 'land valuation check', 'notify customer']",Anomalous
45,45,"['application  investigation  process', 'title administrative advice check', 'determine land action plan compromise granting of a tenure', 'survey plan registration check', 'native  title  check', 'land valuation check', 'parcel check', 'notify customer']",Normal
46,46,"['application  investigation  process', 'title administrative advice check', 'parcel check', 'determine land action plan compromise granting of a tenure', 'native  title  check', 'determine land action plan compromise granting of a tenure', 'parcel check', 'land valuation check', 'department processes application', 'survey plan registration check', 'notify customer']",Anomalous
47,47,"['application  investigation  process', 'title administrative advice check', 'determine land action plan compromise granting of a tenure', 'native  title  check', 'parcel check', 'survey plan registration check', 'land valuation check', 'notify customer']",Normal
48,48,"['application  investigation  process', 'title administrative advice check', 'determine land action plan compromise granting of a tenure', 'process responses of views', 'native  title  check', 'land valuation check', 'parcel check', 'survey plan registration check', 'notify customer']",Anomalous
49,49,"['application  investigation  process', 'title administrative advice check', 'determine land action plan compromise granting of a tenure', 'native  title  check', 'process responses of views', 'land valuation check', 'survey plan registration check', 'parcel check', 'notify customer']",Anomalous
50,50,"['application  investigation  process', 'title administrative advice check', 'determine land action plan compromise granting of a tenure', 'native  title  check', 'survey plan registration check', 'parcel check', 'land valuation check', 'notify customer']",Normal
51,51,"['application  investigation  process', 'title administrative advice check', 'determine land action plan compromise granting of a tenure', 'native  title  check', 'survey plan registration check', 'land valuation check', 'parcel check', 'notify customer']",Normal
52,52,"['survey plan registration check', 'application  investigation  process', 'title administrative advice check', 'land valuation check', 'determine land action plan compromise granting of a tenure', 'parcel check', 'notify customer', 'survey plan registration check', 'native  title  check', 'notify customer']",Anomalous
53,53,"['application  investigation  process', 'title administrative advice check', 'land valuation check', 'determine land action plan compromise granting of a tenure', 'parcel check', 'native  title  check', 'survey plan registration check', 'notify customer']",Normal
54,54,"['application  investigation  process', 'title administrative advice check', 'land valuation check', 'determine land action plan compromise granting of a tenure', 'survey plan registration check', 'parcel check', 'native  title  check', 'notify customer']",Normal
55,55,"['application  investigation  process', 'title administrative advice check', 'application  investigation  process', 'land valuation check', 'notify customer', 'determine land action plan compromise granting of a tenure', 'survey plan registration check', 'native  title  check', 'parcel check', 'notify customer']",Anomalous
56,56,"['application  investigation  process', 'title administrative advice check', 'land valuation check', 'determine land action plan compromise granting of a tenure', 'native  title  check', 'parcel check', 'survey plan registration check', 'notify customer']",Normal
57,57,"['application  investigation  process', 'title administrative advice check', 'land valuation check', 'determine land action plan compromise granting of a tenure', 'native  title  check', 'survey plan registration check', 'parcel check', 'notify customer']",Normal
58,58,"['application  investigation  process', 'title administrative advice check', 'land valuation check', 'parcel check', 'determine land action plan compromise granting of a tenure', 'survey plan registration check', 'native  title  check', 'notify customer', 'process responses of views']",Anomalous
59,59,"['land valuation check', 'application  investigation  process', 'title administrative advice check', 'land valuation check', 'native  title  check', 'parcel check', 'process responses of views', 'determine land action plan compromise granting of a tenure', 'native  title  check', 'survey plan registration check', 'notify customer']",Anomalous
60,60,"['application  investigation  process', 'title administrative advice check', 'land valuation check', 'parcel check', 'survey plan registration check', 'determine land action plan compromise granting of a tenure', 'native  title  check', 'notify customer']",Normal
61,61,"['application  investigation  process', 'title administrative advice check', 'land valuation check', 'parcel check', 'survey plan registration check', 'schedule  site  inspection', 'process responses of views', 'native  title  check', 'schedule  site  inspection', 'determine land action plan compromise granting of a tenure', 'native  title  check', 'notify customer', 'land valuation check']",Anomalous
62,62,"['application  investigation  process', 'title administrative advice check', 'land valuation check', 'parcel check', 'department processes application', 'native  title  check', 'determine land action plan compromise granting of a tenure', 'survey plan registration check', 'notify customer']",Anomalous
63,63,"['application  investigation  process', 'title administrative advice check', 'land valuation check', 'parcel check', 'native  title  check', 'parcel check', 'survey plan registration check', 'determine land action plan compromise granting of a tenure', 'notify customer']",Anomalous
64,64,"['application  investigation  process', 'title administrative advice check', 'land valuation check', 'survey plan registration check', 'determine land action plan compromise granting of a tenure', 'parcel check', 'native  title  check', 'notify customer']",Normal
65,65,"['application  investigation  process', 'title administrative advice check', 'land valuation check', 'survey plan registration check', 'determine land action plan compromise granting of a tenure', 'native  title  check', 'land valuation check', 'parcel check', 'notify customer']",Anomalous
66,66,"['application  investigation  process', 'title administrative advice check', 'land valuation check', 'survey plan registration check', 'parcel check', 'determine land action plan compromise granting of a tenure', 'native  title  check', 'notify customer']",Normal
67,67,"['application  investigation  process', 'title administrative advice check', 'land valuation check', 'survey plan registration check', 'parcel check', 'native  title  check', 'determine land action plan compromise granting of a tenure', 'notify customer']",Normal
68,68,"['application  investigation  process', 'title administrative advice check', 'land valuation check', 'survey plan registration check', 'native  title  check', 'parcel check', 'parcel check', 'determine land action plan compromise granting of a tenure', 'notify customer', 'survey plan registration check']",Anomalous
69,69,"['application  investigation  process', 'title administrative advice check', 'land valuation check', 'survey plan registration check', 'native  title  check', 'determine land action plan compromise granting of a tenure', 'parcel check', 'notify customer']",Normal
70,70,"['department processes application', 'application  investigation  process', 'department processes application', 'title administrative advice check', 'land valuation check', 'determine  application', 'native  title  check', 'determine land action plan compromise granting of a tenure', 'native  title  check', 'parcel check', 'survey plan registration check', 'notify customer']",Anomalous
71,71,"['application  investigation  process', 'title administrative advice check', 'land valuation check', 'native  title  check', 'determine land action plan compromise granting of a tenure', 'survey plan registration check', 'parcel check', 'notify customer']",Normal
72,72,"['application  investigation  process', 'title administrative advice check', 'land valuation check', 'native  title  check', 'parcel check', 'determine land action plan compromise granting of a tenure', 'survey plan registration check', 'notify customer']",Normal
73,73,"['application  investigation  process', 'title administrative advice check', 'land valuation check', 'native  title  check', 'parcel check', 'survey plan registration check', 'determine land action plan compromise granting of a tenure', 'notify customer']",Normal
74,74,"['application  investigation  process', 'title administrative advice check', 'land valuation check', 'native  title  check', 'survey plan registration check', 'parcel check', 'determine land action plan compromise granting of a tenure', 'notify customer']",Normal
75,75,"['application  investigation  process', 'determine land action plan compromise granting of a tenure', 'title administrative advice check', 'land valuation check', 'native  title  check', 'survey plan registration check', 'determine land action plan compromise granting of a tenure', 'parcel check', 'notify customer']",Anomalous
76,76,"['application  investigation  process', 'title administrative advice check', 'parcel check', 'determine land action plan compromise granting of a tenure', 'land valuation check', 'survey plan registration check', 'native  title  check', 'notify customer']",Normal
77,77,"['application  investigation  process', 'notify customer', 'title administrative advice check', 'determine  application', 'parcel check', 'determine land action plan compromise granting of a tenure', 'land valuation check', 'native  title  check', 'survey plan registration check', 'notify customer']",Anomalous
78,78,"['application  investigation  process', 'title administrative advice check', 'parcel check', 'determine land action plan compromise granting of a tenure', 'survey plan registration check', 'land valuation check', 'native  title  check', 'notify customer']",Normal
79,79,"['application  investigation  process', 'title administrative advice check', 'parcel check', 'determine land action plan compromise granting of a tenure', 'survey plan registration check', 'native  title  check', 'land valuation check', 'notify customer']",Normal
80,80,"['application  investigation  process', 'title administrative advice check', 'parcel check', 'determine land action plan compromise granting of a tenure', 'native  title  check', 'land valuation check', 'survey plan registration check', 'notify customer', 'native  title  check']",Anomalous
81,81,"['application  investigation  process', 'title administrative advice check', 'parcel check', 'determine land action plan compromise granting of a tenure', 'native  title  check', 'survey plan registration check', 'land valuation check', 'notify customer']",Normal
82,82,"['application  investigation  process', 'title administrative advice check', 'parcel check', 'land valuation check', 'determine land action plan compromise granting of a tenure', 'survey plan registration check', 'native  title  check', 'notify customer']",Normal
83,83,"['application  investigation  process', 'title administrative advice check', 'parcel check', 'land valuation check', 'determine land action plan compromise granting of a tenure', 'native  title  check', 'survey plan registration check', 'notify customer']",Normal
84,84,"['application  investigation  process', 'title administrative advice check', 'parcel check', 'land valuation check', 'survey plan registration check', 'determine land action plan compromise granting of a tenure', 'native  title  check', 'notify customer']",Normal
85,85,"['application  investigation  process', 'title administrative advice check', 'parcel check', 'land valuation check', 'determine land action plan compromise granting of a tenure', 'survey plan registration check', 'survey plan registration check', 'native  title  check', 'determine land action plan compromise granting of a tenure', 'notify customer']",Anomalous
86,86,"['application  investigation  process', 'title administrative advice check', 'parcel check', 'land valuation check', 'notify customer', 'native  title  check', 'determine land action plan compromise granting of a tenure', 'survey plan registration check', 'notify customer']",Anomalous
87,87,"['application  investigation  process', 'title administrative advice check', 'parcel check', 'land valuation check', 'native  title  check', 'survey plan registration check', 'determine land action plan compromise granting of a tenure', 'notify customer']",Normal
88,88,"['application  investigation  process', 'title administrative advice check', 'parcel check', 'survey plan registration check', 'determine land action plan compromise granting of a tenure', 'land valuation check', 'native  title  check', 'notify customer']",Normal
89,89,"['application  investigation  process', 'title administrative advice check', 'parcel check', 'survey plan registration check', 'determine land action plan compromise granting of a tenure', 'native  title  check', 'land valuation check', 'notify customer']",Normal
90,90,"['application  investigation  process', 'title administrative advice check', 'parcel check', 'survey plan registration check', 'land valuation check', 'application  investigation  process', 'determine land action plan compromise granting of a tenure', 'process responses of views', 'native  title  check', 'notify customer']",Anomalous
91,91,"['application  investigation  process', 'title administrative advice check', 'parcel check', 'survey plan registration check', 'land valuation check', 'native  title  check', 'determine land action plan compromise granting of a tenure', 'seek views through official notification', 'notify customer']",Anomalous
92,92,"['application  investigation  process', 'title administrative advice check', 'parcel check', 'survey plan registration check', 'native  title  check', 'determine land action plan compromise granting of a tenure', 'land valuation check', 'notify customer']",Normal
93,93,"['application  investigation  process', 'title administrative advice check', 'parcel check', 'survey plan registration check', 'native  title  check', 'land valuation check', 'department processes application', 'determine land action plan compromise granting of a tenure', 'notify customer']",Anomalous
94,94,"['application  investigation  process', 'title administrative advice check', 'parcel check', 'native  title  check', 'determine land action plan compromise granting of a tenure', 'land valuation check', 'survey plan registration check', 'notify customer']",Normal
95,95,"['application  investigation  process', 'title administrative advice check', 'parcel check', 'native  title  check', 'determine land action plan compromise granting of a tenure', 'survey plan registration check', 'land valuation check', 'notify customer']",Normal
96,96,"['application  investigation  process', 'title administrative advice check', 'parcel check', 'parcel check', 'native  title  check', 'land valuation check', 'determine land action plan compromise granting of a tenure', 'land valuation check', 'survey plan registration check', 'notify customer']",Anomalous
97,97,"['application  investigation  process', 'title administrative advice check', 'parcel check', 'native  title  check', 'land valuation check', 'survey plan registration check', 'determine land action plan compromise granting of a tenure', 'notify customer']",Normal
98,98,"['application  investigation  process', 'title administrative advice check', 'parcel check', 'native  title  check', 'survey plan registration check', 'determine land action plan compromise granting of a tenure', 'land valuation check', 'notify customer']",Normal
99,99,"['application  investigation  process', 'title administrative advice check', 'parcel check', 'native  title  check', 'survey plan registration check', 'land valuation check', 'determine land action plan compromise granting of a tenure', 'notify customer']",Normal
100,100,"['application  investigation  process', 'title administrative advice check', 'department processes application', 'survey plan registration check', 'determine land action plan compromise granting of a tenure', 'parcel check', 'land valuation check', 'native  title  check', 'notify customer']",Anomalous
101,101,"['application  investigation  process', 'title administrative advice check', 'survey plan registration check', 'determine land action plan compromise granting of a tenure', 'land valuation check', 'parcel check', 'native  title  check', 'land valuation check', 'notify customer']",Anomalous
102,102,"['application  investigation  process', 'department processes application', 'title administrative advice check', 'survey plan registration check', 'application  investigation  process', 'determine land action plan compromise granting of a tenure', 'land valuation check', 'seek views through official notification', 'survey plan registration check', 'parcel check', 'native  title  check', 'notify customer']",Anomalous
103,103,"['application  investigation  process', 'title administrative advice check', 'survey plan registration check', 'determine land action plan compromise granting of a tenure', 'land valuation check', 'land valuation check', 'native  title  check', 'parcel check', 'notify customer']",Anomalous
104,104,"['application  investigation  process', 'title administrative advice check', 'survey plan registration check', 'determine land action plan compromise granting of a tenure', 'native  title  check', 'parcel check', 'land valuation check', 'notify customer']",Normal
105,105,"['application  investigation  process', 'title administrative advice check', 'survey plan registration check', 'determine land action plan compromise granting of a tenure', 'native  title  check', 'land valuation check', 'parcel check', 'notify customer']",Normal
106,106,"['application  investigation  process', 'title administrative advice check', 'survey plan registration check', 'parcel check', 'determine land action plan compromise granting of a tenure', 'land valuation check', 'native  title  check', 'notify customer']",Normal
107,107,"['application  investigation  process', 'seek views through official notification', 'title administrative advice check', 'department processes application', 'notify customer', 'survey plan registration check', 'parcel check', 'notify customer', 'determine land action plan compromise granting of a tenure', 'native  title  check', 'land valuation check', 'native  title  check', 'seek views through official notification', 'land valuation check', 'native  title  check', 'parcel check', 'survey plan registration check', 'notify customer']",Anomalous
108,108,"['application  investigation  process', 'notify customer', 'title administrative advice check', 'survey plan registration check', 'parcel check', 'land valuation check', 'determine land action plan compromise granting of a tenure', 'native  title  check', 'notify customer']",Anomalous
109,109,"['application  investigation  process', 'title administrative advice check', 'survey plan registration check', 'parcel check', 'land valuation check', 'native  title  check', 'determine land action plan compromise granting of a tenure', 'notify customer']",Normal
110,110,"['application  investigation  process', 'title administrative advice check', 'survey plan registration check', 'parcel check', 'native  title  check', 'determine land action plan compromise granting of a tenure', 'land valuation check', 'notify customer']",Normal
111,111,"['application  investigation  process', 'title administrative advice check', 'survey plan registration check', 'parcel check', 'native  title  check', 'land valuation check', 'determine land action plan compromise granting of a tenure', 'notify customer', 'determine  application']",Anomalous
112,112,"['application  investigation  process', 'title administrative advice check', 'survey plan registration check', 'land valuation check', 'determine land action plan compromise granting of a tenure', 'parcel check', 'native  title  check', 'notify customer']",Normal
113,113,"['application  investigation  process', 'title administrative advice check', 'survey plan registration check', 'land valuation check', 'determine land action plan compromise granting of a tenure', 'native  title  check', 'parcel check', 'notify customer']",Normal
114,114,"['application  investigation  process', 'title administrative advice check', 'survey plan registration check', 'land valuation check', 'parcel check', 'determine land action plan compromise granting of a tenure', 'native  title  check', 'notify customer']",Normal
115,115,"['application  investigation  process', 'title administrative advice check', 'survey plan registration check', 'land valuation check', 'parcel check', 'native  title  check', 'determine land action plan compromise granting of a tenure', 'notify customer']",Normal
116,116,"['application  investigation  process', 'title administrative advice check', 'survey plan registration check', 'land valuation check', 'native  title  check', 'parcel check', 'determine land action plan compromise granting of a tenure', 'notify customer']",Normal
117,117,"['application  investigation  process', 'title administrative advice check', 'survey plan registration check', 'land valuation check', 'native  title  check', 'determine land action plan compromise granting of a tenure', 'parcel check', 'notify customer']",Normal
118,118,"['application  investigation  process', 'title administrative advice check', 'survey plan registration check', 'native  title  check', 'determine land action plan compromise granting of a tenure', 'parcel check', 'land valuation check', 'notify customer']",Normal
119,119,"['application  investigation  process', 'title administrative advice check', 'survey plan registration check', 'native  title  check', 'determine land action plan compromise granting of a tenure', 'land valuation check', 'parcel check', 'notify customer']",Normal
120,120,"['application  investigation  process', 'application  investigation  process', 'title administrative advice check', 'survey plan registration check', 'native  title  check', 'parcel check', 'determine land action plan compromise granting of a tenure', 'land valuation check', 'notify customer']",Anomalous
121,121,"['application  investigation  process', 'department processes application', 'notify customer', 'title administrative advice check', 'title administrative advice check', 'survey plan registration check', 'land valuation check', 'native  title  check', 'parcel check', 'schedule  site  inspection', 'process responses of views', 'land valuation check', 'determine land action plan compromise granting of a tenure', 'department processes application', 'application  investigation  process', 'determine  application', 'determine land action plan compromise granting of a tenure', 'seek views through official notification', 'determine land action plan compromise granting of a tenure', 'notify customer']",Anomalous
122,122,"['application  investigation  process', 'title administrative advice check', 'survey plan registration check', 'native  title  check', 'land valuation check', 'parcel check', 'determine land action plan compromise granting of a tenure', 'notify customer']",Normal
123,123,"['application  investigation  process', 'title administrative advice check', 'survey plan registration check', 'determine land action plan compromise granting of a tenure', 'native  title  check', 'land valuation check', 'department processes application', 'determine land action plan compromise granting of a tenure', 'parcel check', 'notify customer']",Anomalous
124,124,"['application  investigation  process', 'department processes application', 'native  title  check', 'title administrative advice check', 'determine land action plan compromise granting of a tenure', 'parcel check', 'land valuation check', 'survey plan registration check', 'notify customer', 'survey plan registration check']",Anomalous
125,125,"['application  investigation  process', 'native  title  check', 'title administrative advice check', 'determine land action plan compromise granting of a tenure', 'parcel check', 'survey plan registration check', 'land valuation check', 'notify customer']",Normal
126,126,"['application  investigation  process', 'native  title  check', 'title administrative advice check', 'determine land action plan compromise granting of a tenure', 'land valuation check', 'title administrative advice check', 'parcel check', 'survey plan registration check', 'notify customer']",Anomalous
127,127,"['schedule  site  inspection', 'application  investigation  process', 'land valuation check', 'native  title  check', 'department processes application', 'title administrative advice check', 'determine land action plan compromise granting of a tenure', 'land valuation check', 'title administrative advice check', 'survey plan registration check', 'parcel check', 'notify customer']",Anomalous
128,128,"['application  investigation  process', 'native  title  check', 'title administrative advice check', 'determine land action plan compromise granting of a tenure', 'survey plan registration check', 'parcel check', 'land valuation check', 'notify customer']",Normal
129,129,"['application  investigation  process', 'native  title  check', 'title administrative advice check', 'determine land action plan compromise granting of a tenure', 'survey plan registration check', 'land valuation check', 'parcel check', 'notify customer']",Normal
130,130,"['application  investigation  process', 'native  title  check', 'title administrative advice check', 'parcel check', 'determine  application', 'determine land action plan compromise granting of a tenure', 'land valuation check', 'survey plan registration check', 'notify customer']",Anomalous
131,131,"['application  investigation  process', 'native  title  check', 'title administrative advice check', 'parcel check', 'department processes application', 'determine land action plan compromise granting of a tenure', 'survey plan registration check', 'land valuation check', 'notify customer', 'native  title  check']",Anomalous
132,132,"['application  investigation  process', 'native  title  check', 'title administrative advice check', 'parcel check', 'land valuation check', 'determine land action plan compromise granting of a tenure', 'survey plan registration check', 'notify customer']",Normal
133,133,"['application  investigation  process', 'native  title  check', 'title administrative advice check', 'parcel check', 'land valuation check', 'survey plan registration check', 'determine land action plan compromise granting of a tenure', 'notify customer']",Normal
134,134,"['department processes application', 'application  investigation  process', 'native  title  check', 'title administrative advice check', 'parcel check', 'survey plan registration check', 'determine land action plan compromise granting of a tenure', 'land valuation check', 'notify customer']",Anomalous
135,135,"['application  investigation  process', 'native  title  check', 'title administrative advice check', 'parcel check', 'survey plan registration check', 'land valuation check', 'determine land action plan compromise granting of a tenure', 'notify customer']",Normal
136,136,"['application  investigation  process', 'native  title  check', 'title administrative advice check', 'land valuation check', 'determine land action plan compromise granting of a tenure', 'parcel check', 'survey plan registration check', 'notify customer']",Normal
137,137,"['application  investigation  process', 'native  title  check', 'title administrative advice check', 'land valuation check', 'determine land action plan compromise granting of a tenure', 'survey plan registration check', 'parcel check', 'notify customer']",Normal
138,138,"['application  investigation  process', 'native  title  check', 'department processes application', 'title administrative advice check', 'land valuation check', 'parcel check', 'determine land action plan compromise granting of a tenure', 'survey plan registration check', 'notify customer']",Anomalous
139,139,"['application  investigation  process', 'native  title  check', 'title administrative advice check', 'land valuation check', 'parcel check', 'survey plan registration check', 'determine land action plan compromise granting of a tenure', 'notify customer']",Normal
140,140,"['application  investigation  process', 'native  title  check', 'title administrative advice check', 'land valuation check', 'survey plan registration check', 'parcel check', 'determine land action plan compromise granting of a tenure', 'notify customer']",Normal
141,141,"['application  investigation  process', 'native  title  check', 'title administrative advice check', 'land valuation check', 'survey plan registration check', 'determine land action plan compromise granting of a tenure', 'parcel check', 'notify customer']",Normal
142,142,"['application  investigation  process', 'native  title  check', 'title administrative advice check', 'survey plan registration check', 'determine land action plan compromise granting of a tenure', 'parcel check', 'land valuation check', 'notify customer']",Normal
143,143,"['seek views through official notification', 'application  investigation  process', 'native  title  check', 'title administrative advice check', 'survey plan registration check', 'determine land action plan compromise granting of a tenure', 'land valuation check', 'parcel check', 'notify customer', 'schedule  site  inspection']",Anomalous
144,144,"['application  investigation  process', 'native  title  check', 'title administrative advice check', 'title administrative advice check', 'notify customer', 'survey plan registration check', 'parcel check', 'determine land action plan compromise granting of a tenure', 'land valuation check', 'notify customer']",Anomalous
145,145,"['application  investigation  process', 'native  title  check', 'title administrative advice check', 'survey plan registration check', 'parcel check', 'land valuation check', 'determine land action plan compromise granting of a tenure', 'notify customer']",Normal
