,ID,concept:name,Status
26,26,"['activate crisis cell', 'define alternative circulation plan', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'define safety perimeter', 'alert field actors', 'alert field actors', 'ask for implementation of safety perimeter', 'regularly inform media and population about operations', 'ask for implementation of circulation plan']",Anomalous
27,27,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'define safety perimeter', 'alert field actors', 'ask for implementation of circulation plan', 'ask for implementation of safety perimeter', 'regularly inform media and population about operations']",Normal
28,28,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'define safety perimeter', 'alert field actors', 'ask for implementation of circulation plan', 'regularly inform media and population about operations', 'ask for implementation of safety perimeter', 'define new alternative circulation plan']",Anomalous
29,29,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'define safety perimeter', 'alert field actors', 'regularly inform media and population about operations', 'ask for implementation of safety perimeter', 'ask for implementation of circulation plan']",Normal
30,30,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'define safety perimeter', 'alert field actors', 'regularly inform media and population about operations', 'ask for implementation of circulation plan', 'ask for implementation of safety perimeter']",Normal
31,31,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'regularly inform media and population about operations', 'define safety perimeter', 'alert field actors', 'regularly inform media and population about operations', 'define alternative circulation plan', 'ask for implementation of circulation plan', 'define safety perimeter', 'ask for implementation of second circulation plan', 'ask for implementation of safety perimeter', 'activate crisis cell']",Anomalous
32,32,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'regularly inform media and population about operations', 'alert field actors', 'define safety perimeter', 'ask for implementation of circulation plan', 'ask for implementation of safety perimeter']",Normal
33,33,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'regularly inform media and population about operations', 'alert field actors', 'define safety perimeter', 'ask for evacuation', 'ask for implementation of safety perimeter', 'ask for implementation of circulation plan']",Anomalous
34,34,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'regularly inform media and population about operations', 'define safety perimeter', 'alert field actors', 'ask for implementation of circulation plan', 'ask for implementation of safety perimeter']",Normal
35,35,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'regularly inform media and population about operations', 'define safety perimeter', 'alert field actors', 'ask for implementation of safety perimeter', 'ask for implementation of circulation plan']",Normal
36,36,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'regularly inform media and population about operations', 'define safety perimeter', 'ask for implementation of safety perimeter', 'alert field actors', 'ask for implementation of circulation plan']",Normal
37,37,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'regularly inform media and population about operations', 'define safety perimeter', 'ask for implementation of safety perimeter', 'ask for implementation of circulation plan', 'alert field actors']",Normal
38,38,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'regularly inform media and population about operations', 'define safety perimeter', 'ask for implementation of circulation plan', 'alert field actors', 'ask for implementation of safety perimeter']",Normal
39,39,"['activate crisis cell', 'regularly inform media and population about operations', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'regularly inform media and population about operations', 'define safety perimeter', 'ask for implementation of circulation plan', 'ask for implementation of safety perimeter', 'alert field actors']",Anomalous
40,40,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'regularly inform media and population about operations', 'ask for implementation of circulation plan', 'alert field actors', 'define safety perimeter', 'ask for implementation of safety perimeter']",Normal
41,41,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'regularly inform media and population about operations', 'ask for implementation of circulation plan', 'define safety perimeter', 'alert field actors', 'define safety perimeter', 'ask for implementation of safety perimeter', 'study radiation and weather reports', 'ask for implementation of safety perimeter']",Anomalous
42,42,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'regularly inform media and population about operations', 'ask for implementation of circulation plan', 'define safety perimeter', 'ask for implementation of safety perimeter', 'alert field actors']",Normal
43,43,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'ask for implementation of circulation plan', 'alert field actors', 'define safety perimeter', 'ask for implementation of safety perimeter', 'regularly inform media and population about operations']",Normal
44,44,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'ask for implementation of circulation plan', 'alert field actors', 'define safety perimeter', 'regularly inform media and population about operations', 'ask for implementation of safety perimeter']",Normal
45,45,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'ask for implementation of circulation plan', 'alert field actors', 'regularly inform media and population about operations', 'define safety perimeter', 'ask for implementation of safety perimeter']",Normal
46,46,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'ask for implementation of circulation plan', 'define safety perimeter', 'alert field actors', 'ask for implementation of safety perimeter', 'regularly inform media and population about operations', 'ask for implementation of safety perimeter']",Anomalous
47,47,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'contact media to inform that pui is activated', 'ask for implementation of circulation plan', 'define safety perimeter', 'alert field actors', 'regularly inform media and population about operations', 'ask for implementation of safety perimeter', 'ask for implementation of safety perimeter', 'contact media to inform that pui is activated']",Anomalous
48,48,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'ask for implementation of circulation plan', 'define safety perimeter', 'ask for implementation of safety perimeter', 'alert field actors', 'send advice to  prefect', 'regularly inform media and population about operations']",Anomalous
49,49,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'ask for implementation of circulation plan', 'define safety perimeter', 'ask for implementation of safety perimeter', 'regularly inform media and population about operations', 'alert field actors']",Normal
50,50,"['activate crisis cell', 'ask for evacuation', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'ask for implementation of circulation plan', 'define safety perimeter', 'regularly inform media and population about operations', 'alert field actors', 'ask for implementation of safety perimeter']",Anomalous
51,51,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'ask for implementation of circulation plan', 'define safety perimeter', 'regularly inform media and population about operations', 'ask for implementation of safety perimeter', 'alert field actors']",Normal
52,52,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'ask for implementation of circulation plan', 'regularly inform media and population about operations', 'alert field actors', 'define safety perimeter', 'ask for implementation of safety perimeter']",Normal
53,53,"['contact media to inform that pui is activated', 'activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define circulation plan', 'ask for measurements', 'ask for implementation of circulation plan', 'regularly inform media and population about operations', 'define safety perimeter', 'alert field actors', 'ask for implementation of safety perimeter']",Anomalous
54,54,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'ask for implementation of circulation plan', 'regularly inform media and population about operations', 'define safety perimeter', 'ask for implementation of safety perimeter', 'alert field actors']",Normal
55,55,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'alert field actors', 'define safety perimeter', 'ask for implementation of safety perimeter', 'ask for implementation of circulation plan', 'regularly inform media and population about operations']",Normal
56,56,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'alert field actors', 'define safety perimeter', 'ask for implementation of safety perimeter', 'regularly inform media and population about operations', 'ask for implementation of circulation plan']",Normal
57,57,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'alert field actors', 'define safety perimeter', 'ask for implementation of safety perimeter', 'ask for implementation of circulation plan', 'ask for implementation of safety perimeter', 'regularly inform media and population about operations']",Anomalous
58,58,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'alert field actors', 'define safety perimeter', 'ask for implementation of circulation plan', 'regularly inform media and population about operations', 'ask for implementation of safety perimeter']",Normal
59,59,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'alert field actors', 'define safety perimeter', 'regularly inform media and population about operations', 'ask for implementation of safety perimeter', 'ask for implementation of circulation plan']",Normal
60,60,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'alert field actors', 'define safety perimeter', 'regularly inform media and population about operations', 'ask for implementation of circulation plan', 'ask for implementation of safety perimeter', 'send advice to  prefect']",Anomalous
61,61,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'alert field actors', 'ask for implementation of circulation plan', 'define safety perimeter', 'ask for implementation of safety perimeter', 'regularly inform media and population about operations']",Normal
62,62,"['activate crisis cell', 'ask for implementation of safety perimeter', 'define circulation plan', 'contact media to inform that pui is activated', 'alert field actors', 'ask for measurements', 'define alternative circulation plan', 'alert field actors', 'send advice to  prefect', 'ask for implementation of circulation plan', 'ask for confinement and iodine treatment', 'define safety perimeter', 'define new alternative circulation plan', 'ask for implementation of third circulation plan', 'regularly inform media and population about operations', 'ask for implementation of safety perimeter', 'ask for implementation of second circulation plan', 'define circulation plan']",Anomalous
63,63,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'alert field actors', 'ask for implementation of circulation plan', 'regularly inform media and population about operations', 'regularly inform media and population about operations', 'define safety perimeter', 'ask for implementation of safety perimeter']",Anomalous
64,64,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'contact media to inform that pui is activated', 'ask for measurements', 'alert field actors', 'regularly inform media and population about operations', 'ask for implementation of circulation plan', 'define safety perimeter', 'ask for implementation of safety perimeter', 'ask for implementation of circulation plan']",Anomalous
65,65,"['activate crisis cell', 'define circulation plan', 'define safety perimeter', 'contact media to inform that pui is activated', 'ask for measurements', 'alert field actors', 'regularly inform media and population about operations', 'define safety perimeter', 'ask for implementation of circulation plan', 'ask for implementation of safety perimeter']",Anomalous
66,66,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for measurements', 'alert field actors', 'alert field actors', 'regularly inform media and population about operations', 'define safety perimeter', 'ask for implementation of safety perimeter', 'ask for implementation of circulation plan']",Anomalous
67,67,"['activate crisis cell', 'define circulation plan', 'ask for measurements', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for implementation of safety perimeter', 'ask for measurements', 'ask for implementation of circulation plan', 'alert field actors', 'regularly inform media and population about operations']",Anomalous
68,68,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for implementation of safety perimeter', 'ask for measurements', 'ask for implementation of circulation plan', 'regularly inform media and population about operations', 'alert field actors']",Normal
69,69,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for implementation of safety perimeter', 'ask for measurements', 'alert field actors', 'ask for implementation of circulation plan', 'regularly inform media and population about operations']",Normal
70,70,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for implementation of safety perimeter', 'ask for measurements', 'alert field actors', 'activate crisis cell', 'regularly inform media and population about operations', 'ask for implementation of circulation plan', 'define circulation plan']",Anomalous
71,71,"['activate crisis cell', 'define circulation plan', 'ask for implementation of second circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for implementation of safety perimeter', 'ask for measurements', 'regularly inform media and population about operations', 'ask for implementation of circulation plan', 'alert field actors']",Anomalous
72,72,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for implementation of safety perimeter', 'ask for measurements', 'regularly inform media and population about operations', 'alert field actors', 'ask for implementation of circulation plan']",Normal
73,73,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for implementation of safety perimeter', 'ask for implementation of circulation plan', 'alert field actors', 'regularly inform media and population about operations', 'contact media to inform that pui is activated', 'ask for measurements']",Anomalous
74,74,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for implementation of safety perimeter', 'ask for implementation of circulation plan', 'alert field actors', 'ask for measurements', 'regularly inform media and population about operations', 'ask for implementation of second circulation plan']",Anomalous
75,75,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for implementation of safety perimeter', 'ask for implementation of circulation plan', 'regularly inform media and population about operations', 'alert field actors', 'ask for measurements']",Normal
76,76,"['activate crisis cell', 'define alternative circulation plan', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for implementation of safety perimeter', 'ask for implementation of circulation plan', 'regularly inform media and population about operations', 'ask for measurements', 'alert field actors', 'ask for implementation of third circulation plan']",Anomalous
77,77,"['ask for implementation of safety perimeter', 'define new alternative circulation plan', 'activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for implementation of safety perimeter', 'ask for implementation of circulation plan', 'ask for measurements', 'alert field actors', 'regularly inform media and population about operations']",Anomalous
78,78,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for implementation of safety perimeter', 'ask for implementation of circulation plan', 'ask for measurements', 'regularly inform media and population about operations', 'alert field actors']",Normal
79,79,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for implementation of safety perimeter', 'alert field actors', 'ask for implementation of circulation plan', 'regularly inform media and population about operations', 'ask for measurements']",Normal
80,80,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for implementation of safety perimeter', 'alert field actors', 'ask for implementation of circulation plan', 'ask for measurements', 'regularly inform media and population about operations']",Normal
81,81,"['activate crisis cell', 'regularly inform media and population about operations', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for confinement and iodine treatment', 'define safety perimeter', 'ask for evacuation', 'ask for implementation of safety perimeter', 'alert field actors', 'regularly inform media and population about operations', 'ask for implementation of circulation plan', 'ask for measurements']",Anomalous
82,82,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for implementation of safety perimeter', 'alert field actors', 'regularly inform media and population about operations', 'close operations', 'ask for measurements', 'ask for implementation of circulation plan']",Anomalous
83,83,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for implementation of safety perimeter', 'alert field actors', 'ask for measurements', 'ask for implementation of circulation plan', 'regularly inform media and population about operations']",Normal
84,84,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for implementation of safety perimeter', 'alert field actors', 'ask for measurements', 'regularly inform media and population about operations', 'ask for implementation of circulation plan']",Normal
85,85,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'define new alternative circulation plan', 'activate crisis cell', 'ask for implementation of safety perimeter', 'regularly inform media and population about operations', 'ask for implementation of circulation plan', 'alert field actors', 'ask for measurements']",Anomalous
86,86,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for implementation of safety perimeter', 'regularly inform media and population about operations', 'ask for implementation of circulation plan', 'ask for measurements', 'alert field actors', 'regularly inform media and population about operations']",Anomalous
87,87,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for implementation of safety perimeter', 'regularly inform media and population about operations', 'alert field actors', 'ask for implementation of circulation plan', 'ask for measurements', 'regularly inform media and population about operations']",Anomalous
88,88,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'define safety perimeter', 'ask for implementation of safety perimeter', 'regularly inform media and population about operations', 'alert field actors', 'ask for measurements', 'ask for implementation of circulation plan']",Anomalous
89,89,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for implementation of safety perimeter', 'regularly inform media and population about operations', 'ask for measurements', 'ask for implementation of circulation plan', 'alert field actors']",Normal
90,90,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for implementation of safety perimeter', 'regularly inform media and population about operations', 'ask for measurements', 'alert field actors', 'ask for implementation of circulation plan']",Normal
91,91,"['activate crisis cell', 'ask for implementation of circulation plan', 'define circulation plan', 'contact media to inform that pui is activated', 'ask for advice from irsn', 'define safety perimeter', 'ask for measurements', 'ask for implementation of safety perimeter', 'ask for implementation of circulation plan', 'alert field actors', 'regularly inform media and population about operations']",Anomalous
92,92,"['define circulation plan', 'activate crisis cell', 'activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for measurements', 'ask for implementation of safety perimeter', 'ask for implementation of circulation plan', 'regularly inform media and population about operations', 'alert field actors']",Anomalous
93,93,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for measurements', 'ask for advice from irsn', 'ask for implementation of safety perimeter', 'alert field actors', 'ask for implementation of circulation plan', 'regularly inform media and population about operations']",Anomalous
94,94,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for measurements', 'ask for implementation of safety perimeter', 'alert field actors', 'regularly inform media and population about operations', 'ask for implementation of circulation plan']",Normal
95,95,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for measurements', 'ask for implementation of safety perimeter', 'regularly inform media and population about operations', 'ask for implementation of circulation plan', 'alert field actors']",Normal
96,96,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'contact media to inform that pui is activated', 'close operations', 'define safety perimeter', 'ask for measurements', 'ask for implementation of safety perimeter', 'regularly inform media and population about operations', 'alert field actors', 'ask for implementation of circulation plan']",Anomalous
97,97,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for measurements', 'regularly inform media and population about operations', 'ask for implementation of safety perimeter', 'ask for implementation of third circulation plan', 'alert field actors', 'ask for implementation of circulation plan']",Anomalous
98,98,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for measurements', 'regularly inform media and population about operations', 'ask for implementation of safety perimeter', 'ask for implementation of circulation plan', 'alert field actors']",Normal
99,99,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for measurements', 'regularly inform media and population about operations', 'alert field actors', 'regularly inform media and population about operations', 'ask for implementation of circulation plan', 'ask for implementation of safety perimeter']",Anomalous
100,100,"['ask for advice from irsn', 'activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for measurements', 'regularly inform media and population about operations', 'alert field actors', 'ask for implementation of safety perimeter', 'ask for implementation of circulation plan']",Anomalous
101,101,"['activate crisis cell', 'define safety perimeter', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for measurements', 'regularly inform media and population about operations', 'ask for implementation of circulation plan', 'alert field actors', 'ask for implementation of circulation plan', 'ask for implementation of safety perimeter']",Anomalous
102,102,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for measurements', 'regularly inform media and population about operations', 'ask for implementation of circulation plan', 'ask for implementation of safety perimeter', 'alert field actors']",Normal
103,103,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'regularly inform media and population about operations', 'ask for measurements', 'ask for implementation of circulation plan', 'ask for implementation of safety perimeter', 'ask for measurements', 'alert field actors', 'regularly inform media and population about operations']",Anomalous
104,104,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for measurements', 'ask for implementation of circulation plan', 'ask for implementation of safety perimeter', 'regularly inform media and population about operations', 'alert field actors', 'study radiation and weather reports']",Anomalous
105,105,"['activate crisis cell', 'define circulation plan', 'regularly inform media and population about operations', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for measurements', 'ask for implementation of circulation plan', 'alert field actors', 'ask for implementation of safety perimeter', 'regularly inform media and population about operations']",Anomalous
106,106,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for measurements', 'ask for implementation of circulation plan', 'alert field actors', 'regularly inform media and population about operations', 'ask for implementation of safety perimeter']",Normal
107,107,"['ask for measurements', 'activate crisis cell', 'ask for implementation of circulation plan', 'ask for implementation of safety perimeter', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for measurements', 'ask for implementation of circulation plan', 'regularly inform media and population about operations', 'alert field actors', 'ask for implementation of safety perimeter']",Anomalous
108,108,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for measurements', 'ask for implementation of circulation plan', 'regularly inform media and population about operations', 'ask for implementation of safety perimeter', 'alert field actors']",Normal
109,109,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for measurements', 'alert field actors', 'ask for implementation of safety perimeter', 'ask for implementation of circulation plan', 'regularly inform media and population about operations']",Normal
110,110,"['analyse recommendations', 'activate crisis cell', 'ask for advice from irsn', 'ask for implementation of third circulation plan', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for measurements', 'alert field actors', 'ask for implementation of safety perimeter', 'ask for implementation of safety perimeter', 'regularly inform media and population about operations', 'ask for implementation of circulation plan']",Anomalous
111,111,"['ask for implementation of circulation plan', 'activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for measurements', 'alert field actors', 'ask for implementation of circulation plan', 'ask for implementation of safety perimeter', 'regularly inform media and population about operations']",Anomalous
112,112,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for measurements', 'alert field actors', 'ask for implementation of circulation plan', 'regularly inform media and population about operations', 'ask for implementation of safety perimeter']",Normal
113,113,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for measurements', 'alert field actors', 'regularly inform media and population about operations', 'ask for implementation of safety perimeter', 'ask for implementation of circulation plan']",Normal
114,114,"['activate crisis cell', 'define circulation plan', 'contact media to inform that pui is activated', 'define safety perimeter', 'ask for measurements', 'alert field actors', 'regularly inform media and population about operations', 'ask for implementation of circulation plan', 'ask for implementation of safety perimeter']",Normal
