case_id,event_position,activity_name,timestamp,user,label,anomaly_description
1543,1,Activity A,,Alyce,normal,-
1543,2,Activity N,,Roy,normal,-
1543,3,Activity AE,,Hoyt,normal,-
1543,4,Activity AF,,Rossie,normal,-
1543,5,Activity O,,Jamika,normal,-
1543,6,Activity B,,Gema,normal,-
1544,1,Activity A,,Della,normal,-
1544,2,Activity N,,Alyce,normal,-
1544,3,Activity AE,,Hoyt,normal,-
1544,4,Activity AF,,Rossie,normal,-
1544,5,Activity O,,Jamika,normal,-
1544,6,Activity B,,Melany,normal,-
1545,1,Activity A,,Della,anomalous,"{'size': 3, 'start': 4, 'inserted': [{'name': 'Activity N', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Roy'}}, {'name': 'Activity AE', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hoyt'}}, {'name': 'Activity AF', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Rossie'}}]}"
1545,2,Activity N,,Roy,anomalous,"{'size': 3, 'start': 4, 'inserted': [{'name': 'Activity N', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Roy'}}, {'name': 'Activity AE', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hoyt'}}, {'name': 'Activity AF', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Rossie'}}]}"
1545,3,Activity AE,,Hoyt,anomalous,"{'size': 3, 'start': 4, 'inserted': [{'name': 'Activity N', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Roy'}}, {'name': 'Activity AE', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hoyt'}}, {'name': 'Activity AF', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Rossie'}}]}"
1545,4,Activity AF,,Rossie,anomalous,"{'size': 3, 'start': 4, 'inserted': [{'name': 'Activity N', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Roy'}}, {'name': 'Activity AE', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hoyt'}}, {'name': 'Activity AF', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Rossie'}}]}"
1545,5,Activity N,,Roy,anomalous,"{'size': 3, 'start': 4, 'inserted': [{'name': 'Activity N', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Roy'}}, {'name': 'Activity AE', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hoyt'}}, {'name': 'Activity AF', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Rossie'}}]}"
1545,6,Activity AE,,Hoyt,anomalous,"{'size': 3, 'start': 4, 'inserted': [{'name': 'Activity N', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Roy'}}, {'name': 'Activity AE', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hoyt'}}, {'name': 'Activity AF', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Rossie'}}]}"
1545,7,Activity AF,,Rossie,anomalous,"{'size': 3, 'start': 4, 'inserted': [{'name': 'Activity N', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Roy'}}, {'name': 'Activity AE', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hoyt'}}, {'name': 'Activity AF', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Rossie'}}]}"
1545,8,Activity O,,Issac,anomalous,"{'size': 3, 'start': 4, 'inserted': [{'name': 'Activity N', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Roy'}}, {'name': 'Activity AE', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hoyt'}}, {'name': 'Activity AF', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Rossie'}}]}"
1545,9,Activity B,,Melany,anomalous,"{'size': 3, 'start': 4, 'inserted': [{'name': 'Activity N', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Roy'}}, {'name': 'Activity AE', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hoyt'}}, {'name': 'Activity AF', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Rossie'}}]}"
1546,1,Activity A,,Della,normal,-
1546,2,Activity N,,Earl,normal,-
1546,3,Activity P,,Emily,normal,-
1546,4,Activity Q,,Della,normal,-
1546,5,Activity O,,Wilton,normal,-
1546,6,Activity B,,Gema,normal,-
1547,1,Activity A,,Della,normal,-
1547,2,Activity N,,Brant,normal,-
1547,3,Activity AG,,Sandra,normal,-
1547,4,Activity AH,,Jamika,normal,-
1547,5,Activity O,,Howard,normal,-
1547,6,Activity B,,Tiffiny,normal,-
1548,1,Activity A,,Della,normal,-
1548,2,Activity N,,Brant,normal,-
1548,3,Activity AG,,Sandra,normal,-
1548,4,Activity AH,,Jamika,normal,-
1548,5,Activity O,,Howard,normal,-
1548,6,Activity B,,Tiffiny,normal,-
1549,1,Activity A,,Alyce,anomalous,"{'shift_from': 2, 'shift_to': 4, 'size': 1}"
1549,2,Activity N,,Roy,anomalous,"{'shift_from': 2, 'shift_to': 4, 'size': 1}"
1549,3,Activity AF,,Rossie,anomalous,"{'shift_from': 2, 'shift_to': 4, 'size': 1}"
1549,4,Activity O,,Jamika,anomalous,"{'shift_from': 2, 'shift_to': 4, 'size': 1}"
1549,5,Activity AE,,Hoyt,anomalous,"{'shift_from': 2, 'shift_to': 4, 'size': 1}"
1549,6,Activity B,,Gema,anomalous,"{'shift_from': 2, 'shift_to': 4, 'size': 1}"
1550,1,Activity A,,Della,anomalous,"{'size': 3, 'start': 5, 'inserted': [{'name': 'Activity N', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brant'}}, {'name': 'Activity R', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity X', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Johnny'}}]}"
1550,2,Activity N,,Brant,anomalous,"{'size': 3, 'start': 5, 'inserted': [{'name': 'Activity N', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brant'}}, {'name': 'Activity R', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity X', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Johnny'}}]}"
1550,3,Activity R,,Sherlene,anomalous,"{'size': 3, 'start': 5, 'inserted': [{'name': 'Activity N', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brant'}}, {'name': 'Activity R', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity X', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Johnny'}}]}"
1550,4,Activity X,,Johnny,anomalous,"{'size': 3, 'start': 5, 'inserted': [{'name': 'Activity N', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brant'}}, {'name': 'Activity R', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity X', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Johnny'}}]}"
1550,5,Activity S,,Grayce,anomalous,"{'size': 3, 'start': 5, 'inserted': [{'name': 'Activity N', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brant'}}, {'name': 'Activity R', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity X', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Johnny'}}]}"
1550,6,Activity N,,Brant,anomalous,"{'size': 3, 'start': 5, 'inserted': [{'name': 'Activity N', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brant'}}, {'name': 'Activity R', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity X', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Johnny'}}]}"
1550,7,Activity R,,Sherlene,anomalous,"{'size': 3, 'start': 5, 'inserted': [{'name': 'Activity N', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brant'}}, {'name': 'Activity R', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity X', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Johnny'}}]}"
1550,8,Activity X,,Johnny,anomalous,"{'size': 3, 'start': 5, 'inserted': [{'name': 'Activity N', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brant'}}, {'name': 'Activity R', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity X', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Johnny'}}]}"
1550,9,Activity O,,Lucy,anomalous,"{'size': 3, 'start': 5, 'inserted': [{'name': 'Activity N', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brant'}}, {'name': 'Activity R', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity X', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Johnny'}}]}"
1550,10,Activity B,,Melany,anomalous,"{'size': 3, 'start': 5, 'inserted': [{'name': 'Activity N', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brant'}}, {'name': 'Activity R', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity X', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Johnny'}}]}"
1551,1,Activity A,,Alyce,normal,-
1551,2,Activity N,,Lannie,normal,-
1551,3,Activity AG,,Sandra,normal,-
1551,4,Activity AH,,Jamika,normal,-
1551,5,Activity O,,Howard,normal,-
1551,6,Activity B,,Tiffiny,normal,-
1552,1,Activity A,,Alyce,normal,-
1552,2,Activity N,,Alyce,normal,-
1552,3,Activity AE,,Hoyt,normal,-
1552,4,Activity AF,,Rossie,normal,-
1552,5,Activity O,,Lucy,normal,-
1552,6,Activity B,,Melany,normal,-
1553,1,Activity A,,Della,anomalous,"{'size': 1, 'start': 2, 'skipped': [{'name': 'Activity P', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Emily'}}]}"
1553,2,Activity N,,Earl,anomalous,"{'size': 1, 'start': 2, 'skipped': [{'name': 'Activity P', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Emily'}}]}"
1553,3,Activity Q,,Della,anomalous,"{'size': 1, 'start': 2, 'skipped': [{'name': 'Activity P', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Emily'}}]}"
1553,4,Activity O,,Frances,anomalous,"{'size': 1, 'start': 2, 'skipped': [{'name': 'Activity P', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Emily'}}]}"
1553,5,Activity B,,Donald,anomalous,"{'size': 1, 'start': 2, 'skipped': [{'name': 'Activity P', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Emily'}}]}"
1554,1,Activity A,,Alyce,normal,-
1554,2,Activity N,,Brant,normal,-
1554,3,Activity AG,,Sandra,normal,-
1554,4,Activity AH,,Jamika,normal,-
1554,5,Activity O,,Howard,normal,-
1554,6,Activity B,,Grayce,normal,-
1555,1,Activity A,,Della,normal,-
1555,2,Activity N,,Doretta,normal,-
1555,3,Activity R,,Sherell,normal,-
1555,4,Activity U,,Ling,normal,-
1555,5,Activity S,,Vickie,normal,-
1555,6,Activity O,,Junior,normal,-
1555,7,Activity B,,Grayce,normal,-
1556,1,Activity A,,Della,normal,-
1556,2,Activity N,,Alyce,normal,-
1556,3,Activity AE,,Hoyt,normal,-
1556,4,Activity AF,,Rossie,normal,-
1556,5,Activity O,,Hoyt,normal,-
1556,6,Activity B,,Tiffiny,normal,-
1557,1,Activity A,,Della,normal,-
1557,2,Activity N,,Hoyt,normal,-
1557,3,Activity R,,Hassie,normal,-
1557,4,Activity T,,Emily,normal,-
1557,5,Activity S,,Elisha,normal,-
1557,6,Activity O,,Charles,normal,-
1557,7,Activity B,,Brian,normal,-
1558,1,Activity A,,Alyce,normal,-
1558,2,Activity N,,Brant,normal,-
1558,3,Activity R,,Sherell,normal,-
1558,4,Activity U,,Ling,normal,-
1558,5,Activity S,,Vickie,normal,-
1558,6,Activity O,,Lucy,normal,-
1558,7,Activity B,,Melany,normal,-
1559,1,Activity A,,Alyce,anomalous,"{'size': 2, 'start': 7, 'inserted': [{'name': 'Activity R', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Iluminada'}}, {'name': 'Activity X', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Johnny'}}]}"
1559,2,Activity N,,Doretta,anomalous,"{'size': 2, 'start': 7, 'inserted': [{'name': 'Activity R', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Iluminada'}}, {'name': 'Activity X', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Johnny'}}]}"
1559,3,Activity R,,Iluminada,anomalous,"{'size': 2, 'start': 7, 'inserted': [{'name': 'Activity R', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Iluminada'}}, {'name': 'Activity X', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Johnny'}}]}"
1559,4,Activity X,,Johnny,anomalous,"{'size': 2, 'start': 7, 'inserted': [{'name': 'Activity R', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Iluminada'}}, {'name': 'Activity X', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Johnny'}}]}"
1559,5,Activity S,,Grayce,anomalous,"{'size': 2, 'start': 7, 'inserted': [{'name': 'Activity R', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Iluminada'}}, {'name': 'Activity X', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Johnny'}}]}"
1559,6,Activity O,,Hoyt,anomalous,"{'size': 2, 'start': 7, 'inserted': [{'name': 'Activity R', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Iluminada'}}, {'name': 'Activity X', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Johnny'}}]}"
1559,7,Activity B,,Grayce,anomalous,"{'size': 2, 'start': 7, 'inserted': [{'name': 'Activity R', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Iluminada'}}, {'name': 'Activity X', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Johnny'}}]}"
1559,8,Activity R,,Iluminada,anomalous,"{'size': 2, 'start': 7, 'inserted': [{'name': 'Activity R', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Iluminada'}}, {'name': 'Activity X', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Johnny'}}]}"
1559,9,Activity X,,Johnny,anomalous,"{'size': 2, 'start': 7, 'inserted': [{'name': 'Activity R', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Iluminada'}}, {'name': 'Activity X', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Johnny'}}]}"
1560,1,Activity AG,,Sandra,anomalous,"{'shift_from': 0, 'shift_to': 3, 'size': 2}"
1560,2,Activity AH,,Jamika,anomalous,"{'shift_from': 0, 'shift_to': 3, 'size': 2}"
1560,3,Activity O,,Howard,anomalous,"{'shift_from': 0, 'shift_to': 3, 'size': 2}"
1560,4,Activity A,,Alyce,anomalous,"{'shift_from': 0, 'shift_to': 3, 'size': 2}"
1560,5,Activity N,,Hassie,anomalous,"{'shift_from': 0, 'shift_to': 3, 'size': 2}"
1560,6,Activity B,,Deloras,anomalous,"{'shift_from': 0, 'shift_to': 3, 'size': 2}"
1561,1,Activity AG,,Sandra,anomalous,"{'shift_from': 0, 'shift_to': 3, 'size': 2}"
1561,2,Activity AH,,Jamika,anomalous,"{'shift_from': 0, 'shift_to': 3, 'size': 2}"
1561,3,Activity O,,Howard,anomalous,"{'shift_from': 0, 'shift_to': 3, 'size': 2}"
1561,4,Activity A,,Della,anomalous,"{'shift_from': 0, 'shift_to': 3, 'size': 2}"
1561,5,Activity N,,Hassie,anomalous,"{'shift_from': 0, 'shift_to': 3, 'size': 2}"
1561,6,Activity B,,Tiffiny,anomalous,"{'shift_from': 0, 'shift_to': 3, 'size': 2}"
1562,1,Activity A,,Della,normal,-
1562,2,Activity N,,Brant,normal,-
1562,3,Activity R,,Carmella,normal,-
1562,4,Activity U,,Ling,normal,-
1562,5,Activity S,,Alyce,normal,-
1562,6,Activity O,,Lucy,normal,-
1562,7,Activity B,,Melany,normal,-
1563,1,Activity A,,Della,anomalous,"{'index': [3], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Rossie']}"
1563,2,Activity N,,Alyce,anomalous,"{'index': [3], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Rossie']}"
1563,3,Activity AE,,Hoyt,anomalous,"{'index': [3], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Rossie']}"
1563,4,Activity AF,,Pam,anomalous,"{'index': [3], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Rossie']}"
1563,5,Activity O,,Lucy,anomalous,"{'index': [3], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Rossie']}"
1563,6,Activity B,,Melany,anomalous,"{'index': [3], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Rossie']}"
1564,1,Activity A,,Della,anomalous,"{'shift_from': 5, 'shift_to': 2, 'size': 2}"
1564,2,Activity N,,Earl,anomalous,"{'shift_from': 5, 'shift_to': 2, 'size': 2}"
1564,3,Activity Q,,Paul,anomalous,"{'shift_from': 5, 'shift_to': 2, 'size': 2}"
1564,4,Activity O,,Hugo,anomalous,"{'shift_from': 5, 'shift_to': 2, 'size': 2}"
1564,5,Activity P,,James,anomalous,"{'shift_from': 5, 'shift_to': 2, 'size': 2}"
