case_id,event_position,activity_name,timestamp,country,day,user,label,anomaly_description
1612,2,Release PR,,Ukraine,Monday,Donald,anomalous,"{'size': 3, 'start': 7, 'inserted': [{'name': 'Release PO', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Craig', 'day': 'Wednesday', 'country': 'Micronesia, Federated States Of'}}, {'name': 'Post GR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Tiffiny', 'day': 'Monday', 'country': 'Guatemala'}}, {'name': 'Post IR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Roy', 'day': 'Thursday', 'country': 'French Southern Territories'}}]}"
1612,3,Create PO,,Mexico,Wednesday,Howard,anomalous,"{'size': 3, 'start': 7, 'inserted': [{'name': 'Release PO', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Craig', 'day': 'Wednesday', 'country': 'Micronesia, Federated States Of'}}, {'name': 'Post GR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Tiffiny', 'day': 'Monday', 'country': 'Guatemala'}}, {'name': 'Post IR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Roy', 'day': 'Thursday', 'country': 'French Southern Territories'}}]}"
1612,4,Release PO,,"Micronesia, Federated States Of",Wednesday,Craig,anomalous,"{'size': 3, 'start': 7, 'inserted': [{'name': 'Release PO', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Craig', 'day': 'Wednesday', 'country': 'Micronesia, Federated States Of'}}, {'name': 'Post GR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Tiffiny', 'day': 'Monday', 'country': 'Guatemala'}}, {'name': 'Post IR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Roy', 'day': 'Thursday', 'country': 'French Southern Territories'}}]}"
1612,5,Post GR,,Guatemala,Monday,Tiffiny,anomalous,"{'size': 3, 'start': 7, 'inserted': [{'name': 'Release PO', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Craig', 'day': 'Wednesday', 'country': 'Micronesia, Federated States Of'}}, {'name': 'Post GR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Tiffiny', 'day': 'Monday', 'country': 'Guatemala'}}, {'name': 'Post IR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Roy', 'day': 'Thursday', 'country': 'French Southern Territories'}}]}"
1612,6,Post IR,,French Southern Territories,Thursday,Roy,anomalous,"{'size': 3, 'start': 7, 'inserted': [{'name': 'Release PO', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Craig', 'day': 'Wednesday', 'country': 'Micronesia, Federated States Of'}}, {'name': 'Post GR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Tiffiny', 'day': 'Monday', 'country': 'Guatemala'}}, {'name': 'Post IR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Roy', 'day': 'Thursday', 'country': 'French Southern Territories'}}]}"
1612,7,Pay,,Kazakhstan,Friday,Vickie,anomalous,"{'size': 3, 'start': 7, 'inserted': [{'name': 'Release PO', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Craig', 'day': 'Wednesday', 'country': 'Micronesia, Federated States Of'}}, {'name': 'Post GR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Tiffiny', 'day': 'Monday', 'country': 'Guatemala'}}, {'name': 'Post IR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Roy', 'day': 'Thursday', 'country': 'French Southern Territories'}}]}"
1612,8,Release PO,,"Micronesia, Federated States Of",Wednesday,Craig,anomalous,"{'size': 3, 'start': 7, 'inserted': [{'name': 'Release PO', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Craig', 'day': 'Wednesday', 'country': 'Micronesia, Federated States Of'}}, {'name': 'Post GR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Tiffiny', 'day': 'Monday', 'country': 'Guatemala'}}, {'name': 'Post IR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Roy', 'day': 'Thursday', 'country': 'French Southern Territories'}}]}"
1612,9,Post GR,,Guatemala,Monday,Tiffiny,anomalous,"{'size': 3, 'start': 7, 'inserted': [{'name': 'Release PO', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Craig', 'day': 'Wednesday', 'country': 'Micronesia, Federated States Of'}}, {'name': 'Post GR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Tiffiny', 'day': 'Monday', 'country': 'Guatemala'}}, {'name': 'Post IR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Roy', 'day': 'Thursday', 'country': 'French Southern Territories'}}]}"
1612,10,Post IR,,French Southern Territories,Thursday,Roy,anomalous,"{'size': 3, 'start': 7, 'inserted': [{'name': 'Release PO', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Craig', 'day': 'Wednesday', 'country': 'Micronesia, Federated States Of'}}, {'name': 'Post GR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Tiffiny', 'day': 'Monday', 'country': 'Guatemala'}}, {'name': 'Post IR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Roy', 'day': 'Thursday', 'country': 'French Southern Territories'}}]}"
1613,1,Create SC,,Mali,Friday,Alyce,normal,-
1613,2,Purchase SC,,Peru,Wednesday,Hassie,normal,-
1613,3,Approve SC,,Heard Island & Mcdonald Islands,Wednesday,Sandra,normal,-
1613,4,Create PO,,Afghanistan,Friday,Evelin,normal,-
1613,5,Release PO,,"Micronesia, Federated States Of",Wednesday,Carmella,normal,-
1613,6,Post GR,,Antigua And Barbuda,Thursday,Carmella,normal,-
1613,7,Post IR,,Guadeloupe,Tuesday,Chan,normal,-
1613,8,Pay,,Saint Lucia,Tuesday,Josef,normal,-
1614,1,Create PR,,Guam,Wednesday,Keven,normal,-
1614,2,Release PR,,Ukraine,Monday,Donald,normal,-
1614,3,Create PO,,Mexico,Wednesday,Alyce,normal,-
1614,4,Release PO,,"Micronesia, Federated States Of",Wednesday,Craig,normal,-
1614,5,Post GR,,Guatemala,Friday,James,normal,-
1614,6,Post IR,,French Southern Territories,Thursday,Roy,normal,-
1614,7,Pay,,Nauru,Thursday,Elisha,normal,-
1615,1,Create PR,,Guam,Tuesday,Keven,anomalous,"{'indices': [1, 6]}"
1615,2,Random activity 8,,Random country 146,Random day 2,Random user 63,anomalous,"{'indices': [1, 6]}"
1615,3,Release PR,,Central African Republic,Tuesday,Donald,anomalous,"{'indices': [1, 6]}"
1615,4,Create PO,,Botswana,Thursday,Josef,anomalous,"{'indices': [1, 6]}"
1615,5,Approve PO 1,,Georgia,Monday,Clayton,anomalous,"{'indices': [1, 6]}"
1615,6,Approve PO 2,,Bouvet Island,Wednesday,Brant,anomalous,"{'indices': [1, 6]}"
1615,7,Random activity 10,,Random country 138,Random day 3,Random user 26,anomalous,"{'indices': [1, 6]}"
1615,8,Approve PO 3,,Botswana,Wednesday,Amanda,anomalous,"{'indices': [1, 6]}"
1615,9,Release PO,,Saint Lucia,Thursday,Della,anomalous,"{'indices': [1, 6]}"
1615,10,Post GR,,Guam,Tuesday,James,anomalous,"{'indices': [1, 6]}"
1615,11,Post IR,,French Southern Territories,Thursday,Roy,anomalous,"{'indices': [1, 6]}"
1615,12,Pay,,Nauru,Thursday,Elisha,anomalous,"{'indices': [1, 6]}"
1616,1,Create PR,,Guam,Tuesday,Keven,normal,-
1616,2,Release PR,,Ukraine,Monday,Donald,normal,-
1616,3,Create PO,,Mexico,Thursday,Alyce,normal,-
1616,4,Release PO,,"Micronesia, Federated States Of",Wednesday,Carmella,normal,-
1616,5,Post GR,,"Palestinian Territory, Occupied",Thursday,Carmella,normal,-
1616,6,Post IR,,Guadeloupe,Tuesday,Chan,normal,-
1616,7,Pay,,Botswana,Friday,Josef,normal,-
1617,1,Create PR,,Guam,Tuesday,Keven,normal,-
1617,2,Release PR,,Ukraine,Monday,Donald,normal,-
1617,3,Create PO,,Botswana,Thursday,Josef,normal,-
1617,4,Approve PO 1,,Guadeloupe,Thursday,Steve,normal,-
1617,5,Approve PO 2,,Slovenia,Thursday,Brian,normal,-
1617,6,Approve PO 3,,Anguilla,Thursday,Jin,normal,-
1617,7,Release PO,,Bermuda,Friday,Junior,normal,-
1617,8,Post GR,,"Palestinian Territory, Occupied",Thursday,Carmella,normal,-
1617,9,Post IR,,Guadeloupe,Tuesday,Chan,normal,-
1617,10,Pay,,Botswana,Friday,Josef,normal,-
1618,1,Create SC,,Mali,Friday,Alyce,anomalous,"{'indices': [1, 5]}"
1618,2,Random activity 2,,Random country 177,Random day 4,Random user 68,anomalous,"{'indices': [1, 5]}"
1618,3,Purchase SC,,Peru,Friday,Lucy,anomalous,"{'indices': [1, 5]}"
1618,4,Approve SC,,Heard Island & Mcdonald Islands,Wednesday,Sandra,anomalous,"{'indices': [1, 5]}"
1618,5,Create PO,,Afghanistan,Friday,Evelin,anomalous,"{'indices': [1, 5]}"
1618,6,Random activity 2,,Random country 111,Random day 2,Random user 37,anomalous,"{'indices': [1, 5]}"
1618,7,Release PO,,South Georgia And Sandwich Isl.,Tuesday,Craig,anomalous,"{'indices': [1, 5]}"
1618,8,Post GR,,Mauritania,Tuesday,Lourdes,anomalous,"{'indices': [1, 5]}"
1618,9,Post IR,,French Southern Territories,Thursday,Roy,anomalous,"{'indices': [1, 5]}"
1618,10,Pay,,Nauru,Thursday,Elisha,anomalous,"{'indices': [1, 5]}"
1619,1,Approve SC,,Heard Island & Mcdonald Islands,Wednesday,Micheline,anomalous,"{'shift_from': 4, 'shift_to': 0, 'size': 2}"
1619,2,Create PO,,Afghanistan,Wednesday,Josef,anomalous,"{'shift_from': 4, 'shift_to': 0, 'size': 2}"
1619,3,Create SC,,Mali,Wednesday,Seth,anomalous,"{'shift_from': 4, 'shift_to': 0, 'size': 2}"
1619,4,Purchase SC,,Peru,Friday,Lucy,anomalous,"{'shift_from': 4, 'shift_to': 0, 'size': 2}"
1619,5,Release PO,,South Georgia And Sandwich Isl.,Tuesday,Shandi,anomalous,"{'shift_from': 4, 'shift_to': 0, 'size': 2}"
1619,6,Post GR,,Mauritania,Tuesday,Lourdes,anomalous,"{'shift_from': 4, 'shift_to': 0, 'size': 2}"
1619,7,Post IR,,French Southern Territories,Thursday,Roy,anomalous,"{'shift_from': 4, 'shift_to': 0, 'size': 2}"
1619,8,Pay,,Nauru,Thursday,Elisha,anomalous,"{'shift_from': 4, 'shift_to': 0, 'size': 2}"
1620,1,Create PR,,Guam,Friday,Keven,normal,-
1620,2,Release PR,,Ukraine,Monday,Donald,normal,-
1620,3,Create PO,,Botswana,Thursday,Josef,normal,-
1620,4,Approve PO 1,,Liberia,Tuesday,Alpha,normal,-
1620,5,Release PO,,"Micronesia, Federated States Of",Wednesday,Carmella,normal,-
1620,6,Post GR,,Guatemala,Friday,Keven,normal,-
1620,7,Post IR,,French Southern Territories,Thursday,Roy,normal,-
1620,8,Pay,,Kazakhstan,Friday,Vickie,normal,-
1621,1,Create SC,,Mali,Friday,Alyce,normal,-
1621,2,Purchase SC,,Cuba,Wednesday,Hassie,normal,-
1621,3,Approve SC,,Heard Island & Mcdonald Islands,Wednesday,Micheline,normal,-
1621,4,Create PO,,Afghanistan,Wednesday,Josef,normal,-
1621,5,Release PO,,"Micronesia, Federated States Of",Wednesday,Craig,normal,-
1621,6,Post GR,,Guatemala,Wednesday,James,normal,-
1621,7,Post IR,,Sao Tome And Principe,Monday,Roy,normal,-
1621,8,Pay,,Nauru,Thursday,Elisha,normal,-
1622,1,Create PR,,Cape Verde,Tuesday,Keven,normal,-
1622,2,Release PR,,Central African Republic,Tuesday,Donald,normal,-
1622,3,Create PO,,Mexico,Tuesday,Alyce,normal,-
1622,4,Release PO,,"Micronesia, Federated States Of",Friday,Hugo,normal,-
1622,5,Post GR,,Antigua And Barbuda,Thursday,Jin,normal,-
1622,6,Post IR,,French Southern Territories,Thursday,Roy,normal,-
1622,7,Pay,,Kazakhstan,Friday,Vickie,normal,-
1623,1,Create SC,,Mali,Friday,Alyce,normal,-
1623,2,Purchase SC,,Peru,Wednesday,Hassie,normal,-
1623,3,Approve SC,,Heard Island & Mcdonald Islands,Wednesday,Micheline,normal,-
1623,4,Create PO,,San Marino,Thursday,Sonia,normal,-
1623,5,Approve PO 1,,Faroe Islands,Thursday,Evelin,normal,-
1623,6,Approve PO 2,,Saudi Arabia,Wednesday,Paul,normal,-
1623,7,Release PO,,Saint Lucia,Thursday,Della,normal,-
1623,8,Post GR,,"Palestinian Territory, Occupied",Friday,Keven,normal,-
1623,9,Post IR,,Guadeloupe,Tuesday,Chan,normal,-
1623,10,Pay,,Saint Lucia,Tuesday,Josef,normal,-
1624,1,Create SC,,Mali,Friday,Alyce,normal,-
1624,2,Purchase SC,,Peru,Friday,Lucy,normal,-
1624,3,Approve SC,,Heard Island & Mcdonald Islands,Wednesday,Micheline,normal,-
1624,4,Create PO,,San Marino,Thursday,Sonia,normal,-
1624,5,Approve PO 1,,Faroe Islands,Thursday,Evelin,normal,-
1624,6,Approve PO 2,,Saudi Arabia,Wednesday,Elisha,normal,-
1624,7,Release PO,,Portugal,Tuesday,Della,normal,-
1624,8,Post GR,,"Palestinian Territory, Occupied",Friday,Jin,normal,-
1624,9,Post IR,,Guadeloupe,Tuesday,Chan,normal,-
1624,10,Pay,,Botswana,Friday,Josef,normal,-
1625,1,Create PR,,Guam,Wednesday,Keven,normal,-
1625,2,Release PR,,Ukraine,Monday,Donald,normal,-
1625,3,Create PO,,Mexico,Monday,Donald,normal,-
1625,4,Release PO,,South Georgia And Sandwich Isl.,Tuesday,Shandi,normal,-
1625,5,Post GR,,Mauritania,Wednesday,Lourdes,normal,-
1625,6,Post IR,,French Southern Territories,Thursday,Roy,normal,-
1625,7,Pay,,Nauru,Thursday,Elisha,normal,-
1626,1,Create SC,,Mali,Friday,Alyce,normal,-
1626,2,Purchase SC,,Peru,Wednesday,Hassie,normal,-
1626,3,Approve SC,,Heard Island & Mcdonald Islands,Wednesday,Sandra,normal,-
1626,4,Create PO,,Afghanistan,Thursday,Josef,normal,-
1626,5,Release PO,,South Georgia And Sandwich Isl.,Tuesday,Shandi,normal,-
1626,6,Post GR,,Saint Lucia,Tuesday,Lourdes,normal,-
1626,7,Post IR,,French Southern Territories,Thursday,Roy,normal,-
1626,8,Pay,,Nauru,Thursday,Elisha,normal,-
1627,1,Create PR,,Cape Verde,Wednesday,Keven,normal,-
1627,2,Release PR,,Ukraine,Monday,Donald,normal,-
1627,3,Create PO,,Mexico,Wednesday,Alyce,normal,-
1627,4,Release PO,,South Georgia And Sandwich Isl.,Tuesday,Shandi,normal,-
1627,5,Post GR,,Mauritania,Tuesday,Lourdes,normal,-
1627,6,Post IR,,Sao Tome And Principe,Monday,Roy,normal,-
1627,7,Pay,,Nauru,Thursday,Elisha,normal,-
1628,1,Create PO,,Mexico,Friday,Alyce,anomalous,"{'shift_from': 3, 'shift_to': 0, 'size': 1}"
1628,2,Create PR,,Cape Verde,Wednesday,Keven,anomalous,"{'shift_from': 3, 'shift_to': 0, 'size': 1}"
1628,3,Release PR,,Ukraine,Monday,Donald,anomalous,"{'shift_from': 3, 'shift_to': 0, 'size': 1}"
1628,4,Release PO,,"Micronesia, Federated States Of",Friday,Lannie,anomalous,"{'shift_from': 3, 'shift_to': 0, 'size': 1}"
1628,5,Post GR,,Guam,Monday,Keven,anomalous,"{'shift_from': 3, 'shift_to': 0, 'size': 1}"
1628,6,Post IR,,Guadeloupe,Tuesday,Chan,anomalous,"{'shift_from': 3, 'shift_to': 0, 'size': 1}"
1628,7,Pay,,Saint Lucia,Tuesday,Josef,anomalous,"{'shift_from': 3, 'shift_to': 0, 'size': 1}"
1629,1,Create SC,,Mali,Friday,Alyce,anomalous,"{'index': [1, 4, 4, 6, 6], 'attribute_index': [0, 2, 0, 2, 1], 'attribute': ['country', 'user', 'country', 'user', 'day'], 'original': ['Peru', 'Shandi', 'South Georgia And Sandwich Isl.', 'Chan', 'Tuesday']}"
1629,2,Purchase SC,,Azerbaijan,Friday,Lucy,anomalous,"{'index': [1, 4, 4, 6, 6], 'attribute_index': [0, 2, 0, 2, 1], 'attribute': ['country', 'user', 'country', 'user', 'day'], 'original': ['Peru', 'Shandi', 'South Georgia And Sandwich Isl.', 'Chan', 'Tuesday']}"
1629,3,Approve SC,,Heard Island & Mcdonald Islands,Wednesday,Micheline,anomalous,"{'index': [1, 4, 4, 6, 6], 'attribute_index': [0, 2, 0, 2, 1], 'attribute': ['country', 'user', 'country', 'user', 'day'], 'original': ['Peru', 'Shandi', 'South Georgia And Sandwich Isl.', 'Chan', 'Tuesday']}"
1629,4,Create PO,,Afghanistan,Thursday,Josef,anomalous,"{'index': [1, 4, 4, 6, 6], 'attribute_index': [0, 2, 0, 2, 1], 'attribute': ['country', 'user', 'country', 'user', 'day'], 'original': ['Peru', 'Shandi', 'South Georgia And Sandwich Isl.', 'Chan', 'Tuesday']}"
1629,5,Release PO,,Belize,Tuesday,Keven,anomalous,"{'index': [1, 4, 4, 6, 6], 'attribute_index': [0, 2, 0, 2, 1], 'attribute': ['country', 'user', 'country', 'user', 'day'], 'original': ['Peru', 'Shandi', 'South Georgia And Sandwich Isl.', 'Chan', 'Tuesday']}"
1629,6,Post GR,,Saint Lucia,Tuesday,Lourdes,anomalous,"{'index': [1, 4, 4, 6, 6], 'attribute_index': [0, 2, 0, 2, 1], 'attribute': ['country', 'user', 'country', 'user', 'day'], 'original': ['Peru', 'Shandi', 'South Georgia And Sandwich Isl.', 'Chan', 'Tuesday']}"
1629,7,Post IR,,Guadeloupe,Wednesday,Junior,anomalous,"{'index': [1, 4, 4, 6, 6], 'attribute_index': [0, 2, 0, 2, 1], 'attribute': ['country', 'user', 'country', 'user', 'day'], 'original': ['Peru', 'Shandi', 'South Georgia And Sandwich Isl.', 'Chan', 'Tuesday']}"
1629,8,Pay,,Saint Lucia,Tuesday,Josef,anomalous,"{'index': [1, 4, 4, 6, 6], 'attribute_index': [0, 2, 0, 2, 1], 'attribute': ['country', 'user', 'country', 'user', 'day'], 'original': ['Peru', 'Shandi', 'South Georgia And Sandwich Isl.', 'Chan', 'Tuesday']}"
1630,1,Create PR,,Cape Verde,Wednesday,Keven,anomalous,{'indices': [3]}
1630,2,Release PR,,Ukraine,Monday,Donald,anomalous,{'indices': [3]}
1630,3,Create PO,,Botswana,Thursday,Ling,anomalous,{'indices': [3]}
1630,4,Random activity 6,,Random country 114,Random day 3,Random user 50,anomalous,{'indices': [3]}
1630,5,Approve PO 1,,Netherlands,Monday,Clayton,anomalous,{'indices': [3]}
1630,6,Approve PO 2,,Saudi Arabia,Wednesday,Elisha,anomalous,{'indices': [3]}
1630,7,Release PO,,Saint Lucia,Thursday,Della,anomalous,{'indices': [3]}
1630,8,Post GR,,Guam,Wednesday,Carmella,anomalous,{'indices': [3]}
1630,9,Post IR,,French Southern Territories,Thursday,Roy,anomalous,{'indices': [3]}
1630,10,Pay,,Kazakhstan,Friday,Vickie,anomalous,{'indices': [3]}
