case_id,event_position,activity_name,timestamp,day,user,label,anomaly_description
1533,2,Random activity 4,,Random day 4,Random user 16,anomalous,"{'indices': [1, 8]}"
1533,3,Activity Q,,Thursday,Charles,anomalous,"{'indices': [1, 8]}"
1533,4,Activity R,,Friday,Della,anomalous,"{'indices': [1, 8]}"
1533,5,Activity S,,Friday,Doretta,anomalous,"{'indices': [1, 8]}"
1533,6,Activity T,,Thursday,Frances,anomalous,"{'indices': [1, 8]}"
1533,7,Activity U,,Tuesday,Charles,anomalous,"{'indices': [1, 8]}"
1533,8,Activity V,,Monday,Sigrid,anomalous,"{'indices': [1, 8]}"
1533,9,Random activity 30,,Random day 1,Random user 6,anomalous,"{'indices': [1, 8]}"
1533,10,Activity Y,,Thursday,Elisha,anomalous,"{'indices': [1, 8]}"
1533,11,Activity W,,Thursday,Ronald,anomalous,"{'indices': [1, 8]}"
1533,12,Activity B,,Thursday,Roy,anomalous,"{'indices': [1, 8]}"
1534,1,Activity A,,Thursday,Howard,anomalous,"{'size': 2, 'start': 7, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard', 'day': 'Thursday'}}, {'name': 'Activity Q', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Charles', 'day': 'Thursday'}}]}"
1534,2,Activity Q,,Thursday,Charles,anomalous,"{'size': 2, 'start': 7, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard', 'day': 'Thursday'}}, {'name': 'Activity Q', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Charles', 'day': 'Thursday'}}]}"
1534,3,Activity R,,Friday,Della,anomalous,"{'size': 2, 'start': 7, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard', 'day': 'Thursday'}}, {'name': 'Activity Q', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Charles', 'day': 'Thursday'}}]}"
1534,4,Activity S,,Monday,Elisha,anomalous,"{'size': 2, 'start': 7, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard', 'day': 'Thursday'}}, {'name': 'Activity Q', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Charles', 'day': 'Thursday'}}]}"
1534,5,Activity T,,Monday,Doretta,anomalous,"{'size': 2, 'start': 7, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard', 'day': 'Thursday'}}, {'name': 'Activity Q', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Charles', 'day': 'Thursday'}}]}"
1534,6,Activity U,,Tuesday,Charles,anomalous,"{'size': 2, 'start': 7, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard', 'day': 'Thursday'}}, {'name': 'Activity Q', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Charles', 'day': 'Thursday'}}]}"
1534,7,Activity V,,Wednesday,Sherlene,anomalous,"{'size': 2, 'start': 7, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard', 'day': 'Thursday'}}, {'name': 'Activity Q', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Charles', 'day': 'Thursday'}}]}"
1534,8,Activity A,,Thursday,Howard,anomalous,"{'size': 2, 'start': 7, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard', 'day': 'Thursday'}}, {'name': 'Activity Q', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Charles', 'day': 'Thursday'}}]}"
1534,9,Activity Q,,Thursday,Charles,anomalous,"{'size': 2, 'start': 7, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard', 'day': 'Thursday'}}, {'name': 'Activity Q', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Charles', 'day': 'Thursday'}}]}"
1534,10,Activity AA,,Wednesday,Hannah,anomalous,"{'size': 2, 'start': 7, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard', 'day': 'Thursday'}}, {'name': 'Activity Q', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Charles', 'day': 'Thursday'}}]}"
1534,11,Activity W,,Wednesday,Howard,anomalous,"{'size': 2, 'start': 7, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard', 'day': 'Thursday'}}, {'name': 'Activity Q', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Charles', 'day': 'Thursday'}}]}"
1534,12,Activity B,,Thursday,Carmella,anomalous,"{'size': 2, 'start': 7, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard', 'day': 'Thursday'}}, {'name': 'Activity Q', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Charles', 'day': 'Thursday'}}]}"
1535,1,Activity A,,Friday,Earl,normal,-
1535,2,Activity Q,,Thursday,Charles,normal,-
1535,3,Activity R,,Friday,Paul,normal,-
1535,4,Activity S,,Monday,Elisha,normal,-
1535,5,Activity T,,Monday,Doretta,normal,-
1535,6,Activity U,,Friday,Josef,normal,-
1535,7,Activity V,,Monday,Melany,normal,-
1535,8,Activity Z,,Friday,Joe,normal,-
1535,9,Activity W,,Thursday,Ronald,normal,-
1535,10,Activity B,,Thursday,Roy,normal,-
1536,1,Random activity 23,,Random day 4,Random user 19,anomalous,"{'indices': [0, 4]}"
1536,2,Activity A,,Wednesday,Earl,anomalous,"{'indices': [0, 4]}"
1536,3,Activity Q,,Thursday,Charles,anomalous,"{'indices': [0, 4]}"
1536,4,Activity R,,Friday,Paul,anomalous,"{'indices': [0, 4]}"
1536,5,Random activity 18,,Random day 4,Random user 19,anomalous,"{'indices': [0, 4]}"
1536,6,Activity S,,Wednesday,Velda,anomalous,"{'indices': [0, 4]}"
1536,7,Activity T,,Monday,Frances,anomalous,"{'indices': [0, 4]}"
1536,8,Activity U,,Tuesday,Charles,anomalous,"{'indices': [0, 4]}"
1536,9,Activity V,,Monday,Melany,anomalous,"{'indices': [0, 4]}"
1536,10,Activity Z,,Thursday,Steve,anomalous,"{'indices': [0, 4]}"
1536,11,Activity W,,Friday,Jamika,anomalous,"{'indices': [0, 4]}"
1536,12,Activity B,,Thursday,Carmella,anomalous,"{'indices': [0, 4]}"
1537,1,Activity A,,Monday,Howard,normal,-
1537,2,Activity C,,Monday,Amanda,normal,-
1537,3,Activity D,,Thursday,Rossie,normal,-
1537,4,Activity E,,Tuesday,Amanda,normal,-
1537,5,Activity H,,Friday,Ling,normal,-
1537,6,Activity F,,Thursday,Hassie,normal,-
1537,7,Activity I,,Friday,Sharee,normal,-
1537,8,Activity O,,Monday,Issac,normal,-
1537,9,Activity P,,Thursday,Alpha,normal,-
1537,10,Activity J,,Friday,Sharee,normal,-
1537,11,Activity B,,Friday,Alyce,normal,-
1538,1,Activity A,,Tuesday,Keven,normal,-
1538,2,Activity Q,,Thursday,Charles,normal,-
1538,3,Activity R,,Friday,Della,normal,-
1538,4,Activity S,,Friday,Doretta,normal,-
1538,5,Activity T,,Friday,Doretta,normal,-
1538,6,Activity U,,Friday,Josef,normal,-
1538,7,Activity V,,Tuesday,Donald,normal,-
1538,8,Activity X,,Friday,Hugo,normal,-
1538,9,Activity W,,Wednesday,Howard,normal,-
1538,10,Activity B,,Monday,Sigrid,normal,-
1539,1,Activity A,,Monday,Howard,anomalous,{'indices': [8]}
1539,2,Activity C,,Monday,Amanda,anomalous,{'indices': [8]}
1539,3,Activity D,,Thursday,Rossie,anomalous,{'indices': [8]}
1539,4,Activity E,,Tuesday,Amanda,anomalous,{'indices': [8]}
1539,5,Activity H,,Thursday,Hassie,anomalous,{'indices': [8]}
1539,6,Activity F,,Monday,Hassie,anomalous,{'indices': [8]}
1539,7,Activity I,,Friday,Della,anomalous,{'indices': [8]}
1539,8,Activity K,,Wednesday,Maryellen,anomalous,{'indices': [8]}
1539,9,Random activity 3,,Random day 4,Random user 69,anomalous,{'indices': [8]}
1539,10,Activity L,,Thursday,Doretta,anomalous,{'indices': [8]}
1539,11,Activity J,,Monday,Sonia,anomalous,{'indices': [8]}
1539,12,Activity B,,Thursday,Roy,anomalous,{'indices': [8]}
1540,1,Activity A,,Wednesday,Gema,normal,-
1540,2,Activity AB,,Tuesday,Roy,normal,-
1540,3,Activity AE,,Thursday,Jin,normal,-
1540,4,Activity AC,,Friday,Ling,normal,-
1540,5,Activity AG,,Friday,Sandra,normal,-
1540,6,Activity AK,,Friday,Hugo,normal,-
1540,7,Activity AH,,Tuesday,Lourdes,normal,-
1540,8,Activity AL,,Tuesday,Earl,normal,-
1540,9,Activity AO,,Monday,Earl,normal,-
1540,10,Activity AM,,Friday,Keven,normal,-
1540,11,Activity AP,,Monday,Lannie,normal,-
1540,12,Activity B,,Friday,Sharee,normal,-
1541,1,Activity A,,Thursday,Johnny,normal,-
1541,2,Activity Q,,Thursday,Charles,normal,-
1541,3,Activity R,,Friday,Della,normal,-
1541,4,Activity S,,Wednesday,Velda,normal,-
1541,5,Activity T,,Wednesday,Doretta,normal,-
1541,6,Activity U,,Friday,Josef,normal,-
1541,7,Activity V,,Monday,Sigrid,normal,-
1541,8,Activity Y,,Thursday,Elisha,normal,-
1541,9,Activity W,,Tuesday,Rossie,normal,-
1541,10,Activity B,,Monday,Sharee,normal,-
1542,1,Activity A,,Tuesday,Keven,normal,-
1542,2,Activity Q,,Thursday,Charles,normal,-
1542,3,Activity R,,Friday,Della,normal,-
1542,4,Activity S,,Monday,Elisha,normal,-
1542,5,Activity T,,Monday,Doretta,normal,-
1542,6,Activity U,,Friday,Josef,normal,-
1542,7,Activity V,,Friday,Seth,normal,-
1542,8,Activity Y,,Friday,Joe,normal,-
1542,9,Activity W,,Monday,Amanda,normal,-
1542,10,Activity B,,Thursday,Roy,normal,-
1543,1,Activity A,,Tuesday,Howard,normal,-
1543,2,Activity Q,,Thursday,Charles,normal,-
1543,3,Activity R,,Friday,Della,normal,-
1543,4,Activity S,,Wednesday,Velda,normal,-
1543,5,Activity T,,Monday,Doretta,normal,-
1543,6,Activity U,,Tuesday,Charles,normal,-
1543,7,Activity V,,Monday,Melany,normal,-
1543,8,Activity Z,,Wednesday,Steve,normal,-
1543,9,Activity W,,Thursday,Ronald,normal,-
1543,10,Activity B,,Thursday,Roy,normal,-
1544,1,Activity A,,Friday,Earl,normal,-
1544,2,Activity Q,,Tuesday,Charles,normal,-
1544,3,Activity R,,Friday,Paul,normal,-
1544,4,Activity S,,Friday,Doretta,normal,-
1544,5,Activity T,,Monday,Frances,normal,-
1544,6,Activity U,,Friday,Josef,normal,-
1544,7,Activity V,,Monday,Donald,normal,-
1544,8,Activity X,,Friday,Johnny,normal,-
1544,9,Activity W,,Monday,Howard,normal,-
1544,10,Activity B,,Thursday,Carmella,normal,-
1545,1,Activity A,,Thursday,Gema,normal,-
1545,2,Activity AB,,Tuesday,Roy,normal,-
1545,3,Activity AE,,Thursday,Jin,normal,-
1545,4,Activity AC,,Friday,Ling,normal,-
1545,5,Activity AG,,Tuesday,Jin,normal,-
1545,6,Activity AK,,Friday,Hugo,normal,-
1545,7,Activity AH,,Friday,Roseanne,normal,-
1545,8,Activity AL,,Wednesday,Jin,normal,-
1545,9,Activity AO,,Tuesday,Hoyt,normal,-
1545,10,Activity AM,,Monday,Jimmy,normal,-
1545,11,Activity AP,,Tuesday,Sharee,normal,-
1545,12,Activity B,,Monday,Emily,normal,-
1546,1,Activity A,,Monday,Earl,anomalous,"{'shift_from': 4, 'shift_to': 6, 'size': 2}"
1546,2,Activity Q,,Thursday,Charles,anomalous,"{'shift_from': 4, 'shift_to': 6, 'size': 2}"
1546,3,Activity R,,Friday,Della,anomalous,"{'shift_from': 4, 'shift_to': 6, 'size': 2}"
1546,4,Activity S,,Friday,Doretta,anomalous,"{'shift_from': 4, 'shift_to': 6, 'size': 2}"
1546,5,Activity V,,Wednesday,Sherlene,anomalous,"{'shift_from': 4, 'shift_to': 6, 'size': 2}"
1546,6,Activity AA,,Wednesday,Hannah,anomalous,"{'shift_from': 4, 'shift_to': 6, 'size': 2}"
1546,7,Activity T,,Thursday,Doretta,anomalous,"{'shift_from': 4, 'shift_to': 6, 'size': 2}"
1546,8,Activity U,,Tuesday,Charles,anomalous,"{'shift_from': 4, 'shift_to': 6, 'size': 2}"
1546,9,Activity W,,Monday,Sandra,anomalous,"{'shift_from': 4, 'shift_to': 6, 'size': 2}"
1546,10,Activity B,,Thursday,Carmella,anomalous,"{'shift_from': 4, 'shift_to': 6, 'size': 2}"
1547,1,Activity A,,Tuesday,Keven,anomalous,"{'shift_from': 3, 'shift_to': 4, 'size': 2}"
1547,2,Activity Q,,Tuesday,Charles,anomalous,"{'shift_from': 3, 'shift_to': 4, 'size': 2}"
1547,3,Activity R,,Friday,Della,anomalous,"{'shift_from': 3, 'shift_to': 4, 'size': 2}"
1547,4,Activity U,,Tuesday,Charles,anomalous,"{'shift_from': 3, 'shift_to': 4, 'size': 2}"
1547,5,Activity S,,Friday,Doretta,anomalous,"{'shift_from': 3, 'shift_to': 4, 'size': 2}"
1547,6,Activity T,,Monday,Doretta,anomalous,"{'shift_from': 3, 'shift_to': 4, 'size': 2}"
1547,7,Activity V,,Friday,Seth,anomalous,"{'shift_from': 3, 'shift_to': 4, 'size': 2}"
1547,8,Activity Y,,Thursday,Elisha,anomalous,"{'shift_from': 3, 'shift_to': 4, 'size': 2}"
1547,9,Activity W,,Thursday,Ronald,anomalous,"{'shift_from': 3, 'shift_to': 4, 'size': 2}"
1547,10,Activity B,,Thursday,Roy,anomalous,"{'shift_from': 3, 'shift_to': 4, 'size': 2}"
1548,1,Activity A,,Monday,Howard,anomalous,"{'indices': [3, 6]}"
1548,2,Activity Q,,Thursday,Charles,anomalous,"{'indices': [3, 6]}"
1548,3,Activity R,,Friday,Della,anomalous,"{'indices': [3, 6]}"
1548,4,Random activity 36,,Random day 2,Random user 42,anomalous,"{'indices': [3, 6]}"
1548,5,Activity S,,Friday,Doretta,anomalous,"{'indices': [3, 6]}"
1548,6,Activity T,,Monday,Doretta,anomalous,"{'indices': [3, 6]}"
1548,7,Random activity 33,,Random day 3,Random user 55,anomalous,"{'indices': [3, 6]}"
1548,8,Activity U,,Friday,Josef,anomalous,"{'indices': [3, 6]}"
1548,9,Activity V,,Wednesday,Donald,anomalous,"{'indices': [3, 6]}"
1548,10,Activity X,,Friday,Hugo,anomalous,"{'indices': [3, 6]}"
1548,11,Activity W,,Wednesday,Sandra,anomalous,"{'indices': [3, 6]}"
1548,12,Activity B,,Thursday,Carmella,anomalous,"{'indices': [3, 6]}"
1549,1,Activity A,,Friday,Earl,anomalous,"{'index': [6], 'attribute_index': [1], 'attribute': ['user'], 'original': ['Sherlene']}"
1549,2,Activity Q,,Tuesday,Charles,anomalous,"{'index': [6], 'attribute_index': [1], 'attribute': ['user'], 'original': ['Sherlene']}"
1549,3,Activity R,,Friday,Paul,anomalous,"{'index': [6], 'attribute_index': [1], 'attribute': ['user'], 'original': ['Sherlene']}"
1549,4,Activity S,,Friday,Doretta,anomalous,"{'index': [6], 'attribute_index': [1], 'attribute': ['user'], 'original': ['Sherlene']}"
1549,5,Activity T,,Monday,Doretta,anomalous,"{'index': [6], 'attribute_index': [1], 'attribute': ['user'], 'original': ['Sherlene']}"
1549,6,Activity U,,Friday,Josef,anomalous,"{'index': [6], 'attribute_index': [1], 'attribute': ['user'], 'original': ['Sherlene']}"
1549,7,Activity V,,Wednesday,Rossie,anomalous,"{'index': [6], 'attribute_index': [1], 'attribute': ['user'], 'original': ['Sherlene']}"
1549,8,Activity AA,,Thursday,Hannah,anomalous,"{'index': [6], 'attribute_index': [1], 'attribute': ['user'], 'original': ['Sherlene']}"
1549,9,Activity W,,Thursday,Amanda,anomalous,"{'index': [6], 'attribute_index': [1], 'attribute': ['user'], 'original': ['Sherlene']}"
1549,10,Activity B,,Thursday,Roy,anomalous,"{'index': [6], 'attribute_index': [1], 'attribute': ['user'], 'original': ['Sherlene']}"
1550,1,Activity A,,Monday,Keven,normal,-
1550,2,Activity Q,,Tuesday,Charles,normal,-
1550,3,Activity R,,Friday,Della,normal,-
1550,4,Activity S,,Wednesday,Velda,normal,-
1550,5,Activity T,,Monday,Doretta,normal,-
1550,6,Activity U,,Friday,Josef,normal,-
1550,7,Activity V,,Monday,Melany,normal,-
1550,8,Activity Z,,Tuesday,Joe,normal,-
1550,9,Activity W,,Monday,Josef,normal,-
1550,10,Activity B,,Thursday,Carmella,normal,-
1551,1,Activity A,,Tuesday,Keven,normal,-
1551,2,Activity Q,,Thursday,Charles,normal,-
1551,3,Activity R,,Friday,Della,normal,-
1551,4,Activity S,,Monday,Elisha,normal,-
1551,5,Activity T,,Monday,Frances,normal,-
1551,6,Activity U,,Friday,Josef,normal,-
1551,7,Activity V,,Friday,Seth,normal,-
1551,8,Activity Y,,Friday,Joe,normal,-
1551,9,Activity W,,Tuesday,Rossie,normal,-
1551,10,Activity B,,Friday,Sharee,normal,-
1552,1,Activity A,,Monday,Keven,normal,-
1552,2,Activity Q,,Thursday,Charles,normal,-
1552,3,Activity R,,Friday,Paul,normal,-
1552,4,Activity S,,Wednesday,Velda,normal,-
1552,5,Activity T,,Thursday,Frances,normal,-
1552,6,Activity U,,Wednesday,Charles,normal,-
1552,7,Activity V,,Monday,Sigrid,normal,-
1552,8,Activity Y,,Friday,Joe,normal,-
1552,9,Activity W,,Thursday,Amanda,normal,-
1552,10,Activity B,,Thursday,Roy,normal,-
1553,1,Activity A,,Thursday,Keven,normal,-
1553,2,Activity Q,,Thursday,Charles,normal,-
1553,3,Activity R,,Friday,Della,normal,-
1553,4,Activity S,,Monday,Elisha,normal,-
1553,5,Activity T,,Thursday,Frances,normal,-
1553,6,Activity U,,Tuesday,Charles,normal,-
1553,7,Activity V,,Monday,Donald,normal,-
1553,8,Activity X,,Friday,Johnny,normal,-
1553,9,Activity W,,Tuesday,Gema,normal,-
1553,10,Activity B,,Friday,Sharee,normal,-
1554,1,Activity Q,,Thursday,Charles,anomalous,"{'size': 1, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl', 'day': 'Tuesday'}}]}"
1554,2,Activity R,,Friday,Della,anomalous,"{'size': 1, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl', 'day': 'Tuesday'}}]}"
1554,3,Activity S,,Monday,Elisha,anomalous,"{'size': 1, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl', 'day': 'Tuesday'}}]}"
1554,4,Activity T,,Friday,Doretta,anomalous,"{'size': 1, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl', 'day': 'Tuesday'}}]}"
1554,5,Activity U,,Wednesday,Charles,anomalous,"{'size': 1, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl', 'day': 'Tuesday'}}]}"
1554,6,Activity V,,Monday,Sigrid,anomalous,"{'size': 1, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl', 'day': 'Tuesday'}}]}"
1554,7,Activity Y,,Thursday,Elisha,anomalous,"{'size': 1, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl', 'day': 'Tuesday'}}]}"
1554,8,Activity W,,Thursday,Amanda,anomalous,"{'size': 1, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl', 'day': 'Tuesday'}}]}"
1554,9,Activity B,,Thursday,Roy,anomalous,"{'size': 1, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl', 'day': 'Tuesday'}}]}"
1555,1,Activity A,,Wednesday,Earl,anomalous,"{'shift_from': 2, 'shift_to': 5, 'size': 1}"
1555,2,Activity Q,,Thursday,Charles,anomalous,"{'shift_from': 2, 'shift_to': 5, 'size': 1}"
1555,3,Activity S,,Friday,Doretta,anomalous,"{'shift_from': 2, 'shift_to': 5, 'size': 1}"
1555,4,Activity T,,Thursday,Frances,anomalous,"{'shift_from': 2, 'shift_to': 5, 'size': 1}"
1555,5,Activity U,,Wednesday,Charles,anomalous,"{'shift_from': 2, 'shift_to': 5, 'size': 1}"
1555,6,Activity R,,Friday,Della,anomalous,"{'shift_from': 2, 'shift_to': 5, 'size': 1}"
1555,7,Activity V,,Friday,Seth,anomalous,"{'shift_from': 2, 'shift_to': 5, 'size': 1}"
1555,8,Activity Y,,Thursday,Elisha,anomalous,"{'shift_from': 2, 'shift_to': 5, 'size': 1}"
1555,9,Activity W,,Friday,Josef,anomalous,"{'shift_from': 2, 'shift_to': 5, 'size': 1}"
1555,10,Activity B,,Thursday,Carmella,anomalous,"{'shift_from': 2, 'shift_to': 5, 'size': 1}"
1556,1,Activity A,,Friday,Earl,normal,-
1556,2,Activity Q,,Thursday,Charles,normal,-
1556,3,Activity R,,Friday,Della,normal,-
1556,4,Activity S,,Monday,Elisha,normal,-
1556,5,Activity T,,Monday,Doretta,normal,-
1556,6,Activity U,,Wednesday,Charles,normal,-
1556,7,Activity V,,Monday,Sigrid,normal,-
1556,8,Activity Y,,Friday,Joe,normal,-
1556,9,Activity W,,Thursday,Gema,normal,-
1556,10,Activity B,,Tuesday,Keven,normal,-
1557,1,Activity A,,Wednesday,Earl,normal,-
1557,2,Activity Q,,Thursday,Charles,normal,-
1557,3,Activity R,,Friday,Paul,normal,-
1557,4,Activity S,,Wednesday,Velda,normal,-
1557,5,Activity T,,Monday,Doretta,normal,-
1557,6,Activity U,,Tuesday,Charles,normal,-
1557,7,Activity V,,Thursday,Evelin,normal,-
1557,8,Activity Z,,Wednesday,Steve,normal,-
1557,9,Activity W,,Thursday,Amanda,normal,-
1557,10,Activity B,,Thursday,Roy,normal,-
1558,1,Activity A,,Monday,Johnny,normal,-
1558,2,Activity Q,,Thursday,Charles,normal,-
1558,3,Activity R,,Friday,Della,normal,-
1558,4,Activity S,,Friday,Doretta,normal,-
1558,5,Activity T,,Wednesday,Doretta,normal,-
1558,6,Activity U,,Tuesday,Charles,normal,-
1558,7,Activity V,,Friday,Seth,normal,-
1558,8,Activity Y,,Friday,Joe,normal,-
1558,9,Activity W,,Monday,Sonia,normal,-
1558,10,Activity B,,Monday,Sigrid,normal,-
1559,1,Activity A,,Friday,Earl,normal,-
1559,2,Activity Q,,Thursday,Charles,normal,-
1559,3,Activity R,,Friday,Paul,normal,-
1559,4,Activity S,,Monday,Elisha,normal,-
1559,5,Activity T,,Monday,Doretta,normal,-
1559,6,Activity U,,Friday,Josef,normal,-
1559,7,Activity V,,Monday,Sigrid,normal,-
1559,8,Activity Y,,Friday,Joe,normal,-
1559,9,Activity W,,Thursday,Gema,normal,-
1559,10,Activity B,,Friday,Sharee,normal,-
1560,1,Activity A,,Monday,Howard,normal,-
1560,2,Activity C,,Wednesday,Clayton,normal,-
1560,3,Activity D,,Thursday,Rossie,normal,-
1560,4,Activity E,,Tuesday,Amanda,normal,-
1560,5,Activity H,,Friday,Hassie,normal,-
1560,6,Activity F,,Monday,Hassie,normal,-
1560,7,Activity I,,Wednesday,Sigrid,normal,-
1560,8,Activity O,,Friday,Amanda,normal,-
1560,9,Activity P,,Monday,Sonia,normal,-
1560,10,Activity J,,Tuesday,Josef,normal,-
1560,11,Activity B,,Tuesday,Tiffiny,normal,-
1561,1,Activity A,,Thursday,Keven,anomalous,"{'size': 1, 'start': 5, 'skipped': [{'name': 'Activity U', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Josef', 'day': 'Friday'}}]}"
1561,2,Activity Q,,Thursday,Charles,anomalous,"{'size': 1, 'start': 5, 'skipped': [{'name': 'Activity U', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Josef', 'day': 'Friday'}}]}"
1561,3,Activity R,,Friday,Paul,anomalous,"{'size': 1, 'start': 5, 'skipped': [{'name': 'Activity U', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Josef', 'day': 'Friday'}}]}"
1561,4,Activity S,,Friday,Doretta,anomalous,"{'size': 1, 'start': 5, 'skipped': [{'name': 'Activity U', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Josef', 'day': 'Friday'}}]}"
1561,5,Activity T,,Monday,Doretta,anomalous,"{'size': 1, 'start': 5, 'skipped': [{'name': 'Activity U', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Josef', 'day': 'Friday'}}]}"
1561,6,Activity V,,Friday,Seth,anomalous,"{'size': 1, 'start': 5, 'skipped': [{'name': 'Activity U', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Josef', 'day': 'Friday'}}]}"
1561,7,Activity Y,,Thursday,Elisha,anomalous,"{'size': 1, 'start': 5, 'skipped': [{'name': 'Activity U', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Josef', 'day': 'Friday'}}]}"
