case_id,event_position,activity_name,timestamp,day,user,label,anomaly_description
1675,4,Activity A,,Wednesday,Micheline,anomalous,"{'size': 2, 'start': 3, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline', 'day': 'Wednesday'}}, {'name': 'Activity Y', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Grayce', 'day': 'Monday'}}]}"
1675,5,Activity Y,,Monday,Grayce,anomalous,"{'size': 2, 'start': 3, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline', 'day': 'Wednesday'}}, {'name': 'Activity Y', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Grayce', 'day': 'Monday'}}]}"
1676,1,Activity A,,Wednesday,Lisa,normal,-
1676,2,Activity Z,,Thursday,Ling,normal,-
1676,3,Activity AA,,Wednesday,Carmella,normal,-
1676,4,Activity AC,,Monday,Shandi,normal,-
1676,5,Activity AB,,Friday,Jimmy,normal,-
1676,6,Activity B,,Monday,Hannah,normal,-
1677,1,Activity A,,Wednesday,Elisha,normal,-
1677,2,Activity Z,,Tuesday,Ling,normal,-
1677,3,Activity AA,,Thursday,Hugo,normal,-
1677,4,Activity AD,,Monday,Della,normal,-
1677,5,Activity AB,,Monday,Junior,normal,-
1677,6,Activity B,,Tuesday,Hannah,normal,-
1678,1,Activity A,,Friday,Deloras,normal,-
1678,2,Activity C,,Tuesday,Velda,normal,-
1678,3,Activity E,,Wednesday,Joe,normal,-
1678,4,Activity D,,Monday,Grayce,normal,-
1678,5,Activity I,,Tuesday,Carmella,normal,-
1678,6,Activity N,,Monday,Elisha,normal,-
1678,7,Activity J,,Monday,Sharee,normal,-
1678,8,Activity B,,Thursday,Hannah,normal,-
1679,1,Activity A,,Friday,Sandra,normal,-
1679,2,Activity O,,Friday,Frances,normal,-
1679,3,Activity U,,Tuesday,Lannie,normal,-
1679,4,Activity X,,Tuesday,Frances,normal,-
1679,5,Activity V,,Monday,Anna,normal,-
1679,6,Activity P,,Wednesday,Hugo,normal,-
1679,7,Activity B,,Tuesday,Hannah,normal,-
1680,1,Activity A,,Wednesday,Frances,anomalous,{'indices': [4]}
1680,2,Activity Z,,Thursday,Paul,anomalous,{'indices': [4]}
1680,3,Activity AA,,Wednesday,Chan,anomalous,{'indices': [4]}
1680,4,Activity AF,,Monday,Iluminada,anomalous,{'indices': [4]}
1680,5,Random activity 24,,Random day 1,Random user 8,anomalous,{'indices': [4]}
1680,6,Activity AB,,Thursday,Earl,anomalous,{'indices': [4]}
1680,7,Activity B,,Tuesday,Hannah,anomalous,{'indices': [4]}
1681,1,Activity A,,Friday,Donald,normal,-
1681,2,Activity O,,Monday,Earl,normal,-
1681,3,Activity S,,Monday,Emily,normal,-
1681,4,Activity T,,Tuesday,Jimmy,normal,-
1681,5,Activity P,,Friday,James,normal,-
1681,6,Activity B,,Friday,Della,normal,-
1682,1,Activity A,,Wednesday,Micheline,normal,-
1682,2,Activity Y,,Monday,Grayce,normal,-
1682,3,Activity B,,Monday,Jack,normal,-
1683,1,Activity A,,Wednesday,Elisha,anomalous,"{'index': [3, 3, 5, 5], 'attribute_index': [1, 0, 1, 0], 'attribute': ['user', 'day', 'user', 'day'], 'original': ['Frances', 'Wednesday', 'Jack', 'Thursday']}"
1683,2,Activity Z,,Thursday,Paul,anomalous,"{'index': [3, 3, 5, 5], 'attribute_index': [1, 0, 1, 0], 'attribute': ['user', 'day', 'user', 'day'], 'original': ['Frances', 'Wednesday', 'Jack', 'Thursday']}"
1683,3,Activity AA,,Thursday,Jack,anomalous,"{'index': [3, 3, 5, 5], 'attribute_index': [1, 0, 1, 0], 'attribute': ['user', 'day', 'user', 'day'], 'original': ['Frances', 'Wednesday', 'Jack', 'Thursday']}"
1683,4,Activity AD,,Saturday,Ronald,anomalous,"{'index': [3, 3, 5, 5], 'attribute_index': [1, 0, 1, 0], 'attribute': ['user', 'day', 'user', 'day'], 'original': ['Frances', 'Wednesday', 'Jack', 'Thursday']}"
1683,5,Activity AB,,Monday,Pam,anomalous,"{'index': [3, 3, 5, 5], 'attribute_index': [1, 0, 1, 0], 'attribute': ['user', 'day', 'user', 'day'], 'original': ['Frances', 'Wednesday', 'Jack', 'Thursday']}"
1683,6,Activity B,,Wednesday,Tiffiny,anomalous,"{'index': [3, 3, 5, 5], 'attribute_index': [1, 0, 1, 0], 'attribute': ['user', 'day', 'user', 'day'], 'original': ['Frances', 'Wednesday', 'Jack', 'Thursday']}"
1684,1,Activity A,,Friday,Frances,normal,-
1684,2,Activity Z,,Thursday,Paul,normal,-
1684,3,Activity AA,,Thursday,Jack,normal,-
1684,4,Activity AD,,Monday,Della,normal,-
1684,5,Activity AB,,Thursday,Earl,normal,-
1684,6,Activity B,,Wednesday,Hannah,normal,-
1685,1,Activity A,,Wednesday,Micheline,normal,-
1685,2,Activity Y,,Monday,Grayce,normal,-
1685,3,Activity B,,Thursday,Hannah,normal,-
1686,1,Activity A,,Friday,Deloras,normal,-
1686,2,Activity C,,Tuesday,Velda,normal,-
1686,3,Activity E,,Thursday,Craig,normal,-
1686,4,Activity D,,Thursday,Shandi,normal,-
1686,5,Activity I,,Friday,Chan,normal,-
1686,6,Activity N,,Monday,Brian,normal,-
1686,7,Activity J,,Tuesday,Lourdes,normal,-
1686,8,Activity B,,Friday,Della,normal,-
1687,1,Activity A,,Wednesday,Frances,normal,-
1687,2,Activity Z,,Tuesday,Ling,normal,-
1687,3,Activity AA,,Tuesday,Hugo,normal,-
1687,4,Activity AD,,Wednesday,Frances,normal,-
1687,5,Activity AB,,Monday,Pam,normal,-
1687,6,Activity B,,Thursday,Jack,normal,-
1688,1,Activity A,,Friday,Grayce,normal,-
1688,2,Activity Y,,Monday,Grayce,normal,-
1688,3,Activity B,,Thursday,Jack,normal,-
1689,1,Activity A,,Friday,Frances,normal,-
1689,2,Activity Z,,Thursday,Ling,normal,-
1689,3,Activity AA,,Thursday,Jack,normal,-
1689,4,Activity AD,,Wednesday,Frances,normal,-
1689,5,Activity AB,,Monday,Seth,normal,-
1689,6,Activity B,,Friday,Della,normal,-
1690,1,Activity A,,Friday,Lisa,normal,-
1690,2,Activity Z,,Thursday,Ling,normal,-
1690,3,Activity AA,,Monday,Jack,normal,-
1690,4,Activity AD,,Wednesday,Frances,normal,-
1690,5,Activity AB,,Friday,Jimmy,normal,-
1690,6,Activity B,,Thursday,Hannah,normal,-
1691,1,Activity A,,Friday,Donald,normal,-
1691,2,Activity O,,Thursday,Earl,normal,-
1691,3,Activity S,,Wednesday,Sherlene,normal,-
1691,4,Activity T,,Tuesday,Hannah,normal,-
1691,5,Activity P,,Wednesday,Anna,normal,-
1691,6,Activity B,,Friday,Della,normal,-
1692,1,Activity A,,Friday,Frances,normal,-
1692,2,Activity Z,,Thursday,Ling,normal,-
1692,3,Activity AA,,Wednesday,Lisa,normal,-
1692,4,Activity AD,,Wednesday,Frances,normal,-
1692,5,Activity AB,,Thursday,Jack,normal,-
1692,6,Activity B,,Tuesday,Hannah,normal,-
1693,1,Activity A,,Friday,Deloras,normal,-
1693,2,Activity C,,Friday,Velda,normal,-
1693,3,Activity E,,Thursday,Craig,normal,-
1693,4,Activity D,,Friday,Ling,normal,-
1693,5,Activity I,,Friday,Keven,normal,-
1693,6,Activity M,,Monday,Sandra,normal,-
1693,7,Activity J,,Wednesday,Micheline,normal,-
1693,8,Activity B,,Thursday,Lannie,normal,-
1694,1,Activity A,,Wednesday,Frances,normal,-
1694,2,Activity Z,,Thursday,Ling,normal,-
1694,3,Activity AA,,Wednesday,Lisa,normal,-
1694,4,Activity AD,,Monday,Della,normal,-
1694,5,Activity AB,,Tuesday,Earl,normal,-
1694,6,Activity B,,Tuesday,Hannah,normal,-
1695,1,Activity A,,Friday,Frances,normal,-
1695,2,Activity Z,,Tuesday,Ling,normal,-
1695,3,Activity AA,,Thursday,Hugo,normal,-
1695,4,Activity AD,,Monday,Della,normal,-
1695,5,Activity AB,,Friday,Jamika,normal,-
1695,6,Activity B,,Tuesday,Hannah,normal,-
1696,1,Activity A,,Wednesday,Elisha,normal,-
1696,2,Activity Z,,Thursday,Ling,normal,-
1696,3,Activity AA,,Tuesday,Vickie,normal,-
1696,4,Activity AD,,Wednesday,Frances,normal,-
1696,5,Activity AB,,Thursday,Seth,normal,-
1696,6,Activity B,,Friday,Della,normal,-
1697,1,Activity A,,Friday,Frances,anomalous,"{'index': [3, 3, 5], 'attribute_index': [1, 0, 0], 'attribute': ['user', 'day', 'day'], 'original': ['Sherlene', 'Monday', 'Tuesday']}"
1697,2,Activity Z,,Thursday,Ling,anomalous,"{'index': [3, 3, 5], 'attribute_index': [1, 0, 0], 'attribute': ['user', 'day', 'day'], 'original': ['Sherlene', 'Monday', 'Tuesday']}"
1697,3,Activity AA,,Friday,Chan,anomalous,"{'index': [3, 3, 5], 'attribute_index': [1, 0, 0], 'attribute': ['user', 'day', 'day'], 'original': ['Sherlene', 'Monday', 'Tuesday']}"
1697,4,Activity AF,,Tuesday,Brian,anomalous,"{'index': [3, 3, 5], 'attribute_index': [1, 0, 0], 'attribute': ['user', 'day', 'day'], 'original': ['Sherlene', 'Monday', 'Tuesday']}"
1697,5,Activity AB,,Monday,Jimmy,anomalous,"{'index': [3, 3, 5], 'attribute_index': [1, 0, 0], 'attribute': ['user', 'day', 'day'], 'original': ['Sherlene', 'Monday', 'Tuesday']}"
1697,6,Activity B,,Saturday,Hannah,anomalous,"{'index': [3, 3, 5], 'attribute_index': [1, 0, 0], 'attribute': ['user', 'day', 'day'], 'original': ['Sherlene', 'Monday', 'Tuesday']}"
1698,1,Activity A,,Friday,Donald,normal,-
1698,2,Activity O,,Thursday,Roy,normal,-
1698,3,Activity Q,,Monday,James,normal,-
1698,4,Activity R,,Friday,Sonia,normal,-
1698,5,Activity P,,Friday,James,normal,-
1698,6,Activity B,,Friday,Della,normal,-
1699,1,Activity A,,Wednesday,Elisha,normal,-
1699,2,Activity Z,,Thursday,Ling,normal,-
1699,3,Activity AA,,Monday,Vickie,normal,-
1699,4,Activity AD,,Wednesday,Frances,normal,-
1699,5,Activity AB,,Tuesday,Seth,normal,-
1699,6,Activity B,,Friday,Della,normal,-
1700,1,Activity A,,Wednesday,Elisha,normal,-
1700,2,Activity Z,,Thursday,Ling,normal,-
1700,3,Activity AA,,Wednesday,Chan,normal,-
1700,4,Activity AF,,Monday,Iluminada,normal,-
1700,5,Activity AB,,Monday,Seth,normal,-
1700,6,Activity B,,Friday,Della,normal,-
1701,1,Activity AA,,Wednesday,Chan,anomalous,"{'shift_from': 0, 'shift_to': 3, 'size': 2}"
1701,2,Activity AF,,Thursday,Gema,anomalous,"{'shift_from': 0, 'shift_to': 3, 'size': 2}"
1701,3,Activity AB,,Monday,Junior,anomalous,"{'shift_from': 0, 'shift_to': 3, 'size': 2}"
1701,4,Activity A,,Wednesday,Elisha,anomalous,"{'shift_from': 0, 'shift_to': 3, 'size': 2}"
1701,5,Activity Z,,Thursday,Paul,anomalous,"{'shift_from': 0, 'shift_to': 3, 'size': 2}"
1701,6,Activity B,,Tuesday,Hannah,anomalous,"{'shift_from': 0, 'shift_to': 3, 'size': 2}"
1702,1,Activity A,,Wednesday,Elisha,normal,-
1702,2,Activity Z,,Thursday,Ling,normal,-
1702,3,Activity AA,,Thursday,Jack,normal,-
1702,4,Activity AD,,Monday,Della,normal,-
1702,5,Activity AB,,Monday,Pam,normal,-
1702,6,Activity B,,Thursday,Jack,normal,-
1703,1,Activity A,,Friday,Sandra,normal,-
1703,2,Activity O,,Thursday,Sherlene,normal,-
1703,3,Activity U,,Thursday,Lannie,normal,-
1703,4,Activity X,,Tuesday,Jin,normal,-
1703,5,Activity V,,Monday,Jamika,normal,-
1703,6,Activity P,,Wednesday,Hugo,normal,-
1703,7,Activity B,,Wednesday,Hannah,normal,-
1704,1,Activity A,,Wednesday,Carmella,normal,-
1704,2,Activity C,,Wednesday,Earl,normal,-
1704,3,Activity G,,Thursday,Iluminada,normal,-
1704,4,Activity D,,Friday,Ling,normal,-
1704,5,Activity I,,Tuesday,Carmella,normal,-
1704,6,Activity N,,Tuesday,Pam,normal,-
1704,7,Activity J,,Monday,Sharee,normal,-
1704,8,Activity B,,Thursday,Jack,normal,-
1705,1,Activity S,,Wednesday,Emily,anomalous,"{'size': 2, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sandra', 'day': 'Friday'}}, {'name': 'Activity O', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl', 'day': 'Thursday'}}]}"
1705,2,Activity T,,Tuesday,Jimmy,anomalous,"{'size': 2, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sandra', 'day': 'Friday'}}, {'name': 'Activity O', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl', 'day': 'Thursday'}}]}"
1705,3,Activity P,,Tuesday,Maryellen,anomalous,"{'size': 2, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sandra', 'day': 'Friday'}}, {'name': 'Activity O', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl', 'day': 'Thursday'}}]}"
1705,4,Activity B,,Tuesday,Hannah,anomalous,"{'size': 2, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sandra', 'day': 'Friday'}}, {'name': 'Activity O', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl', 'day': 'Thursday'}}]}"
1706,1,Activity A,,Wednesday,Deloras,normal,-
1706,2,Activity C,,Friday,Velda,normal,-
1706,3,Activity E,,Thursday,Craig,normal,-
1706,4,Activity D,,Monday,Grayce,normal,-
1706,5,Activity I,,Friday,Hannah,normal,-
1706,6,Activity M,,Wednesday,Carmella,normal,-
1706,7,Activity J,,Tuesday,Doretta,normal,-
1706,8,Activity B,,Friday,Della,normal,-
1707,1,Activity A,,Wednesday,Micheline,normal,-
1707,2,Activity Y,,Monday,Grayce,normal,-
1707,3,Activity B,,Thursday,Jack,normal,-
1708,1,Activity A,,Wednesday,Frances,anomalous,"{'size': 2, 'start': 1, 'skipped': [{'name': 'Activity Z', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Paul', 'day': 'Thursday'}}, {'name': 'Activity AA', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hugo', 'day': 'Thursday'}}]}"
1708,2,Activity AD,,Wednesday,Frances,anomalous,"{'size': 2, 'start': 1, 'skipped': [{'name': 'Activity Z', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Paul', 'day': 'Thursday'}}, {'name': 'Activity AA', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hugo', 'day': 'Thursday'}}]}"
1708,3,Activity AB,,Friday,Junior,anomalous,"{'size': 2, 'start': 1, 'skipped': [{'name': 'Activity Z', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Paul', 'day': 'Thursday'}}, {'name': 'Activity AA', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hugo', 'day': 'Thursday'}}]}"
1708,4,Activity B,,Tuesday,Hannah,anomalous,"{'size': 2, 'start': 1, 'skipped': [{'name': 'Activity Z', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Paul', 'day': 'Thursday'}}, {'name': 'Activity AA', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hugo', 'day': 'Thursday'}}]}"
1709,1,Activity A,,Friday,Frances,anomalous,"{'shift_from': 5, 'shift_to': 2, 'size': 1}"
1709,2,Activity Z,,Thursday,Paul,anomalous,"{'shift_from': 5, 'shift_to': 2, 'size': 1}"
1709,3,Activity AB,,Thursday,Earl,anomalous,"{'shift_from': 5, 'shift_to': 2, 'size': 1}"
1709,4,Activity AA,,Tuesday,Hugo,anomalous,"{'shift_from': 5, 'shift_to': 2, 'size': 1}"
1709,5,Activity AD,,Wednesday,Frances,anomalous,"{'shift_from': 5, 'shift_to': 2, 'size': 1}"
1709,6,Activity B,,Tuesday,Hannah,anomalous,"{'shift_from': 5, 'shift_to': 2, 'size': 1}"
1710,1,Activity A,,Friday,Frances,normal,-
1710,2,Activity Z,,Thursday,Ling,normal,-
1710,3,Activity AA,,Wednesday,Chan,normal,-
1710,4,Activity AF,,Monday,Gema,normal,-
1710,5,Activity AB,,Thursday,Earl,normal,-
1710,6,Activity B,,Wednesday,Evelin,normal,-
1711,1,Activity A,,Friday,Frances,normal,-
1711,2,Activity Z,,Thursday,Paul,normal,-
1711,3,Activity AA,,Wednesday,Lisa,normal,-
1711,4,Activity AD,,Monday,Della,normal,-
1711,5,Activity AB,,Thursday,Jack,normal,-
1711,6,Activity B,,Tuesday,Hannah,normal,-
1712,1,Activity A,,Wednesday,Frances,normal,-
1712,2,Activity Z,,Thursday,Paul,normal,-
1712,3,Activity AA,,Friday,Chan,normal,-
1712,4,Activity AF,,Wednesday,Gema,normal,-
1712,5,Activity AB,,Monday,Wilton,normal,-
1712,6,Activity B,,Thursday,Jack,normal,-
1713,1,Activity A,,Wednesday,Elisha,normal,-
1713,2,Activity Z,,Thursday,Ling,normal,-
1713,3,Activity AA,,Wednesday,Carmella,normal,-
1713,4,Activity AC,,Monday,Shandi,normal,-
1713,5,Activity AB,,Thursday,Jamika,normal,-
1713,6,Activity B,,Tuesday,Hannah,normal,-
1714,1,Activity A,,Friday,Deloras,normal,-
1714,2,Activity C,,Tuesday,Velda,normal,-
1714,3,Activity E,,Wednesday,Joe,normal,-
1714,4,Activity D,,Thursday,Shandi,normal,-
1714,5,Activity I,,Wednesday,Sandra,normal,-
1714,6,Activity M,,Monday,Emily,normal,-
1714,7,Activity J,,Friday,Roseanne,normal,-
1714,8,Activity B,,Wednesday,Hannah,normal,-
1715,1,Activity A,,Wednesday,Issac,normal,-
1715,2,Activity Z,,Thursday,Ling,normal,-
1715,3,Activity AA,,Wednesday,Hugo,normal,-
1715,4,Activity AD,,Monday,Della,normal,-
1715,5,Activity AB,,Friday,Jimmy,normal,-
1715,6,Activity B,,Thursday,Jack,normal,-
1716,1,Activity A,,Friday,Grayce,normal,-
1716,2,Activity Y,,Monday,Grayce,normal,-
1716,3,Activity B,,Tuesday,Hannah,normal,-
1717,1,Activity A,,Friday,Deloras,normal,-
1717,2,Activity C,,Tuesday,Velda,normal,-
1717,3,Activity E,,Thursday,Craig,normal,-
1717,4,Activity D,,Thursday,Shandi,normal,-
1717,5,Activity I,,Wednesday,Issac,normal,-
1717,6,Activity M,,Wednesday,Carmella,normal,-
1717,7,Activity J,,Friday,Micheline,normal,-
1717,8,Activity B,,Thursday,Lannie,normal,-
1718,1,Activity A,,Wednesday,Lisa,normal,-
1718,2,Activity Z,,Thursday,Paul,normal,-
1718,3,Activity AA,,Thursday,Jack,normal,-
1718,4,Activity AD,,Monday,Della,normal,-
1718,5,Activity AB,,Friday,Jamika,normal,-
1718,6,Activity B,,Tuesday,Hannah,normal,-
1719,1,Activity A,,Friday,Deloras,normal,-
1719,2,Activity C,,Monday,Jamika,normal,-
1719,3,Activity H,,Wednesday,Alyce,normal,-
1719,4,Activity D,,Friday,Ling,normal,-
1719,5,Activity I,,Thursday,Jimmy,normal,-
1719,6,Activity L,,Wednesday,Rossie,normal,-
1719,7,Activity J,,Monday,Hugo,normal,-
1719,8,Activity B,,Monday,Jack,normal,-
1720,1,Activity A,,Wednesday,Micheline,normal,-
1720,2,Activity Y,,Monday,Grayce,normal,-
1720,3,Activity B,,Monday,Jack,normal,-
1721,1,Activity A,,Wednesday,Elisha,anomalous,"{'size': 3, 'start': 5, 'inserted': [{'name': 'Activity AA', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Chan', 'day': 'Wednesday'}}, {'name': 'Activity AF', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Iluminada', 'day': 'Thursday'}}, {'name': 'Activity AB', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Alpha', 'day': 'Friday'}}]}"
1721,2,Activity Z,,Thursday,Paul,anomalous,"{'size': 3, 'start': 5, 'inserted': [{'name': 'Activity AA', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Chan', 'day': 'Wednesday'}}, {'name': 'Activity AF', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Iluminada', 'day': 'Thursday'}}, {'name': 'Activity AB', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Alpha', 'day': 'Friday'}}]}"
1721,3,Activity AA,,Wednesday,Chan,anomalous,"{'size': 3, 'start': 5, 'inserted': [{'name': 'Activity AA', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Chan', 'day': 'Wednesday'}}, {'name': 'Activity AF', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Iluminada', 'day': 'Thursday'}}, {'name': 'Activity AB', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Alpha', 'day': 'Friday'}}]}"
1721,4,Activity AF,,Thursday,Iluminada,anomalous,"{'size': 3, 'start': 5, 'inserted': [{'name': 'Activity AA', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Chan', 'day': 'Wednesday'}}, {'name': 'Activity AF', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Iluminada', 'day': 'Thursday'}}, {'name': 'Activity AB', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Alpha', 'day': 'Friday'}}]}"
1721,5,Activity AB,,Friday,Alpha,anomalous,"{'size': 3, 'start': 5, 'inserted': [{'name': 'Activity AA', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Chan', 'day': 'Wednesday'}}, {'name': 'Activity AF', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Iluminada', 'day': 'Thursday'}}, {'name': 'Activity AB', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Alpha', 'day': 'Friday'}}]}"
1721,6,Activity AA,,Wednesday,Chan,anomalous,"{'size': 3, 'start': 5, 'inserted': [{'name': 'Activity AA', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Chan', 'day': 'Wednesday'}}, {'name': 'Activity AF', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Iluminada', 'day': 'Thursday'}}, {'name': 'Activity AB', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Alpha', 'day': 'Friday'}}]}"
1721,7,Activity AF,,Thursday,Iluminada,anomalous,"{'size': 3, 'start': 5, 'inserted': [{'name': 'Activity AA', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Chan', 'day': 'Wednesday'}}, {'name': 'Activity AF', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Iluminada', 'day': 'Thursday'}}, {'name': 'Activity AB', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Alpha', 'day': 'Friday'}}]}"
1721,8,Activity AB,,Friday,Alpha,anomalous,"{'size': 3, 'start': 5, 'inserted': [{'name': 'Activity AA', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Chan', 'day': 'Wednesday'}}, {'name': 'Activity AF', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Iluminada', 'day': 'Thursday'}}, {'name': 'Activity AB', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Alpha', 'day': 'Friday'}}]}"
