case_id,event_position,activity_name,timestamp,country,day,user,label,anomaly_description
1630,5,Activity E,,Faroe Islands,Thursday,Joe,anomalous,"{'size': 2, 'start': 8, 'inserted': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sandra', 'day': 'Wednesday', 'country': 'Heard Island & Mcdonald Islands'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Emily', 'day': 'Thursday', 'country': 'San Marino'}}]}"
1630,6,Activity G,,Saudi Arabia,Wednesday,Paul,anomalous,"{'size': 2, 'start': 8, 'inserted': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sandra', 'day': 'Wednesday', 'country': 'Heard Island & Mcdonald Islands'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Emily', 'day': 'Thursday', 'country': 'San Marino'}}]}"
1630,7,Activity H,,Portugal,Tuesday,Della,anomalous,"{'size': 2, 'start': 8, 'inserted': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sandra', 'day': 'Wednesday', 'country': 'Heard Island & Mcdonald Islands'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Emily', 'day': 'Thursday', 'country': 'San Marino'}}]}"
1630,8,Activity I,,"Palestinian Territory, Occupied",Tuesday,Carmella,anomalous,"{'size': 2, 'start': 8, 'inserted': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sandra', 'day': 'Wednesday', 'country': 'Heard Island & Mcdonald Islands'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Emily', 'day': 'Thursday', 'country': 'San Marino'}}]}"
1630,9,Activity C,,Heard Island & Mcdonald Islands,Wednesday,Sandra,anomalous,"{'size': 2, 'start': 8, 'inserted': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sandra', 'day': 'Wednesday', 'country': 'Heard Island & Mcdonald Islands'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Emily', 'day': 'Thursday', 'country': 'San Marino'}}]}"
1630,10,Activity D,,San Marino,Thursday,Emily,anomalous,"{'size': 2, 'start': 8, 'inserted': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sandra', 'day': 'Wednesday', 'country': 'Heard Island & Mcdonald Islands'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Emily', 'day': 'Thursday', 'country': 'San Marino'}}]}"
1630,11,Activity J,,Antarctica,Friday,Chan,anomalous,"{'size': 2, 'start': 8, 'inserted': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sandra', 'day': 'Wednesday', 'country': 'Heard Island & Mcdonald Islands'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Emily', 'day': 'Thursday', 'country': 'San Marino'}}]}"
1630,12,Activity F,,Saint Lucia,Tuesday,Josef,anomalous,"{'size': 2, 'start': 8, 'inserted': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sandra', 'day': 'Wednesday', 'country': 'Heard Island & Mcdonald Islands'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Emily', 'day': 'Thursday', 'country': 'San Marino'}}]}"
1631,1,Activity A,,Mali,Wednesday,Elisha,normal,-
1631,2,Activity B,,Mozambique,Friday,Lucy,normal,-
1631,3,Activity C,,Heard Island & Mcdonald Islands,Wednesday,Sandra,normal,-
1631,4,Activity D,,San Marino,Thursday,Emily,normal,-
1631,5,Activity E,,Chad,Wednesday,Deloras,normal,-
1631,6,Activity T,,Puerto Rico,Thursday,Alyce,normal,-
1631,7,Activity F,,Guam,Tuesday,Emily,normal,-
1632,1,Activity A,,Mali,Friday,Seth,anomalous,"{'indices': [2, 5]}"
1632,2,Activity B,,Peru,Friday,Lucy,anomalous,"{'indices': [2, 5]}"
1632,3,Random activity 12,,Random country 16,Random day 4,Random user 42,anomalous,"{'indices': [2, 5]}"
1632,4,Activity C,,Heard Island & Mcdonald Islands,Wednesday,Sandra,anomalous,"{'indices': [2, 5]}"
1632,5,Activity D,,San Marino,Thursday,Emily,anomalous,"{'indices': [2, 5]}"
1632,6,Random activity 14,,Random country 61,Random day 4,Random user 63,anomalous,"{'indices': [2, 5]}"
1632,7,Activity E,,Gambia,Thursday,Evelin,anomalous,"{'indices': [2, 5]}"
1632,8,Activity T,,Armenia,Tuesday,Brian,anomalous,"{'indices': [2, 5]}"
1632,9,Activity F,,Guam,Wednesday,Howard,anomalous,"{'indices': [2, 5]}"
1633,1,Activity A,,Mali,Friday,Seth,normal,-
1633,2,Activity B,,Peru,Friday,Lucy,normal,-
1633,3,Activity C,,Heard Island & Mcdonald Islands,Wednesday,Micheline,normal,-
1633,4,Activity D,,San Marino,Tuesday,Elisha,normal,-
1633,5,Activity E,,Gambia,Thursday,Evelin,normal,-
1633,6,Activity T,,Finland,Tuesday,Emily,normal,-
1633,7,Activity F,,Guam,Friday,Melany,normal,-
1634,1,Activity A,,Mali,Friday,Seth,normal,-
1634,2,Activity B,,Peru,Friday,Lucy,normal,-
1634,3,Activity C,,Heard Island & Mcdonald Islands,Wednesday,Sandra,normal,-
1634,4,Activity D,,San Marino,Thursday,Emily,normal,-
1634,5,Activity E,,Chad,Wednesday,Deloras,normal,-
1634,6,Activity T,,Finland,Tuesday,Sigrid,normal,-
1634,7,Activity F,,Reunion,Thursday,Emily,normal,-
1635,1,Activity A,,Mali,Wednesday,Seth,normal,-
1635,2,Activity B,,Peru,Friday,Lucy,normal,-
1635,3,Activity C,,Heard Island & Mcdonald Islands,Wednesday,Sandra,normal,-
1635,4,Activity D,,San Marino,Thursday,Emily,normal,-
1635,5,Activity E,,Gambia,Thursday,Evelin,normal,-
1635,6,Activity T,,Egypt,Thursday,Emily,normal,-
1635,7,Activity F,,Reunion,Tuesday,Emily,normal,-
1636,1,Activity A,,Mali,Wednesday,Seth,normal,-
1636,2,Activity B,,Peru,Friday,Lucy,normal,-
1636,3,Activity C,,Heard Island & Mcdonald Islands,Wednesday,Micheline,normal,-
1636,4,Activity D,,San Marino,Thursday,Emily,normal,-
1636,5,Activity E,,Georgia,Monday,Ling,normal,-
1636,6,Activity G,,Saudi Arabia,Wednesday,Paul,normal,-
1636,7,Activity H,,Saint Lucia,Thursday,Della,normal,-
1636,8,Activity I,,"Palestinian Territory, Occupied",Tuesday,Keven,normal,-
1636,9,Activity J,,Guadeloupe,Tuesday,Chan,normal,-
1636,10,Activity F,,Saint Lucia,Tuesday,Josef,normal,-
1637,1,Activity A,,Mali,Wednesday,Seth,normal,-
1637,2,Activity B,,Peru,Friday,Lucy,normal,-
1637,3,Activity C,,Heard Island & Mcdonald Islands,Wednesday,Sandra,normal,-
1637,4,Activity D,,San Marino,Thursday,Emily,normal,-
1637,5,Activity E,,Gambia,Thursday,Evelin,normal,-
1637,6,Activity T,,Egypt,Tuesday,Brian,normal,-
1637,7,Activity F,,Reunion,Tuesday,Emily,normal,-
1638,1,Activity A,,Mali,Wednesday,Seth,normal,-
1638,2,Activity B,,Peru,Friday,Lucy,normal,-
1638,3,Activity C,,Heard Island & Mcdonald Islands,Wednesday,Sandra,normal,-
1638,4,Activity D,,San Marino,Thursday,Emily,normal,-
1638,5,Activity E,,Bouvet Island,Wednesday,Lannie,normal,-
1638,6,Activity K,,Antigua And Barbuda,Monday,Wilton,normal,-
1638,7,Activity R,,Cape Verde,Monday,Jin,normal,-
1638,8,Activity S,,Uganda,Wednesday,Issac,normal,-
1638,9,Activity L,,Kuwait,Monday,Micheline,normal,-
1638,10,Activity F,,Botswana,Friday,Josef,normal,-
1639,1,Activity A,,Mali,Friday,Seth,normal,-
1639,2,Activity B,,Mozambique,Friday,Lucy,normal,-
1639,3,Activity C,,Heard Island & Mcdonald Islands,Wednesday,Sandra,normal,-
1639,4,Activity D,,San Marino,Thursday,Emily,normal,-
1639,5,Activity E,,Georgia,Monday,Sigrid,normal,-
1639,6,Activity G,,Saudi Arabia,Friday,Emily,normal,-
1639,7,Activity H,,Saint Lucia,Friday,Della,normal,-
1639,8,Activity I,,Guam,Wednesday,Carmella,normal,-
1639,9,Activity J,,Antarctica,Friday,Chan,normal,-
1639,10,Activity F,,Botswana,Friday,Josef,normal,-
1640,1,Activity A,,Mali,Wednesday,Elisha,anomalous,"{'size': 2, 'start': 3, 'inserted': [{'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lucy', 'day': 'Friday', 'country': 'Peru'}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline', 'day': 'Wednesday', 'country': 'Heard Island & Mcdonald Islands'}}]}"
1640,2,Activity B,,Peru,Friday,Lucy,anomalous,"{'size': 2, 'start': 3, 'inserted': [{'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lucy', 'day': 'Friday', 'country': 'Peru'}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline', 'day': 'Wednesday', 'country': 'Heard Island & Mcdonald Islands'}}]}"
1640,3,Activity C,,Heard Island & Mcdonald Islands,Wednesday,Micheline,anomalous,"{'size': 2, 'start': 3, 'inserted': [{'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lucy', 'day': 'Friday', 'country': 'Peru'}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline', 'day': 'Wednesday', 'country': 'Heard Island & Mcdonald Islands'}}]}"
1640,4,Activity B,,Peru,Friday,Lucy,anomalous,"{'size': 2, 'start': 3, 'inserted': [{'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lucy', 'day': 'Friday', 'country': 'Peru'}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline', 'day': 'Wednesday', 'country': 'Heard Island & Mcdonald Islands'}}]}"
1640,5,Activity C,,Heard Island & Mcdonald Islands,Wednesday,Micheline,anomalous,"{'size': 2, 'start': 3, 'inserted': [{'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lucy', 'day': 'Friday', 'country': 'Peru'}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline', 'day': 'Wednesday', 'country': 'Heard Island & Mcdonald Islands'}}]}"
1640,6,Activity D,,San Marino,Thursday,Emily,anomalous,"{'size': 2, 'start': 3, 'inserted': [{'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lucy', 'day': 'Friday', 'country': 'Peru'}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline', 'day': 'Wednesday', 'country': 'Heard Island & Mcdonald Islands'}}]}"
1640,7,Activity E,,Gambia,Thursday,Evelin,anomalous,"{'size': 2, 'start': 3, 'inserted': [{'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lucy', 'day': 'Friday', 'country': 'Peru'}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline', 'day': 'Wednesday', 'country': 'Heard Island & Mcdonald Islands'}}]}"
1640,8,Activity T,,Egypt,Tuesday,Brian,anomalous,"{'size': 2, 'start': 3, 'inserted': [{'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lucy', 'day': 'Friday', 'country': 'Peru'}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline', 'day': 'Wednesday', 'country': 'Heard Island & Mcdonald Islands'}}]}"
1640,9,Activity F,,Reunion,Tuesday,Howard,anomalous,"{'size': 2, 'start': 3, 'inserted': [{'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lucy', 'day': 'Friday', 'country': 'Peru'}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline', 'day': 'Wednesday', 'country': 'Heard Island & Mcdonald Islands'}}]}"
1641,1,Activity A,,Mali,Friday,Seth,normal,-
1641,2,Activity B,,Mozambique,Tuesday,Lucy,normal,-
1641,3,Activity C,,Heard Island & Mcdonald Islands,Wednesday,Sandra,normal,-
1641,4,Activity D,,San Marino,Thursday,Emily,normal,-
1641,5,Activity E,,Bolivia,Monday,Lannie,normal,-
1641,6,Activity K,,Antigua And Barbuda,Wednesday,Michaele,normal,-
1641,7,Activity R,,Germany,Thursday,Lourdes,normal,-
1641,8,Activity S,,Cuba,Thursday,Sonia,normal,-
1641,9,Activity L,,Indonesia,Monday,Sigrid,normal,-
1641,10,Activity F,,Suriname,Wednesday,Johnny,normal,-
1642,1,Activity A,,Mali,Friday,Seth,anomalous,"{'shift_from': 7, 'shift_to': 1, 'size': 1}"
1642,2,Activity H,,Portugal,Tuesday,Della,anomalous,"{'shift_from': 7, 'shift_to': 1, 'size': 1}"
1642,3,Activity B,,Peru,Friday,Lucy,anomalous,"{'shift_from': 7, 'shift_to': 1, 'size': 1}"
1642,4,Activity C,,Heard Island & Mcdonald Islands,Wednesday,Micheline,anomalous,"{'shift_from': 7, 'shift_to': 1, 'size': 1}"
1642,5,Activity D,,San Marino,Thursday,Emily,anomalous,"{'shift_from': 7, 'shift_to': 1, 'size': 1}"
1642,6,Activity E,,Faroe Islands,Thursday,Joe,anomalous,"{'shift_from': 7, 'shift_to': 1, 'size': 1}"
1642,7,Activity G,,Saudi Arabia,Monday,Donald,anomalous,"{'shift_from': 7, 'shift_to': 1, 'size': 1}"
1642,8,Activity I,,"Palestinian Territory, Occupied",Tuesday,Jin,anomalous,"{'shift_from': 7, 'shift_to': 1, 'size': 1}"
1642,9,Activity J,,Antarctica,Friday,Chan,anomalous,"{'shift_from': 7, 'shift_to': 1, 'size': 1}"
1642,10,Activity F,,Saint Lucia,Tuesday,Josef,anomalous,"{'shift_from': 7, 'shift_to': 1, 'size': 1}"
1643,1,Activity A,,Mali,Friday,Seth,normal,-
1643,2,Activity B,,Mozambique,Tuesday,Lucy,normal,-
1643,3,Activity C,,Heard Island & Mcdonald Islands,Wednesday,Micheline,normal,-
1643,4,Activity D,,San Marino,Thursday,Emily,normal,-
1643,5,Activity E,,Faroe Islands,Thursday,Joe,normal,-
1643,6,Activity G,,Saudi Arabia,Friday,Emily,normal,-
1643,7,Activity H,,Saint Lucia,Thursday,Della,normal,-
1643,8,Activity I,,"Palestinian Territory, Occupied",Wednesday,Carmella,normal,-
1643,9,Activity J,,Antarctica,Friday,Chan,normal,-
1643,10,Activity F,,Saint Lucia,Tuesday,Josef,normal,-
1644,1,Activity A,,Mali,Wednesday,Elisha,normal,-
1644,2,Activity B,,Peru,Friday,Lucy,normal,-
1644,3,Activity C,,Heard Island & Mcdonald Islands,Wednesday,Sandra,normal,-
1644,4,Activity D,,San Marino,Thursday,Emily,normal,-
1644,5,Activity E,,Georgia,Monday,Ling,normal,-
1644,6,Activity G,,Saudi Arabia,Friday,Emily,normal,-
1644,7,Activity H,,Saint Lucia,Friday,Della,normal,-
1644,8,Activity I,,Guam,Tuesday,Carmella,normal,-
1644,9,Activity J,,Antarctica,Friday,Chan,normal,-
1644,10,Activity F,,Saint Lucia,Tuesday,Josef,normal,-
1645,1,Activity A,,Mali,Wednesday,Elisha,normal,-
1645,2,Activity B,,Mozambique,Tuesday,Lucy,normal,-
1645,3,Activity C,,Heard Island & Mcdonald Islands,Wednesday,Sandra,normal,-
1645,4,Activity D,,San Marino,Thursday,Emily,normal,-
1645,5,Activity E,,Georgia,Monday,Ling,normal,-
1645,6,Activity G,,Saudi Arabia,Wednesday,Elisha,normal,-
1645,7,Activity H,,Saint Lucia,Thursday,Della,normal,-
1645,8,Activity I,,"Palestinian Territory, Occupied",Tuesday,Carmella,normal,-
1645,9,Activity J,,Guadeloupe,Tuesday,Chan,normal,-
1645,10,Activity F,,Saint Lucia,Tuesday,Josef,normal,-
1646,1,Activity A,,Mali,Friday,Seth,normal,-
1646,2,Activity B,,Peru,Friday,Lucy,normal,-
1646,3,Activity C,,Heard Island & Mcdonald Islands,Wednesday,Micheline,normal,-
1646,4,Activity D,,San Marino,Thursday,Emily,normal,-
1646,5,Activity E,,Faroe Islands,Thursday,Joe,normal,-
1646,6,Activity G,,Saudi Arabia,Monday,Donald,normal,-
1646,7,Activity H,,Portugal,Tuesday,Della,normal,-
1646,8,Activity I,,Guatemala,Wednesday,Carmella,normal,-
1646,9,Activity J,,Antarctica,Friday,Chan,normal,-
1646,10,Activity F,,Saint Lucia,Tuesday,Josef,normal,-
1647,1,Activity A,,Mali,Friday,Seth,anomalous,"{'size': 1, 'start': 4, 'skipped': [{'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras', 'day': 'Wednesday', 'country': 'Chad'}}]}"
1647,2,Activity B,,Mozambique,Friday,Lucy,anomalous,"{'size': 1, 'start': 4, 'skipped': [{'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras', 'day': 'Wednesday', 'country': 'Chad'}}]}"
1647,3,Activity C,,Heard Island & Mcdonald Islands,Wednesday,Sandra,anomalous,"{'size': 1, 'start': 4, 'skipped': [{'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras', 'day': 'Wednesday', 'country': 'Chad'}}]}"
1647,4,Activity D,,San Marino,Thursday,Emily,anomalous,"{'size': 1, 'start': 4, 'skipped': [{'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras', 'day': 'Wednesday', 'country': 'Chad'}}]}"
1647,5,Activity T,,Finland,Tuesday,Brian,anomalous,"{'size': 1, 'start': 4, 'skipped': [{'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras', 'day': 'Wednesday', 'country': 'Chad'}}]}"
1647,6,Activity F,,Reunion,Friday,Howard,anomalous,"{'size': 1, 'start': 4, 'skipped': [{'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras', 'day': 'Wednesday', 'country': 'Chad'}}]}"
1648,1,Activity A,,Mali,Friday,Seth,anomalous,"{'size': 2, 'start': 7, 'inserted': [{'name': 'Activity T', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brian', 'day': 'Tuesday', 'country': 'Finland'}}, {'name': 'Activity F', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Emily', 'day': 'Thursday', 'country': 'Guam'}}]}"
1648,2,Activity B,,Mozambique,Tuesday,Lucy,anomalous,"{'size': 2, 'start': 7, 'inserted': [{'name': 'Activity T', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brian', 'day': 'Tuesday', 'country': 'Finland'}}, {'name': 'Activity F', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Emily', 'day': 'Thursday', 'country': 'Guam'}}]}"
1648,3,Activity C,,Heard Island & Mcdonald Islands,Wednesday,Sandra,anomalous,"{'size': 2, 'start': 7, 'inserted': [{'name': 'Activity T', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brian', 'day': 'Tuesday', 'country': 'Finland'}}, {'name': 'Activity F', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Emily', 'day': 'Thursday', 'country': 'Guam'}}]}"
1648,4,Activity D,,San Marino,Thursday,Emily,anomalous,"{'size': 2, 'start': 7, 'inserted': [{'name': 'Activity T', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brian', 'day': 'Tuesday', 'country': 'Finland'}}, {'name': 'Activity F', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Emily', 'day': 'Thursday', 'country': 'Guam'}}]}"
