case_id,event_position,activity_name,timestamp,company,country,day,user,label,anomaly_description
1666,9,Pay,,Yearin,Chad,Wednesday,Jin,normal,-
1667,1,Create SC,,Yearin,Lithuania,Thursday,Deloras,normal,-
1667,2,Purchase SC,,Betatech,Israel,Friday,Amanda,normal,-
1667,3,Approve SC,,Stanredtax,Saint Lucia,Tuesday,Earl,normal,-
1667,4,Create PO,,Statholdings,New Caledonia,Tuesday,Maryellen,normal,-
1667,5,Release PO,,Betatech,France,Tuesday,Hannah,normal,-
1667,6,Post GR,,Sumace,"Congo, Democratic Republic",Thursday,Sharee,normal,-
1667,7,Post IR,,Mathtouch,Libyan Arab Jamahiriya,Thursday,Lannie,normal,-
1667,8,Pay,,Iselectrics,Madagascar,Tuesday,Howard,normal,-
1668,1,Create SC,,Toughzap,Senegal,Thursday,Deloras,anomalous,"{'size': 1, 'start': 2, 'skipped': [{'name': 'Approve SC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl', 'day': 'Tuesday', 'country': 'Saint Lucia', 'company': 'Stanredtax'}}]}"
1668,2,Purchase SC,,Betatech,Israel,Friday,Amanda,anomalous,"{'size': 1, 'start': 2, 'skipped': [{'name': 'Approve SC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl', 'day': 'Tuesday', 'country': 'Saint Lucia', 'company': 'Stanredtax'}}]}"
1668,3,Create PO,,Xx-holding,Iraq,Thursday,Grayce,anomalous,"{'size': 1, 'start': 2, 'skipped': [{'name': 'Approve SC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl', 'day': 'Tuesday', 'country': 'Saint Lucia', 'company': 'Stanredtax'}}]}"
1668,4,Approve PO 1,,Rundofase,Zambia,Tuesday,Jin,anomalous,"{'size': 1, 'start': 2, 'skipped': [{'name': 'Approve SC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl', 'day': 'Tuesday', 'country': 'Saint Lucia', 'company': 'Stanredtax'}}]}"
1668,5,Approve PO 2,,Rundofase,Samoa,Friday,Michaele,anomalous,"{'size': 1, 'start': 2, 'skipped': [{'name': 'Approve SC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl', 'day': 'Tuesday', 'country': 'Saint Lucia', 'company': 'Stanredtax'}}]}"
1668,6,Approve PO 3,,Plusstrip,Peru,Wednesday,Amanda,anomalous,"{'size': 1, 'start': 2, 'skipped': [{'name': 'Approve SC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl', 'day': 'Tuesday', 'country': 'Saint Lucia', 'company': 'Stanredtax'}}]}"
1668,7,Release PO,,Betatech,France,Tuesday,Hannah,anomalous,"{'size': 1, 'start': 2, 'skipped': [{'name': 'Approve SC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl', 'day': 'Tuesday', 'country': 'Saint Lucia', 'company': 'Stanredtax'}}]}"
1668,8,Post GR,,Sumace,"Congo, Democratic Republic",Thursday,Sharee,anomalous,"{'size': 1, 'start': 2, 'skipped': [{'name': 'Approve SC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl', 'day': 'Tuesday', 'country': 'Saint Lucia', 'company': 'Stanredtax'}}]}"
1668,9,Post IR,,Bioholding,Libyan Arab Jamahiriya,Tuesday,Gema,anomalous,"{'size': 1, 'start': 2, 'skipped': [{'name': 'Approve SC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl', 'day': 'Tuesday', 'country': 'Saint Lucia', 'company': 'Stanredtax'}}]}"
1668,10,Pay,,Iselectrics,Madagascar,Tuesday,Howard,anomalous,"{'size': 1, 'start': 2, 'skipped': [{'name': 'Approve SC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl', 'day': 'Tuesday', 'country': 'Saint Lucia', 'company': 'Stanredtax'}}]}"
1669,1,Create SC,,Toughzap,Senegal,Thursday,Deloras,normal,-
1669,2,Purchase SC,,Betatech,Burundi,Friday,Amanda,normal,-
1669,3,Approve SC,,Stanredtax,Saint Lucia,Tuesday,Earl,normal,-
1669,4,Create PO,,Xx-holding,Iraq,Thursday,Grayce,normal,-
1669,5,Approve PO 1,,Xx-holding,French Southern Territories,Friday,Alyce,normal,-
1669,6,Release PO,,Zoomit,Spain,Monday,Evelin,normal,-
1669,7,Post GR,,Donquadtech,Macedonia,Thursday,Roseanne,normal,-
1669,8,Post IR,,Dontechi,Guadeloupe,Tuesday,Ling,normal,-
1669,9,Pay,,Rundofase,Montserrat,Friday,Seth,normal,-
1670,1,Create SC,,Yearin,Lithuania,Thursday,Deloras,anomalous,"{'size': 2, 'start': 8, 'inserted': [{'name': 'Post GR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Clayton', 'day': 'Monday', 'country': 'Denmark', 'company': 'Zumgoity'}}, {'name': 'Post IR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ling', 'day': 'Monday', 'country': 'Vanuatu', 'company': 'Dontechi'}}]}"
1670,2,Purchase SC,,Betatech,Israel,Friday,Amanda,anomalous,"{'size': 2, 'start': 8, 'inserted': [{'name': 'Post GR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Clayton', 'day': 'Monday', 'country': 'Denmark', 'company': 'Zumgoity'}}, {'name': 'Post IR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ling', 'day': 'Monday', 'country': 'Vanuatu', 'company': 'Dontechi'}}]}"
1670,3,Approve SC,,Stanredtax,Saint Lucia,Tuesday,Earl,anomalous,"{'size': 2, 'start': 8, 'inserted': [{'name': 'Post GR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Clayton', 'day': 'Monday', 'country': 'Denmark', 'company': 'Zumgoity'}}, {'name': 'Post IR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ling', 'day': 'Monday', 'country': 'Vanuatu', 'company': 'Dontechi'}}]}"
1670,4,Create PO,,Statholdings,New Caledonia,Tuesday,Maryellen,anomalous,"{'size': 2, 'start': 8, 'inserted': [{'name': 'Post GR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Clayton', 'day': 'Monday', 'country': 'Denmark', 'company': 'Zumgoity'}}, {'name': 'Post IR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ling', 'day': 'Monday', 'country': 'Vanuatu', 'company': 'Dontechi'}}]}"
1670,5,Release PO,,Betatech,France,Wednesday,Doretta,anomalous,"{'size': 2, 'start': 8, 'inserted': [{'name': 'Post GR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Clayton', 'day': 'Monday', 'country': 'Denmark', 'company': 'Zumgoity'}}, {'name': 'Post IR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ling', 'day': 'Monday', 'country': 'Vanuatu', 'company': 'Dontechi'}}]}"
1670,6,Post GR,,Zumgoity,Denmark,Monday,Clayton,anomalous,"{'size': 2, 'start': 8, 'inserted': [{'name': 'Post GR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Clayton', 'day': 'Monday', 'country': 'Denmark', 'company': 'Zumgoity'}}, {'name': 'Post IR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ling', 'day': 'Monday', 'country': 'Vanuatu', 'company': 'Dontechi'}}]}"
1670,7,Post IR,,Dontechi,Vanuatu,Monday,Ling,anomalous,"{'size': 2, 'start': 8, 'inserted': [{'name': 'Post GR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Clayton', 'day': 'Monday', 'country': 'Denmark', 'company': 'Zumgoity'}}, {'name': 'Post IR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ling', 'day': 'Monday', 'country': 'Vanuatu', 'company': 'Dontechi'}}]}"
1670,8,Pay,,Silis,Lithuania,Monday,Seth,anomalous,"{'size': 2, 'start': 8, 'inserted': [{'name': 'Post GR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Clayton', 'day': 'Monday', 'country': 'Denmark', 'company': 'Zumgoity'}}, {'name': 'Post IR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ling', 'day': 'Monday', 'country': 'Vanuatu', 'company': 'Dontechi'}}]}"
1670,9,Post GR,,Zumgoity,Denmark,Monday,Clayton,anomalous,"{'size': 2, 'start': 8, 'inserted': [{'name': 'Post GR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Clayton', 'day': 'Monday', 'country': 'Denmark', 'company': 'Zumgoity'}}, {'name': 'Post IR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ling', 'day': 'Monday', 'country': 'Vanuatu', 'company': 'Dontechi'}}]}"
1670,10,Post IR,,Dontechi,Vanuatu,Monday,Ling,anomalous,"{'size': 2, 'start': 8, 'inserted': [{'name': 'Post GR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Clayton', 'day': 'Monday', 'country': 'Denmark', 'company': 'Zumgoity'}}, {'name': 'Post IR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ling', 'day': 'Monday', 'country': 'Vanuatu', 'company': 'Dontechi'}}]}"
1671,1,Create SC,,Yearin,Lithuania,Thursday,Deloras,anomalous,"{'index': [2, 2], 'attribute_index': [3, 0], 'attribute': ['user', 'company'], 'original': ['Earl', 'Stanredtax']}"
1671,2,Purchase SC,,Betatech,Burundi,Friday,Amanda,anomalous,"{'index': [2, 2], 'attribute_index': [3, 0], 'attribute': ['user', 'company'], 'original': ['Earl', 'Stanredtax']}"
1671,3,Approve SC,,Plussunin,Saint Lucia,Tuesday,Lisa,anomalous,"{'index': [2, 2], 'attribute_index': [3, 0], 'attribute': ['user', 'company'], 'original': ['Earl', 'Stanredtax']}"
1671,4,Create PO,,Statholdings,New Caledonia,Thursday,Chan,anomalous,"{'index': [2, 2], 'attribute_index': [3, 0], 'attribute': ['user', 'company'], 'original': ['Earl', 'Stanredtax']}"
1671,5,Release PO,,Betatech,France,Wednesday,Doretta,anomalous,"{'index': [2, 2], 'attribute_index': [3, 0], 'attribute': ['user', 'company'], 'original': ['Earl', 'Stanredtax']}"
1671,6,Post GR,,Lexiqvolax,Denmark,Tuesday,Gema,anomalous,"{'index': [2, 2], 'attribute_index': [3, 0], 'attribute': ['user', 'company'], 'original': ['Earl', 'Stanredtax']}"
1671,7,Post IR,,Funholding,Bahrain,Monday,Ling,anomalous,"{'index': [2, 2], 'attribute_index': [3, 0], 'attribute': ['user', 'company'], 'original': ['Earl', 'Stanredtax']}"
1671,8,Pay,,Rundofase,Montserrat,Friday,Seth,anomalous,"{'index': [2, 2], 'attribute_index': [3, 0], 'attribute': ['user', 'company'], 'original': ['Earl', 'Stanredtax']}"
1672,1,Create SC,,Yearin,Lithuania,Thursday,Jamika,normal,-
1672,2,Purchase SC,,Betatech,Burundi,Friday,Amanda,normal,-
1672,3,Approve SC,,Stanredtax,Saint Lucia,Monday,Earl,normal,-
1672,4,Create PO,,Xx-holding,Iraq,Thursday,Grayce,normal,-
1672,5,Approve PO 1,,Xx-holding,French Southern Territories,Friday,Alyce,normal,-
1672,6,Release PO,,Faxquote,Burundi,Tuesday,Brant,normal,-
1672,7,Post GR,,Sumace,"Congo, Democratic Republic",Tuesday,Sharee,normal,-
1672,8,Post IR,,Dontechi,Montenegro,Wednesday,Sherlene,normal,-
1672,9,Pay,,Rundofase,Montserrat,Friday,Seth,normal,-
1673,1,Create SC,,Yearin,Lithuania,Thursday,Deloras,normal,-
1673,2,Purchase SC,,Betatech,Israel,Friday,Amanda,normal,-
1673,3,Approve SC,,Stanredtax,Saint Lucia,Monday,Earl,normal,-
1673,4,Create PO,,Statholdings,New Caledonia,Thursday,Ryan,normal,-
1673,5,Release PO,,Betatech,France,Tuesday,Hannah,normal,-
1673,6,Post GR,,Condax,Denmark,Tuesday,Gema,normal,-
1673,7,Post IR,,Dontechi,Vanuatu,Wednesday,Ronald,normal,-
1673,8,Pay,,Silis,Lithuania,Monday,Seth,normal,-
1674,1,Create SC,,Yearin,Lithuania,Thursday,Jamika,normal,-
1674,2,Purchase SC,,Betatech,Burundi,Friday,Amanda,normal,-
1674,3,Approve SC,,Stanredtax,Saint Lucia,Tuesday,Earl,normal,-
1674,4,Create PO,,Statholdings,New Caledonia,Friday,Chan,normal,-
1674,5,Release PO,,Betatech,France,Tuesday,Hannah,normal,-
1674,6,Post GR,,Condax,Denmark,Tuesday,Gema,normal,-
1674,7,Post IR,,Funholding,Marshall Islands,Monday,Ling,normal,-
1674,8,Pay,,Rundofase,Montserrat,Friday,Seth,normal,-
1675,1,Create SC,,Yearin,Lithuania,Thursday,Deloras,normal,-
1675,2,Purchase SC,,Betatech,Israel,Friday,Amanda,normal,-
1675,3,Approve SC,,Stanredtax,Saint Lucia,Monday,Earl,normal,-
1675,4,Create PO,,Statholdings,New Caledonia,Wednesday,Ryan,normal,-
1675,5,Release PO,,Betatech,France,Tuesday,Hannah,normal,-
1675,6,Post GR,,Lexiqvolax,Denmark,Monday,Clayton,normal,-
1675,7,Post IR,,Labdrill,"Virgin Islands, British",Monday,Hoyt,normal,-
1675,8,Pay,,Xx-zobam,Chad,Wednesday,Jin,normal,-
1676,1,Create SC,,Yearin,Lithuania,Thursday,Deloras,anomalous,"{'index': [6, 6, 7], 'attribute_index': [3, 1, 3], 'attribute': ['user', 'country', 'user'], 'original': ['Sharee', 'Congo, Democratic Republic', 'Deloras']}"
1676,2,Purchase SC,,Betatech,Israel,Friday,Amanda,anomalous,"{'index': [6, 6, 7], 'attribute_index': [3, 1, 3], 'attribute': ['user', 'country', 'user'], 'original': ['Sharee', 'Congo, Democratic Republic', 'Deloras']}"
1676,3,Approve SC,,Stanredtax,Saint Lucia,Tuesday,Earl,anomalous,"{'index': [6, 6, 7], 'attribute_index': [3, 1, 3], 'attribute': ['user', 'country', 'user'], 'original': ['Sharee', 'Congo, Democratic Republic', 'Deloras']}"
1676,4,Create PO,,Xx-holding,Iraq,Thursday,Grayce,anomalous,"{'index': [6, 6, 7], 'attribute_index': [3, 1, 3], 'attribute': ['user', 'country', 'user'], 'original': ['Sharee', 'Congo, Democratic Republic', 'Deloras']}"
1676,5,Approve PO 1,,Xx-holding,French Southern Territories,Friday,Anna,anomalous,"{'index': [6, 6, 7], 'attribute_index': [3, 1, 3], 'attribute': ['user', 'country', 'user'], 'original': ['Sharee', 'Congo, Democratic Republic', 'Deloras']}"
1676,6,Release PO,,Faxquote,Pakistan,Tuesday,Brant,anomalous,"{'index': [6, 6, 7], 'attribute_index': [3, 1, 3], 'attribute': ['user', 'country', 'user'], 'original': ['Sharee', 'Congo, Democratic Republic', 'Deloras']}"
1676,7,Post GR,,Sumace,Turkmenistan,Thursday,Shandi,anomalous,"{'index': [6, 6, 7], 'attribute_index': [3, 1, 3], 'attribute': ['user', 'country', 'user'], 'original': ['Sharee', 'Congo, Democratic Republic', 'Deloras']}"
1676,8,Post IR,,Fasehatice,Montenegro,Monday,Marilyn,anomalous,"{'index': [6, 6, 7], 'attribute_index': [3, 1, 3], 'attribute': ['user', 'country', 'user'], 'original': ['Sharee', 'Congo, Democratic Republic', 'Deloras']}"
1676,9,Pay,,Rundofase,Montserrat,Friday,Seth,anomalous,"{'index': [6, 6, 7], 'attribute_index': [3, 1, 3], 'attribute': ['user', 'country', 'user'], 'original': ['Sharee', 'Congo, Democratic Republic', 'Deloras']}"
1677,1,Random activity 2,,Random company 25,Random country 146,Random day 2,Random user 14,anomalous,{'indices': [0]}
1677,2,Create SC,,Toughzap,Senegal,Thursday,Deloras,anomalous,{'indices': [0]}
1677,3,Purchase SC,,Betatech,Burundi,Friday,Amanda,anomalous,{'indices': [0]}
1677,4,Approve SC,,Stanredtax,Saint Lucia,Tuesday,Earl,anomalous,{'indices': [0]}
1677,5,Create PO,,Statholdings,New Caledonia,Wednesday,Ryan,anomalous,{'indices': [0]}
1677,6,Release PO,,Betatech,France,Tuesday,Hannah,anomalous,{'indices': [0]}
1677,7,Post GR,,Zumgoity,Denmark,Tuesday,Gema,anomalous,{'indices': [0]}
1677,8,Post IR,,Fasehatice,Marshall Islands,Monday,Ronald,anomalous,{'indices': [0]}
1677,9,Pay,,Silis,Lithuania,Monday,Seth,anomalous,{'indices': [0]}
1678,1,Create SC,,Toughzap,Senegal,Thursday,Deloras,normal,-
1678,2,Purchase SC,,Betatech,Israel,Friday,Amanda,normal,-
1678,3,Approve SC,,Stanredtax,French Polynesia,Monday,Earl,normal,-
1678,4,Create PO,,Statholdings,New Caledonia,Tuesday,Maryellen,normal,-
1678,5,Release PO,,Betatech,France,Wednesday,Doretta,normal,-
1678,6,Post GR,,Lexiqvolax,Denmark,Tuesday,Gema,normal,-
1678,7,Post IR,,Funholding,Marshall Islands,Wednesday,Ronald,normal,-
1678,8,Pay,,Rundofase,Montserrat,Friday,Seth,normal,-
1679,1,Create SC,,Toughzap,Senegal,Thursday,Deloras,normal,-
1679,2,Purchase SC,,Betatech,Israel,Friday,Amanda,normal,-
1679,3,Approve SC,,Stanredtax,Saint Lucia,Tuesday,Earl,normal,-
1679,4,Create PO,,Xx-holding,Iraq,Thursday,Grayce,normal,-
1679,5,Approve PO 1,,Nam-zim,Holy See (Vatican City State),Wednesday,Joe,normal,-
1679,6,Release PO,,Betatech,France,Tuesday,Hannah,normal,-
1679,7,Post GR,,Lexiqvolax,Denmark,Tuesday,Gema,normal,-
1679,8,Post IR,,Fasehatice,Guadeloupe,Tuesday,Amanda,normal,-
1679,9,Pay,,Rundofase,Montserrat,Friday,Seth,normal,-
1680,1,Create SC,,Toughzap,Senegal,Thursday,Deloras,normal,-
1680,2,Purchase SC,,Betatech,Burundi,Friday,Amanda,normal,-
1680,3,Approve SC,,Stanredtax,Saint Lucia,Monday,Earl,normal,-
1680,4,Create PO,,Xx-holding,Iraq,Thursday,Grayce,normal,-
1680,5,Approve PO 1,,Xx-holding,French Southern Territories,Friday,Anna,normal,-
1680,6,Release PO,,Inity,Mauritania,Thursday,Brian,normal,-
1680,7,Post GR,,Donquadtech,Macedonia,Thursday,Roseanne,normal,-
1680,8,Post IR,,Dontechi,Jersey,Tuesday,Ling,normal,-
1680,9,Pay,,Silis,Lithuania,Monday,Seth,normal,-
1681,1,Random activity 5,,Random company 34,Random country 241,Random day 4,Random user 60,anomalous,{'indices': [0]}
1681,2,Create SC,,Yearin,Lithuania,Thursday,Deloras,anomalous,{'indices': [0]}
1681,3,Purchase SC,,Betatech,Israel,Friday,Amanda,anomalous,{'indices': [0]}
1681,4,Approve SC,,Stanredtax,Saint Lucia,Tuesday,Earl,anomalous,{'indices': [0]}
1681,5,Create PO,,Sumace,New Caledonia,Wednesday,Ryan,anomalous,{'indices': [0]}
1681,6,Release PO,,Betatech,France,Tuesday,Hannah,anomalous,{'indices': [0]}
1681,7,Post GR,,Zumgoity,Denmark,Wednesday,Gema,anomalous,{'indices': [0]}
1681,8,Post IR,,Funholding,Marshall Islands,Monday,Amanda,anomalous,{'indices': [0]}
1681,9,Pay,,Rundofase,Montserrat,Friday,Seth,anomalous,{'indices': [0]}
1682,1,Create SC,,Yearin,Lithuania,Thursday,Deloras,anomalous,"{'shift_from': 2, 'shift_to': 6, 'size': 2}"
1682,2,Purchase SC,,Betatech,Burundi,Friday,Amanda,anomalous,"{'shift_from': 2, 'shift_to': 6, 'size': 2}"
1682,3,Approve PO 1,,Xx-holding,Bhutan,Thursday,Lourdes,anomalous,"{'shift_from': 2, 'shift_to': 6, 'size': 2}"
1682,4,Release PO,,Faxquote,Burundi,Tuesday,Brant,anomalous,"{'shift_from': 2, 'shift_to': 6, 'size': 2}"
1682,5,Post GR,,Lexiqvolax,Denmark,Monday,Clayton,anomalous,"{'shift_from': 2, 'shift_to': 6, 'size': 2}"
1682,6,Post IR,,Dontechi,Bahrain,Wednesday,Ronald,anomalous,"{'shift_from': 2, 'shift_to': 6, 'size': 2}"
1682,7,Approve SC,,Stanredtax,Saint Lucia,Tuesday,Earl,anomalous,"{'shift_from': 2, 'shift_to': 6, 'size': 2}"
1682,8,Create PO,,Xx-holding,Iraq,Thursday,Grayce,anomalous,"{'shift_from': 2, 'shift_to': 6, 'size': 2}"
1682,9,Pay,,Silis,Lithuania,Monday,Seth,anomalous,"{'shift_from': 2, 'shift_to': 6, 'size': 2}"
1683,1,Create SC,,Toughzap,Senegal,Thursday,Jamika,normal,-
1683,2,Purchase SC,,Betatech,Burundi,Friday,Amanda,normal,-
1683,3,Approve SC,,Stanredtax,Saint Lucia,Tuesday,Earl,normal,-
1683,4,Create PO,,Xx-holding,Iraq,Thursday,Grayce,normal,-
1683,5,Approve PO 1,,Rundofase,Zambia,Tuesday,Jin,normal,-
1683,6,Approve PO 2,,Openlane,Thailand,Wednesday,Brant,normal,-
1683,7,Release PO,,Betatech,France,Tuesday,Hannah,normal,-
1683,8,Post GR,,Zumgoity,Denmark,Tuesday,Gema,normal,-
1683,9,Post IR,,Dontechi,Bahrain,Wednesday,Amanda,normal,-
1683,10,Pay,,Silis,Lithuania,Monday,Seth,normal,-
1684,1,Create SC,,Toughzap,Senegal,Thursday,Deloras,anomalous,"{'shift_from': 1, 'shift_to': 5, 'size': 2}"
1684,2,Create PO,,Statholdings,New Caledonia,Wednesday,Ryan,anomalous,"{'shift_from': 1, 'shift_to': 5, 'size': 2}"
1684,3,Release PO,,Betatech,France,Tuesday,Hannah,anomalous,"{'shift_from': 1, 'shift_to': 5, 'size': 2}"
1684,4,Post GR,,Rundofase,"Congo, Democratic Republic",Thursday,Sharee,anomalous,"{'shift_from': 1, 'shift_to': 5, 'size': 2}"
1684,5,Post IR,,Zoomit,Montenegro,Monday,Sherlene,anomalous,"{'shift_from': 1, 'shift_to': 5, 'size': 2}"
1684,6,Purchase SC,,Betatech,Israel,Friday,Amanda,anomalous,"{'shift_from': 1, 'shift_to': 5, 'size': 2}"
1684,7,Approve SC,,Stanredtax,Saint Lucia,Tuesday,Earl,anomalous,"{'shift_from': 1, 'shift_to': 5, 'size': 2}"
1684,8,Pay,,Rundofase,Montserrat,Friday,Seth,anomalous,"{'shift_from': 1, 'shift_to': 5, 'size': 2}"
1685,1,Create SC,,dambase,Senegal,Thursday,Deloras,anomalous,"{'index': [0, 1, 1], 'attribute_index': [0, 3, 0], 'attribute': ['company', 'user', 'company'], 'original': ['Toughzap', 'Amanda', 'Betatech']}"
1685,2,Purchase SC,,Treequote,Israel,Friday,Maryellen,anomalous,"{'index': [0, 1, 1], 'attribute_index': [0, 3, 0], 'attribute': ['company', 'user', 'company'], 'original': ['Toughzap', 'Amanda', 'Betatech']}"
1685,3,Approve SC,,Stanredtax,Saint Lucia,Tuesday,Earl,anomalous,"{'index': [0, 1, 1], 'attribute_index': [0, 3, 0], 'attribute': ['company', 'user', 'company'], 'original': ['Toughzap', 'Amanda', 'Betatech']}"
1685,4,Create PO,,Xx-holding,Iraq,Thursday,Grayce,anomalous,"{'index': [0, 1, 1], 'attribute_index': [0, 3, 0], 'attribute': ['company', 'user', 'company'], 'original': ['Toughzap', 'Amanda', 'Betatech']}"
1685,5,Approve PO 1,,Xx-holding,French Southern Territories,Friday,Alyce,anomalous,"{'index': [0, 1, 1], 'attribute_index': [0, 3, 0], 'attribute': ['company', 'user', 'company'], 'original': ['Toughzap', 'Amanda', 'Betatech']}"
