case_id,event_position,activity_name,timestamp,company,country,day,user,label,anomaly_description
1685,3,Activity C,,Stanredtax,French Polynesia,Monday,Earl,normal,-
1685,4,Activity D,,Condax,Ghana,Monday,Maryellen,normal,-
1685,5,Activity E,,Lexiqvolax,Peru,Wednesday,Frances,normal,-
1685,6,Activity T,,Dontechi,Guadeloupe,Wednesday,Amanda,normal,-
1685,7,Activity F,,Zathunicon,Trinidad And Tobago,Wednesday,Steve,normal,-
1686,1,Activity A,,Toughzap,Peru,Monday,Sonia,normal,-
1686,2,Activity B,,Betatech,Burundi,Friday,Amanda,normal,-
1686,3,Activity C,,Stanredtax,French Polynesia,Monday,Earl,normal,-
1686,4,Activity D,,Condax,Ghana,Monday,Maryellen,normal,-
1686,5,Activity E,,Gogozoom,Venezuela,Monday,Sharee,normal,-
1686,6,Activity T,,Fasehatice,Marshall Islands,Monday,Amanda,normal,-
1686,7,Activity F,,Zathunicon,Trinidad And Tobago,Wednesday,Steve,normal,-
1687,1,Activity A,,Yearin,India,Wednesday,Hugo,normal,-
1687,2,Activity B,,Rundofase,Israel,Monday,Jack,normal,-
1687,3,Activity C,,Stanredtax,French Polynesia,Monday,Earl,normal,-
1687,4,Activity D,,Condax,Ghana,Monday,Maryellen,normal,-
1687,5,Activity E,,Lexiqvolax,Peru,Wednesday,Frances,normal,-
1687,6,Activity T,,Dontechi,Guadeloupe,Wednesday,Amanda,normal,-
1687,7,Activity F,,Zathunicon,Portugal,Friday,Steve,normal,-
1688,1,Activity A,,Yearin,India,Wednesday,Hugo,normal,-
1688,2,Activity B,,Rundofase,Israel,Monday,Jack,normal,-
1688,3,Activity C,,Stanredtax,Saint Lucia,Tuesday,Earl,normal,-
1688,4,Activity D,,Condax,Ghana,Monday,Maryellen,normal,-
1688,5,Activity E,,Lexiqvolax,Peru,Wednesday,Frances,normal,-
1688,6,Activity T,,Funholding,Marshall Islands,Monday,Ronald,normal,-
1688,7,Activity F,,Zathunicon,Trinidad And Tobago,Wednesday,Steve,normal,-
1689,1,Activity A,,Toughzap,Peru,Monday,Sonia,normal,-
1689,2,Activity B,,Rundofase,Israel,Monday,Jack,normal,-
1689,3,Activity C,,Stanredtax,French Polynesia,Monday,Earl,normal,-
1689,4,Activity D,,Condax,Ghana,Monday,Maryellen,normal,-
1689,5,Activity E,,Rundofase,Samoa,Thursday,Michaele,normal,-
1689,6,Activity K,,Sumace,Norfolk Island,Thursday,Sigrid,normal,-
1689,7,Activity O,,Rantouch,Gibraltar,Thursday,Vickie,normal,-
1689,8,Activity P,,Nam-zim,Solomon Islands,Thursday,Wilton,normal,-
1689,9,Activity L,,Iselectrics,Seychelles,Tuesday,Pam,normal,-
1689,10,Activity F,,Xx-holding,Bhutan,Thursday,Lourdes,normal,-
1690,1,Activity D,,Condax,Ghana,Monday,Maryellen,anomalous,"{'shift_from': 4, 'shift_to': 0, 'size': 1}"
1690,2,Activity A,,Toughzap,Peru,Monday,Sonia,anomalous,"{'shift_from': 4, 'shift_to': 0, 'size': 1}"
1690,3,Activity B,,Rundofase,Israel,Monday,Jack,anomalous,"{'shift_from': 4, 'shift_to': 0, 'size': 1}"
1690,4,Activity C,,Stanredtax,French Polynesia,Monday,Earl,anomalous,"{'shift_from': 4, 'shift_to': 0, 'size': 1}"
1690,5,Activity E,,Rundofase,Uruguay,Tuesday,Elisha,anomalous,"{'shift_from': 4, 'shift_to': 0, 'size': 1}"
1690,6,Activity G,,Nam-zim,Reunion,Monday,Evelin,anomalous,"{'shift_from': 4, 'shift_to': 0, 'size': 1}"
1690,7,Activity H,,Betatech,France,Tuesday,Elisha,anomalous,"{'shift_from': 4, 'shift_to': 0, 'size': 1}"
1690,8,Activity I,,Plussunin,Nauru,Wednesday,Sharee,anomalous,"{'shift_from': 4, 'shift_to': 0, 'size': 1}"
1690,9,Activity J,,Inity,Mauritania,Friday,Hassie,anomalous,"{'shift_from': 4, 'shift_to': 0, 'size': 1}"
1690,10,Activity F,,Ron-tech,Estonia,Tuesday,Pam,anomalous,"{'shift_from': 4, 'shift_to': 0, 'size': 1}"
1691,1,Activity A,,Toughzap,Peru,Monday,Sonia,normal,-
1691,2,Activity B,,Rundofase,Israel,Monday,Jack,normal,-
1691,3,Activity C,,Stanredtax,Saint Lucia,Tuesday,Earl,normal,-
1691,4,Activity D,,Condax,Ghana,Monday,Maryellen,normal,-
1691,5,Activity E,,Hatfan,Venezuela,Tuesday,Johnny,normal,-
1691,6,Activity K,,Zoomit,Spain,Tuesday,Brian,normal,-
1691,7,Activity R,,Hatfan,Macedonia,Thursday,Roseanne,normal,-
1691,8,Activity S,,year-job,"Virgin Islands, British",Tuesday,Hoyt,normal,-
1691,9,Activity L,,Scottech,Chad,Tuesday,Sherlene,normal,-
1691,10,Activity F,,Zathunicon,Portugal,Friday,Steve,normal,-
1692,1,Activity A,,Yearin,India,Wednesday,Hugo,normal,-
1692,2,Activity B,,Betatech,Burundi,Friday,Amanda,normal,-
1692,3,Activity C,,Stanredtax,French Polynesia,Monday,Earl,normal,-
1692,4,Activity D,,Condax,Ghana,Monday,Maryellen,normal,-
1692,5,Activity E,,Rundofase,Venezuela,Monday,Michaele,normal,-
1692,6,Activity K,,Faxquote,Burundi,Tuesday,Sherell,normal,-
1692,7,Activity Q,,Sonron,Western Sahara,Thursday,Lannie,normal,-
1692,8,Activity L,,Xx-holding,Eritrea,Friday,Johnny,normal,-
1692,9,Activity F,,Zencorporation,Estonia,Wednesday,Gema,normal,-
1693,1,Activity A,,Yearin,India,Wednesday,Hugo,normal,-
1693,2,Activity B,,Rundofase,Israel,Friday,Amanda,normal,-
1693,3,Activity C,,Stanredtax,French Polynesia,Monday,Earl,normal,-
1693,4,Activity D,,Condax,Ghana,Monday,Maryellen,normal,-
1693,5,Activity E,,Lexiqvolax,Peru,Wednesday,Frances,normal,-
1693,6,Activity T,,Funholding,Jersey,Monday,Amanda,normal,-
1693,7,Activity F,,Zathunicon,Trinidad And Tobago,Wednesday,Steve,normal,-
1694,1,Activity A,,Yearin,India,Wednesday,Hugo,anomalous,"{'index': [1, 9], 'attribute_index': [1, 3], 'attribute': ['country', 'user'], 'original': ['Burundi', 'Anna']}"
1694,2,Activity B,,Betatech,China,Friday,Amanda,anomalous,"{'index': [1, 9], 'attribute_index': [1, 3], 'attribute': ['country', 'user'], 'original': ['Burundi', 'Anna']}"
1694,3,Activity C,,Stanredtax,Saint Lucia,Tuesday,Earl,anomalous,"{'index': [1, 9], 'attribute_index': [1, 3], 'attribute': ['country', 'user'], 'original': ['Burundi', 'Anna']}"
1694,4,Activity D,,Condax,Ghana,Monday,Maryellen,anomalous,"{'index': [1, 9], 'attribute_index': [1, 3], 'attribute': ['country', 'user'], 'original': ['Burundi', 'Anna']}"
1694,5,Activity E,,Hatfan,Venezuela,Tuesday,Johnny,anomalous,"{'index': [1, 9], 'attribute_index': [1, 3], 'attribute': ['country', 'user'], 'original': ['Burundi', 'Anna']}"
1694,6,Activity K,,Plusstrip,Poland,Wednesday,Michaele,anomalous,"{'index': [1, 9], 'attribute_index': [1, 3], 'attribute': ['country', 'user'], 'original': ['Burundi', 'Anna']}"
1694,7,Activity O,,Donquadtech,United Arab Emirates,Thursday,Vickie,anomalous,"{'index': [1, 9], 'attribute_index': [1, 3], 'attribute': ['country', 'user'], 'original': ['Burundi', 'Anna']}"
1694,8,Activity P,,Nam-zim,Solomon Islands,Thursday,Wilton,anomalous,"{'index': [1, 9], 'attribute_index': [1, 3], 'attribute': ['country', 'user'], 'original': ['Burundi', 'Anna']}"
1694,9,Activity L,,Iselectrics,Seychelles,Tuesday,Pam,anomalous,"{'index': [1, 9], 'attribute_index': [1, 3], 'attribute': ['country', 'user'], 'original': ['Burundi', 'Anna']}"
1694,10,Activity F,,Xx-holding,French Southern Territories,Friday,Deloras,anomalous,"{'index': [1, 9], 'attribute_index': [1, 3], 'attribute': ['country', 'user'], 'original': ['Burundi', 'Anna']}"
1695,1,Activity A,,Toughzap,Peru,Monday,Sonia,normal,-
1695,2,Activity B,,Rundofase,Israel,Monday,Jack,normal,-
1695,3,Activity C,,Stanredtax,French Polynesia,Monday,Earl,normal,-
1695,4,Activity D,,Condax,Ghana,Monday,Maryellen,normal,-
1695,5,Activity E,,Rundofase,Macao,Monday,Johnny,normal,-
1695,6,Activity K,,Plusstrip,Poland,Wednesday,Howard,normal,-
1695,7,Activity O,,Donquadtech,United Arab Emirates,Thursday,Vickie,normal,-
1695,8,Activity P,,Nam-zim,Solomon Islands,Thursday,Velda,normal,-
1695,9,Activity L,,Xx-holding,Spain,Tuesday,Johnny,normal,-
1695,10,Activity F,,Zencorporation,Estonia,Tuesday,Pam,normal,-
1696,1,Activity A,,Yearin,India,Wednesday,Hugo,normal,-
1696,2,Activity B,,Rundofase,Israel,Monday,Jack,normal,-
1696,3,Activity C,,Stanredtax,French Polynesia,Monday,Earl,normal,-
1696,4,Activity D,,Condax,Ghana,Monday,Maryellen,normal,-
1696,5,Activity E,,Rundofase,Thailand,Monday,Sherlene,normal,-
1696,6,Activity G,,year-job,Moldova,Friday,Roseanne,normal,-
1696,7,Activity H,,Betatech,France,Tuesday,Elisha,normal,-
1696,8,Activity I,,Plussunin,Nauru,Tuesday,Sharee,normal,-
1696,9,Activity J,,Inity,Mauritania,Friday,Hassie,normal,-
1696,10,Activity F,,Zencorporation,Estonia,Tuesday,Pam,normal,-
1697,1,Activity A,,Yearin,India,Wednesday,Hugo,normal,-
1697,2,Activity B,,Betatech,Burundi,Friday,Amanda,normal,-
1697,3,Activity C,,Stanredtax,French Polynesia,Monday,Earl,normal,-
1697,4,Activity D,,Condax,Ghana,Monday,Maryellen,normal,-
1697,5,Activity E,,Zumgoity,Cyprus,Monday,Sharee,normal,-
1697,6,Activity T,,Funholding,Guadeloupe,Wednesday,Amanda,normal,-
1697,7,Activity F,,Zathunicon,Portugal,Friday,Steve,normal,-
1698,1,Activity A,,Yearin,India,Wednesday,Hugo,normal,-
1698,2,Activity B,,Rundofase,Israel,Monday,Jack,normal,-
1698,3,Activity C,,Stanredtax,French Polynesia,Monday,Earl,normal,-
1698,4,Activity D,,Condax,Ghana,Monday,Maryellen,normal,-
1698,5,Activity E,,Lexiqvolax,Peru,Wednesday,Frances,normal,-
1698,6,Activity T,,Dontechi,Marshall Islands,Tuesday,Ronald,normal,-
1698,7,Activity F,,Zathunicon,Trinidad And Tobago,Wednesday,Steve,normal,-
1699,1,Activity A,,Yearin,India,Wednesday,Hugo,normal,-
1699,2,Activity B,,Rundofase,Israel,Monday,Jack,normal,-
1699,3,Activity C,,Stanredtax,Saint Lucia,Tuesday,Earl,normal,-
1699,4,Activity D,,Condax,Ghana,Monday,Maryellen,normal,-
1699,5,Activity E,,Hatfan,Venezuela,Tuesday,Johnny,normal,-
1699,6,Activity K,,Zoomit,Mauritania,Monday,Evelin,normal,-
1699,7,Activity R,,Donquadtech,Macedonia,Thursday,Roseanne,normal,-
1699,8,Activity S,,Mathtouch,Norfolk Island,Monday,Sharee,normal,-
1699,9,Activity L,,Scottech,Chad,Wednesday,Jin,normal,-
1699,10,Activity F,,Zathunicon,Trinidad And Tobago,Wednesday,Steve,normal,-
1700,1,Activity A,,Yearin,India,Wednesday,Hugo,normal,-
1700,2,Activity B,,Rundofase,Israel,Monday,Jack,normal,-
1700,3,Activity C,,Stanredtax,French Polynesia,Monday,Earl,normal,-
1700,4,Activity D,,Condax,Ghana,Monday,Maryellen,normal,-
1700,5,Activity E,,Lexiqvolax,Peru,Wednesday,Frances,normal,-
1700,6,Activity T,,Dontechi,Guadeloupe,Wednesday,Amanda,normal,-
1700,7,Activity F,,Zathunicon,Portugal,Friday,Steve,normal,-
1701,1,Activity A,,Yearin,India,Wednesday,Hugo,normal,-
1701,2,Activity B,,Rundofase,Israel,Monday,Jack,normal,-
1701,3,Activity C,,Stanredtax,French Polynesia,Monday,Earl,normal,-
1701,4,Activity D,,Condax,Ghana,Monday,Maryellen,normal,-
1701,5,Activity E,,Hatfan,Venezuela,Monday,Johnny,normal,-
1701,6,Activity K,,Inity,Spain,Friday,Brian,normal,-
1701,7,Activity R,,Hatfan,Macedonia,Thursday,Roseanne,normal,-
1701,8,Activity S,,Labdrill,"Virgin Islands, British",Friday,Sharee,normal,-
1701,9,Activity L,,Yearin,Chad,Friday,Micheline,normal,-
1701,10,Activity F,,Zathunicon,Trinidad And Tobago,Wednesday,Steve,normal,-
1702,1,Activity A,,Yearin,India,Wednesday,Hugo,normal,-
1702,2,Activity B,,Rundofase,Israel,Monday,Jack,normal,-
1702,3,Activity C,,Stanredtax,French Polynesia,Monday,Earl,normal,-
1702,4,Activity D,,Condax,Ghana,Monday,Maryellen,normal,-
1702,5,Activity E,,Rundofase,Vanuatu,Wednesday,Michaele,normal,-
1702,6,Activity K,,year-job,Spain,Friday,Brian,normal,-
1702,7,Activity R,,Donquadtech,Macedonia,Thursday,Roseanne,normal,-
1702,8,Activity S,,Labdrill,"Virgin Islands, British",Friday,Sharee,normal,-
1702,9,Activity L,,Scottech,Chad,Tuesday,Sandra,normal,-
1702,10,Activity F,,Zathunicon,Portugal,Friday,Steve,normal,-
1703,1,Activity A,,Yearin,India,Wednesday,Hugo,normal,-
1703,2,Activity B,,Betatech,Burundi,Friday,Amanda,normal,-
1703,3,Activity C,,Stanredtax,French Polynesia,Monday,Earl,normal,-
1703,4,Activity D,,Condax,Ghana,Monday,Maryellen,normal,-
1703,5,Activity E,,Rundofase,Uruguay,Tuesday,Elisha,normal,-
1703,6,Activity G,,year-job,Reunion,Monday,Evelin,normal,-
1703,7,Activity H,,Betatech,France,Tuesday,Elisha,normal,-
1703,8,Activity I,,Rundofase,Nauru,Tuesday,Sharee,normal,-
1703,9,Activity J,,Inity,Mauritania,Friday,Hassie,normal,-
1703,10,Activity F,,Zencorporation,Estonia,Wednesday,Gema,normal,-
1704,1,Activity A,,Toughzap,Peru,Monday,Sonia,normal,-
1704,2,Activity B,,Rundofase,Israel,Monday,Jack,normal,-
1704,3,Activity C,,Stanredtax,Saint Lucia,Tuesday,Earl,normal,-
1704,4,Activity D,,Condax,Ghana,Monday,Maryellen,normal,-
1704,5,Activity E,,Hatfan,Samoa,Thursday,Johnny,normal,-
1704,6,Activity K,,Faxquote,Pakistan,Monday,Paul,normal,-
1704,7,Activity Q,,Labdrill,Saint Barthelemy,Monday,Deloras,normal,-
1704,8,Activity L,,Iselectrics,Seychelles,Tuesday,Pam,normal,-
1704,9,Activity F,,Xx-holding,French Southern Territories,Friday,Anna,normal,-
1705,1,Activity A,,Yearin,India,Wednesday,Hugo,normal,-
1705,2,Activity B,,Rundofase,Israel,Monday,Jack,normal,-
1705,3,Activity C,,Stanredtax,French Polynesia,Monday,Earl,normal,-
1705,4,Activity D,,Condax,Ghana,Monday,Maryellen,normal,-
1705,5,Activity E,,Rundofase,Uruguay,Tuesday,Elisha,normal,-
1705,6,Activity G,,year-job,Moldova,Friday,Roseanne,normal,-
1705,7,Activity H,,Betatech,France,Tuesday,Elisha,normal,-
1705,8,Activity I,,Sumace,Nauru,Thursday,Sharee,normal,-
1705,9,Activity J,,Inity,Mauritania,Friday,Hassie,normal,-
1705,10,Activity F,,Zencorporation,Estonia,Tuesday,Pam,normal,-
1706,1,Activity A,,Toughzap,Peru,Monday,Sonia,normal,-
1706,2,Activity B,,Rundofase,Israel,Monday,Jack,normal,-
1706,3,Activity C,,Stanredtax,Saint Lucia,Monday,Earl,normal,-
1706,4,Activity D,,Condax,Ghana,Monday,Maryellen,normal,-
1706,5,Activity E,,Rundofase,Thailand,Monday,Sherlene,normal,-
1706,6,Activity G,,year-job,Moldova,Friday,Roseanne,normal,-
1706,7,Activity H,,Betatech,France,Tuesday,Elisha,normal,-
1706,8,Activity I,,Plussunin,Nauru,Wednesday,Sharee,normal,-
1706,9,Activity J,,Inity,Mauritania,Friday,Hassie,normal,-
1706,10,Activity F,,Zencorporation,Estonia,Tuesday,Pam,normal,-
1707,1,Activity A,,Yearin,India,Wednesday,Hugo,normal,-
1707,2,Activity B,,Betatech,Israel,Monday,Jack,normal,-
1707,3,Activity C,,Stanredtax,French Polynesia,Monday,Earl,normal,-
1707,4,Activity D,,Condax,Ghana,Monday,Maryellen,normal,-
1707,5,Activity E,,Rundofase,Thailand,Monday,Sherlene,normal,-
1707,6,Activity G,,Nam-zim,Reunion,Monday,Evelin,normal,-
1707,7,Activity H,,Betatech,France,Wednesday,Sherell,normal,-
1707,8,Activity I,,Sumace,Nauru,Thursday,Sharee,normal,-
1707,9,Activity J,,Inity,Mauritania,Friday,Hassie,normal,-
1707,10,Activity F,,Zencorporation,Estonia,Wednesday,Gema,normal,-
1708,1,Activity A,,Toughzap,Peru,Monday,Sonia,normal,-
1708,2,Activity B,,Betatech,Burundi,Friday,Amanda,normal,-
1708,3,Activity C,,Stanredtax,Saint Lucia,Tuesday,Earl,normal,-
1708,4,Activity D,,Condax,Ghana,Monday,Maryellen,normal,-
1708,5,Activity E,,Hatfan,Samoa,Thursday,Seth,normal,-
1708,6,Activity K,,Zoomit,Mauritania,Tuesday,Wilton,normal,-
1708,7,Activity R,,Hatfan,Macedonia,Thursday,Roseanne,normal,-
1708,8,Activity S,,year-job,"Virgin Islands, British",Friday,Sharee,normal,-
1708,9,Activity L,,Yearin,Chad,Tuesday,Sherlene,normal,-
1708,10,Activity F,,Zathunicon,Portugal,Friday,Steve,normal,-
1709,1,Activity A,,Yearin,India,Wednesday,Hugo,normal,-
1709,2,Activity B,,Rundofase,Israel,Monday,Jack,normal,-
1709,3,Activity C,,Stanredtax,French Polynesia,Monday,Earl,normal,-
1709,4,Activity D,,Condax,Ghana,Monday,Maryellen,normal,-
1709,5,Activity E,,Rundofase,Samoa,Friday,Seth,normal,-
1709,6,Activity K,,Isdom,Poland,Friday,Michaele,normal,-
1709,7,Activity O,,Donquadtech,United Arab Emirates,Thursday,Vickie,normal,-
1709,8,Activity P,,Nam-zim,Solomon Islands,Thursday,Howard,normal,-
1709,9,Activity L,,Ganjaflex,Holy See (Vatican City State),Wednesday,Joe,normal,-
1709,10,Activity F,,Sumace,New Caledonia,Wednesday,Hassie,normal,-
1710,1,Activity A,,Yearin,India,Wednesday,Hugo,anomalous,{'indices': [2]}
1710,2,Activity B,,Rundofase,Israel,Monday,Jack,anomalous,{'indices': [2]}
1710,3,Random activity 13,,Random company 35,Random country 75,Random day 2,Random user 54,anomalous,{'indices': [2]}
1710,4,Activity C,,Stanredtax,French Polynesia,Monday,Earl,anomalous,{'indices': [2]}
1710,5,Activity D,,Condax,Ghana,Monday,Maryellen,anomalous,{'indices': [2]}
1710,6,Activity E,,Rundofase,Uruguay,Tuesday,Elisha,anomalous,{'indices': [2]}
1710,7,Activity G,,year-job,Reunion,Monday,Evelin,anomalous,{'indices': [2]}
1710,8,Activity H,,Betatech,France,Wednesday,Sherell,anomalous,{'indices': [2]}
1710,9,Activity I,,Plussunin,"Congo, Democratic Republic",Tuesday,Sharee,anomalous,{'indices': [2]}
1710,10,Activity J,,Inity,Mauritania,Friday,Hassie,anomalous,{'indices': [2]}
1710,11,Activity F,,Zencorporation,Estonia,Tuesday,Pam,anomalous,{'indices': [2]}
1711,1,Activity A,,Toughzap,Peru,Monday,Sonia,normal,-
1711,2,Activity B,,Rundofase,Israel,Monday,Jack,normal,-
1711,3,Activity C,,Stanredtax,French Polynesia,Monday,Earl,normal,-
1711,4,Activity D,,Condax,Ghana,Monday,Maryellen,normal,-
1711,5,Activity E,,Rundofase,Samoa,Monday,Michaele,normal,-
1711,6,Activity K,,Inity,Mauritania,Tuesday,Wilton,normal,-
1711,7,Activity R,,Hatfan,Macedonia,Thursday,Roseanne,normal,-
1711,8,Activity S,,year-job,"Virgin Islands, British",Friday,Sharee,normal,-
1711,9,Activity L,,Scottech,Chad,Friday,Micheline,normal,-
1711,10,Activity F,,Zathunicon,Trinidad And Tobago,Wednesday,Steve,normal,-
1712,1,Activity A,,Toughzap,Peru,Monday,Sonia,anomalous,"{'size': 3, 'start': 6, 'inserted': [{'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jack', 'day': 'Monday', 'country': 'Israel', 'company': 'Rundofase'}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl', 'day': 'Monday', 'country': 'French Polynesia', 'company': 'Stanredtax'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Maryellen', 'day': 'Monday', 'country': 'Ghana', 'company': 'Condax'}}]}"
1712,2,Activity B,,Rundofase,Israel,Monday,Jack,anomalous,"{'size': 3, 'start': 6, 'inserted': [{'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jack', 'day': 'Monday', 'country': 'Israel', 'company': 'Rundofase'}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl', 'day': 'Monday', 'country': 'French Polynesia', 'company': 'Stanredtax'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Maryellen', 'day': 'Monday', 'country': 'Ghana', 'company': 'Condax'}}]}"
1712,3,Activity C,,Stanredtax,French Polynesia,Monday,Earl,anomalous,"{'size': 3, 'start': 6, 'inserted': [{'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jack', 'day': 'Monday', 'country': 'Israel', 'company': 'Rundofase'}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl', 'day': 'Monday', 'country': 'French Polynesia', 'company': 'Stanredtax'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Maryellen', 'day': 'Monday', 'country': 'Ghana', 'company': 'Condax'}}]}"
1712,4,Activity D,,Condax,Ghana,Monday,Maryellen,anomalous,"{'size': 3, 'start': 6, 'inserted': [{'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jack', 'day': 'Monday', 'country': 'Israel', 'company': 'Rundofase'}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl', 'day': 'Monday', 'country': 'French Polynesia', 'company': 'Stanredtax'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Maryellen', 'day': 'Monday', 'country': 'Ghana', 'company': 'Condax'}}]}"
1712,5,Activity E,,Rundofase,Uruguay,Tuesday,Elisha,anomalous,"{'size': 3, 'start': 6, 'inserted': [{'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jack', 'day': 'Monday', 'country': 'Israel', 'company': 'Rundofase'}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl', 'day': 'Monday', 'country': 'French Polynesia', 'company': 'Stanredtax'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Maryellen', 'day': 'Monday', 'country': 'Ghana', 'company': 'Condax'}}]}"
