case_id,event_position,activity_name,timestamp,user,label,anomaly_description
1601,6,Activity W,,Alyce,anomalous,"{'size': 3, 'start': 10, 'inserted': [{'name': 'Activity Y', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Amanda'}}, {'name': 'Activity X', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard'}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras'}}]}"
1601,7,Activity Y,,Amanda,anomalous,"{'size': 3, 'start': 10, 'inserted': [{'name': 'Activity Y', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Amanda'}}, {'name': 'Activity X', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard'}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras'}}]}"
1601,8,Activity X,,Howard,anomalous,"{'size': 3, 'start': 10, 'inserted': [{'name': 'Activity Y', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Amanda'}}, {'name': 'Activity X', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard'}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras'}}]}"
1601,9,Activity S,,Deloras,anomalous,"{'size': 3, 'start': 10, 'inserted': [{'name': 'Activity Y', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Amanda'}}, {'name': 'Activity X', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard'}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras'}}]}"
1601,10,Activity B,,Sherell,anomalous,"{'size': 3, 'start': 10, 'inserted': [{'name': 'Activity Y', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Amanda'}}, {'name': 'Activity X', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard'}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras'}}]}"
1601,11,Activity Y,,Amanda,anomalous,"{'size': 3, 'start': 10, 'inserted': [{'name': 'Activity Y', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Amanda'}}, {'name': 'Activity X', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard'}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras'}}]}"
1601,12,Activity X,,Howard,anomalous,"{'size': 3, 'start': 10, 'inserted': [{'name': 'Activity Y', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Amanda'}}, {'name': 'Activity X', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard'}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras'}}]}"
1601,13,Activity S,,Deloras,anomalous,"{'size': 3, 'start': 10, 'inserted': [{'name': 'Activity Y', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Amanda'}}, {'name': 'Activity X', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard'}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras'}}]}"
1602,1,Random activity 18,,Random user 62,anomalous,"{'indices': [0, 5]}"
1602,2,Activity A,,Ronald,anomalous,"{'indices': [0, 5]}"
1602,3,Activity AI,,Hannah,anomalous,"{'indices': [0, 5]}"
1602,4,Activity AP,,Chan,anomalous,"{'indices': [0, 5]}"
1602,5,Activity AQ,,Jamika,anomalous,"{'indices': [0, 5]}"
1602,6,Random activity 23,,Random user 33,anomalous,"{'indices': [0, 5]}"
1602,7,Activity AR,,Jack,anomalous,"{'indices': [0, 5]}"
1602,8,Activity AS,,Clayton,anomalous,"{'indices': [0, 5]}"
1602,9,Activity AJ,,Ling,anomalous,"{'indices': [0, 5]}"
1602,10,Activity B,,Brant,anomalous,"{'indices': [0, 5]}"
1603,1,Activity A,,Velda,normal,-
1603,2,Activity AI,,Pam,normal,-
1603,3,Activity AP,,Chan,normal,-
1603,4,Activity AQ,,Jamika,normal,-
1603,5,Activity AR,,Jack,normal,-
1603,6,Activity AS,,Clayton,normal,-
1603,7,Activity AJ,,Ling,normal,-
1603,8,Activity B,,Brant,normal,-
1604,1,Activity A,,Micheline,normal,-
1604,2,Activity L,,Donald,normal,-
1604,3,Activity P,,Deloras,normal,-
1604,4,Activity Q,,Donald,normal,-
1604,5,Activity M,,Howard,normal,-
1604,6,Activity R,,Emily,normal,-
1604,7,Activity T,,Sonia,normal,-
1604,8,Activity U,,Alyce,normal,-
1604,9,Activity S,,Issac,normal,-
1604,10,Activity B,,Alyce,normal,-
1605,1,Activity A,,Velda,normal,-
1605,2,Activity AI,,Sharee,normal,-
1605,3,Activity AL,,Rossana,normal,-
1605,4,Activity AM,,Marilyn,normal,-
1605,5,Activity AN,,Vickie,normal,-
1605,6,Activity AO,,Jack,normal,-
1605,7,Activity AJ,,Charles,normal,-
1605,8,Activity B,,Brant,normal,-
1606,1,Activity A,,Ronald,normal,-
1606,2,Activity AI,,Pam,normal,-
1606,3,Activity AP,,Chan,normal,-
1606,4,Activity AQ,,Jamika,normal,-
1606,5,Activity AR,,Lucy,normal,-
1606,6,Activity AS,,Clayton,normal,-
1606,7,Activity AJ,,Deloras,normal,-
1606,8,Activity B,,Brant,normal,-
1607,1,Activity A,,Steve,normal,-
1607,2,Activity C,,Hannah,normal,-
1607,3,Activity D,,Hugo,normal,-
1607,4,Activity E,,Howard,normal,-
1607,5,Activity I,,Johnny,normal,-
1607,6,Activity F,,Sandra,normal,-
1607,7,Activity J,,Tiffiny,normal,-
1607,8,Activity K,,Ryan,normal,-
1607,9,Activity B,,Alyce,normal,-
1608,1,Activity A,,Steve,normal,-
1608,2,Activity C,,Hannah,normal,-
1608,3,Activity D,,Hugo,normal,-
1608,4,Activity E,,Lannie,normal,-
1608,5,Activity H,,Josef,normal,-
1608,6,Activity F,,Ronald,normal,-
1608,7,Activity J,,Tiffiny,normal,-
1608,8,Activity K,,Ryan,normal,-
1608,9,Activity B,,Alyce,normal,-
1609,1,Activity A,,Ronald,anomalous,"{'index': [2, 6], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Chan', 'Hoyt']}"
1609,2,Activity AI,,Pam,anomalous,"{'index': [2, 6], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Chan', 'Hoyt']}"
1609,3,Activity AP,,Steve,anomalous,"{'index': [2, 6], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Chan', 'Hoyt']}"
1609,4,Activity AQ,,Jamika,anomalous,"{'index': [2, 6], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Chan', 'Hoyt']}"
1609,5,Activity AR,,Donald,anomalous,"{'index': [2, 6], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Chan', 'Hoyt']}"
1609,6,Activity AS,,Clayton,anomalous,"{'index': [2, 6], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Chan', 'Hoyt']}"
1609,7,Activity AJ,,Amanda,anomalous,"{'index': [2, 6], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Chan', 'Hoyt']}"
1609,8,Activity B,,Doretta,anomalous,"{'index': [2, 6], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Chan', 'Hoyt']}"
1610,1,Activity A,,Velda,normal,-
1610,2,Activity AI,,Pam,normal,-
1610,3,Activity AP,,Chan,normal,-
1610,4,Activity AQ,,Jamika,normal,-
1610,5,Activity AR,,Lucy,normal,-
1610,6,Activity AS,,Clayton,normal,-
1610,7,Activity AJ,,Charles,normal,-
1610,8,Activity B,,Brant,normal,-
1611,1,Activity A,,Steve,normal,-
1611,2,Activity C,,Hannah,normal,-
1611,3,Activity D,,Hugo,normal,-
1611,4,Activity E,,Lannie,normal,-
1611,5,Activity H,,Keven,normal,-
1611,6,Activity F,,Jimmy,normal,-
1611,7,Activity J,,Tiffiny,normal,-
1611,8,Activity K,,Ryan,normal,-
1611,9,Activity B,,Alyce,normal,-
1612,1,Activity A,,Doretta,anomalous,"{'size': 3, 'start': 9, 'inserted': [{'name': 'Activity F', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}, {'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Tiffiny'}}, {'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherell'}}]}"
1612,2,Activity C,,Hannah,anomalous,"{'size': 3, 'start': 9, 'inserted': [{'name': 'Activity F', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}, {'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Tiffiny'}}, {'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherell'}}]}"
1612,3,Activity D,,Hugo,anomalous,"{'size': 3, 'start': 9, 'inserted': [{'name': 'Activity F', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}, {'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Tiffiny'}}, {'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherell'}}]}"
1612,4,Activity E,,Lannie,anomalous,"{'size': 3, 'start': 9, 'inserted': [{'name': 'Activity F', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}, {'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Tiffiny'}}, {'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherell'}}]}"
1612,5,Activity H,,Josef,anomalous,"{'size': 3, 'start': 9, 'inserted': [{'name': 'Activity F', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}, {'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Tiffiny'}}, {'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherell'}}]}"
1612,6,Activity F,,Jimmy,anomalous,"{'size': 3, 'start': 9, 'inserted': [{'name': 'Activity F', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}, {'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Tiffiny'}}, {'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherell'}}]}"
1612,7,Activity J,,Tiffiny,anomalous,"{'size': 3, 'start': 9, 'inserted': [{'name': 'Activity F', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}, {'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Tiffiny'}}, {'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherell'}}]}"
1612,8,Activity K,,Sherell,anomalous,"{'size': 3, 'start': 9, 'inserted': [{'name': 'Activity F', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}, {'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Tiffiny'}}, {'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherell'}}]}"
1612,9,Activity B,,Alyce,anomalous,"{'size': 3, 'start': 9, 'inserted': [{'name': 'Activity F', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}, {'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Tiffiny'}}, {'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherell'}}]}"
1612,10,Activity F,,Jimmy,anomalous,"{'size': 3, 'start': 9, 'inserted': [{'name': 'Activity F', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}, {'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Tiffiny'}}, {'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherell'}}]}"
1612,11,Activity J,,Tiffiny,anomalous,"{'size': 3, 'start': 9, 'inserted': [{'name': 'Activity F', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}, {'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Tiffiny'}}, {'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherell'}}]}"
1612,12,Activity K,,Sherell,anomalous,"{'size': 3, 'start': 9, 'inserted': [{'name': 'Activity F', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}, {'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Tiffiny'}}, {'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherell'}}]}"
1613,1,Activity A,,Amanda,normal,-
1613,2,Activity C,,Hannah,normal,-
1613,3,Activity D,,Hugo,normal,-
1613,4,Activity E,,Lannie,normal,-
1613,5,Activity H,,Deloras,normal,-
1613,6,Activity F,,Jimmy,normal,-
1613,7,Activity J,,Ryan,normal,-
1613,8,Activity K,,Deloras,normal,-
1613,9,Activity B,,Alyce,normal,-
1614,1,Activity A,,Velda,normal,-
1614,2,Activity AI,,Lisa,normal,-
1614,3,Activity AL,,Rossana,normal,-
1614,4,Activity AM,,Marilyn,normal,-
1614,5,Activity AN,,Vickie,normal,-
1614,6,Activity AO,,Evelin,normal,-
1614,7,Activity AJ,,Hoyt,normal,-
1614,8,Activity B,,Micheline,normal,-
1615,1,Activity A,,Steve,normal,-
1615,2,Activity C,,Hannah,normal,-
1615,3,Activity D,,Hugo,normal,-
1615,4,Activity E,,Lannie,normal,-
1615,5,Activity H,,Deloras,normal,-
1615,6,Activity F,,Sandra,normal,-
1615,7,Activity J,,Tiffiny,normal,-
1615,8,Activity K,,Ryan,normal,-
1615,9,Activity B,,Alyce,normal,-
1616,1,Activity A,,Doretta,normal,-
1616,2,Activity C,,Hannah,normal,-
1616,3,Activity D,,Hugo,normal,-
1616,4,Activity E,,Howard,normal,-
1616,5,Activity I,,Johnny,normal,-
1616,6,Activity F,,Ronald,normal,-
1616,7,Activity J,,Tiffiny,normal,-
1616,8,Activity K,,Ryan,normal,-
1616,9,Activity B,,Alyce,normal,-
1617,1,Activity A,,Velda,normal,-
1617,2,Activity AI,,Sharee,normal,-
1617,3,Activity AL,,Rossana,normal,-
1617,4,Activity AM,,Marilyn,normal,-
1617,5,Activity AN,,Iluminada,normal,-
1617,6,Activity AO,,Jack,normal,-
1617,7,Activity AJ,,Ling,normal,-
1617,8,Activity B,,Brant,normal,-
1618,1,Activity AP,,Chan,anomalous,"{'shift_from': 0, 'shift_to': 5, 'size': 2}"
1618,2,Activity AQ,,Jamika,anomalous,"{'shift_from': 0, 'shift_to': 5, 'size': 2}"
1618,3,Activity AR,,Lucy,anomalous,"{'shift_from': 0, 'shift_to': 5, 'size': 2}"
1618,4,Activity AS,,Clayton,anomalous,"{'shift_from': 0, 'shift_to': 5, 'size': 2}"
1618,5,Activity AJ,,Charles,anomalous,"{'shift_from': 0, 'shift_to': 5, 'size': 2}"
1618,6,Activity A,,Ronald,anomalous,"{'shift_from': 0, 'shift_to': 5, 'size': 2}"
1618,7,Activity AI,,Hannah,anomalous,"{'shift_from': 0, 'shift_to': 5, 'size': 2}"
1618,8,Activity B,,Brant,anomalous,"{'shift_from': 0, 'shift_to': 5, 'size': 2}"
1619,1,Activity A,,Ronald,normal,-
1619,2,Activity AI,,Sharee,normal,-
1619,3,Activity AL,,Rossana,normal,-
1619,4,Activity AM,,Shandi,normal,-
1619,5,Activity AN,,Vickie,normal,-
1619,6,Activity AO,,Evelin,normal,-
1619,7,Activity AJ,,Hoyt,normal,-
1619,8,Activity B,,Doretta,normal,-
1620,1,Activity A,,Amanda,normal,-
1620,2,Activity C,,Hannah,normal,-
1620,3,Activity D,,Hugo,normal,-
1620,4,Activity E,,Howard,normal,-
1620,5,Activity I,,Johnny,normal,-
1620,6,Activity F,,Ronald,normal,-
1620,7,Activity J,,Tiffiny,normal,-
1620,8,Activity K,,Ryan,normal,-
1620,9,Activity B,,Alyce,normal,-
1621,1,Activity A,,Velda,normal,-
1621,2,Activity AI,,Pam,normal,-
1621,3,Activity AP,,Chan,normal,-
1621,4,Activity AQ,,Jamika,normal,-
1621,5,Activity AR,,Lucy,normal,-
1621,6,Activity AS,,Josef,normal,-
1621,7,Activity AJ,,Vickie,normal,-
1621,8,Activity B,,Micheline,normal,-
1622,1,Activity A,,Velda,normal,-
1622,2,Activity AI,,Howard,normal,-
1622,3,Activity AP,,Chan,normal,-
1622,4,Activity AQ,,Jamika,normal,-
1622,5,Activity AR,,Jack,normal,-
1622,6,Activity AS,,Clayton,normal,-
1622,7,Activity AJ,,Vickie,normal,-
1622,8,Activity B,,Micheline,normal,-
1623,1,Activity A,,Micheline,anomalous,"{'size': 1, 'start': 8, 'skipped': [{'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}]}"
1623,2,Activity L,,Donald,anomalous,"{'size': 1, 'start': 8, 'skipped': [{'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}]}"
1623,3,Activity P,,Deloras,anomalous,"{'size': 1, 'start': 8, 'skipped': [{'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}]}"
1623,4,Activity Q,,Donald,anomalous,"{'size': 1, 'start': 8, 'skipped': [{'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}]}"
1623,5,Activity M,,Howard,anomalous,"{'size': 1, 'start': 8, 'skipped': [{'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}]}"
1623,6,Activity R,,Emily,anomalous,"{'size': 1, 'start': 8, 'skipped': [{'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}]}"
1623,7,Activity T,,Sonia,anomalous,"{'size': 1, 'start': 8, 'skipped': [{'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}]}"
1623,8,Activity U,,Alyce,anomalous,"{'size': 1, 'start': 8, 'skipped': [{'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}]}"
1623,9,Activity B,,Micheline,anomalous,"{'size': 1, 'start': 8, 'skipped': [{'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}]}"
1624,1,Random activity 18,,Random user 29,anomalous,"{'indices': [0, 3]}"
1624,2,Activity A,,Ronald,anomalous,"{'indices': [0, 3]}"
1624,3,Activity AI,,Sharee,anomalous,"{'indices': [0, 3]}"
1624,4,Random activity 48,,Random user 8,anomalous,"{'indices': [0, 3]}"
1624,5,Activity AL,,Rossana,anomalous,"{'indices': [0, 3]}"
1624,6,Activity AM,,Marilyn,anomalous,"{'indices': [0, 3]}"
1624,7,Activity AN,,Vickie,anomalous,"{'indices': [0, 3]}"
1624,8,Activity AO,,Evelin,anomalous,"{'indices': [0, 3]}"
1624,9,Activity AJ,,Ling,anomalous,"{'indices': [0, 3]}"
1624,10,Activity B,,Brant,anomalous,"{'indices': [0, 3]}"
1625,1,Activity A,,Doretta,anomalous,"{'size': 3, 'start': 6, 'inserted': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hannah'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hugo'}}, {'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lannie'}}]}"
1625,2,Activity C,,Hannah,anomalous,"{'size': 3, 'start': 6, 'inserted': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hannah'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hugo'}}, {'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lannie'}}]}"
1625,3,Activity D,,Hugo,anomalous,"{'size': 3, 'start': 6, 'inserted': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hannah'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hugo'}}, {'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lannie'}}]}"
1625,4,Activity E,,Lannie,anomalous,"{'size': 3, 'start': 6, 'inserted': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hannah'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hugo'}}, {'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lannie'}}]}"
1625,5,Activity H,,Josef,anomalous,"{'size': 3, 'start': 6, 'inserted': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hannah'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hugo'}}, {'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lannie'}}]}"
1625,6,Activity F,,Ronald,anomalous,"{'size': 3, 'start': 6, 'inserted': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hannah'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hugo'}}, {'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lannie'}}]}"
