case_id,event_position,activity_name,timestamp,country,day,user,label,anomaly_description
1677,7,Activity B,,Somalia,Thursday,Seth,anomalous,"{'shift_from': 1, 'shift_to': 5, 'size': 1}"
1678,1,Random activity 49,,Random country 171,Random day 1,Random user 22,anomalous,{'indices': [0]}
1678,2,Activity A,,Sweden,Monday,Elisha,anomalous,{'indices': [0]}
1678,3,Activity BZ,,Paraguay,Tuesday,Grayce,anomalous,{'indices': [0]}
1678,4,Activity B,,Mali,Friday,Evelin,anomalous,{'indices': [0]}
1679,1,Activity A,,French Polynesia,Tuesday,Clayton,anomalous,"{'size': 2, 'start': 6, 'inserted': [{'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Elisha', 'day': 'Friday', 'country': 'Philippines'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Craig', 'day': 'Wednesday', 'country': 'Guinea'}}]}"
1679,2,Activity C,,Fiji,Tuesday,Maryellen,anomalous,"{'size': 2, 'start': 6, 'inserted': [{'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Elisha', 'day': 'Friday', 'country': 'Philippines'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Craig', 'day': 'Wednesday', 'country': 'Guinea'}}]}"
1679,3,Activity G,,French Southern Territories,Monday,Chan,anomalous,"{'size': 2, 'start': 6, 'inserted': [{'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Elisha', 'day': 'Friday', 'country': 'Philippines'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Craig', 'day': 'Wednesday', 'country': 'Guinea'}}]}"
1679,4,Activity J,,Philippines,Friday,Elisha,anomalous,"{'size': 2, 'start': 6, 'inserted': [{'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Elisha', 'day': 'Friday', 'country': 'Philippines'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Craig', 'day': 'Wednesday', 'country': 'Guinea'}}]}"
1679,5,Activity H,,Guinea,Wednesday,Craig,anomalous,"{'size': 2, 'start': 6, 'inserted': [{'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Elisha', 'day': 'Friday', 'country': 'Philippines'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Craig', 'day': 'Wednesday', 'country': 'Guinea'}}]}"
1679,6,Activity D,,Luxembourg,Thursday,Gema,anomalous,"{'size': 2, 'start': 6, 'inserted': [{'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Elisha', 'day': 'Friday', 'country': 'Philippines'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Craig', 'day': 'Wednesday', 'country': 'Guinea'}}]}"
1679,7,Activity J,,Philippines,Friday,Elisha,anomalous,"{'size': 2, 'start': 6, 'inserted': [{'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Elisha', 'day': 'Friday', 'country': 'Philippines'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Craig', 'day': 'Wednesday', 'country': 'Guinea'}}]}"
1679,8,Activity H,,Guinea,Wednesday,Craig,anomalous,"{'size': 2, 'start': 6, 'inserted': [{'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Elisha', 'day': 'Friday', 'country': 'Philippines'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Craig', 'day': 'Wednesday', 'country': 'Guinea'}}]}"
1679,9,Activity S,,Algeria,Monday,Chan,anomalous,"{'size': 2, 'start': 6, 'inserted': [{'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Elisha', 'day': 'Friday', 'country': 'Philippines'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Craig', 'day': 'Wednesday', 'country': 'Guinea'}}]}"
1679,10,Activity B,,Guinea,Tuesday,Johnny,anomalous,"{'size': 2, 'start': 6, 'inserted': [{'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Elisha', 'day': 'Friday', 'country': 'Philippines'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Craig', 'day': 'Wednesday', 'country': 'Guinea'}}]}"
1680,1,Activity A,,Myanmar,Tuesday,Clayton,normal,-
1680,2,Activity C,,Fiji,Monday,James,normal,-
1680,3,Activity G,,Cayman Islands,Tuesday,Josef,normal,-
1680,4,Activity I,,Botswana,Friday,Emily,normal,-
1680,5,Activity H,,Guinea,Wednesday,Carmella,normal,-
1680,6,Activity D,,Luxembourg,Thursday,Gema,normal,-
1680,7,Activity S,,Nepal,Tuesday,Ryan,normal,-
1680,8,Activity B,,Somalia,Thursday,Seth,normal,-
1681,1,Activity A,,Colombia,Friday,Josef,normal,-
1681,2,Activity BC,,Bahamas,Tuesday,Melany,normal,-
1681,3,Activity B,,Japan,Tuesday,Hugo,normal,-
1682,1,Activity A,,Iraq,Friday,Anna,normal,-
1682,2,Activity T,,Greece,Wednesday,Pam,normal,-
1682,3,Activity V,,Liberia,Wednesday,Keven,normal,-
1682,4,Activity Z,,Cocos (Keeling) Islands,Tuesday,Melany,normal,-
1682,5,Activity W,,Reunion,Wednesday,Joe,normal,-
1682,6,Activity AB,,Yemen,Tuesday,Roy,normal,-
1682,7,Activity U,,Guatemala,Wednesday,Michaele,normal,-
1682,8,Activity B,,Indonesia,Wednesday,Gema,normal,-
1683,1,Activity A,,Sweden,Tuesday,Elisha,normal,-
1683,2,Activity BZ,,Paraguay,Tuesday,Grayce,normal,-
1683,3,Activity B,,Mali,Friday,Evelin,normal,-
1684,1,Activity A,,Iraq,Wednesday,Anna,normal,-
1684,2,Activity T,,American Samoa,Monday,Junior,normal,-
1684,3,Activity AN,,Bulgaria,Tuesday,Craig,normal,-
1684,4,Activity AQ,,Grenada,Monday,Paul,normal,-
1684,5,Activity AR,,Czech Republic,Tuesday,Steve,normal,-
1684,6,Activity AO,,United States,Monday,Evelin,normal,-
1684,7,Activity U,,Turkey,Monday,Brant,normal,-
1684,8,Activity B,,Papua New Guinea,Thursday,Elisha,normal,-
1685,1,Activity A,,Angola,Monday,Clayton,anomalous,"{'index': [1, 1, 2, 4, 4], 'attribute_index': [2, 0, 2, 2, 1], 'attribute': ['user', 'country', 'user', 'user', 'day'], 'original': ['Evelin', 'Chile', 'Donald', 'Ryan', 'Tuesday']}"
1685,2,Activity C,,Saint Vincent And Grenadines,Wednesday,Gema,anomalous,"{'index': [1, 1, 2, 4, 4], 'attribute_index': [2, 0, 2, 2, 1], 'attribute': ['user', 'country', 'user', 'user', 'day'], 'original': ['Evelin', 'Chile', 'Donald', 'Ryan', 'Tuesday']}"
1685,3,Activity R,,Nicaragua,Monday,Earl,anomalous,"{'index': [1, 1, 2, 4, 4], 'attribute_index': [2, 0, 2, 2, 1], 'attribute': ['user', 'country', 'user', 'user', 'day'], 'original': ['Evelin', 'Chile', 'Donald', 'Ryan', 'Tuesday']}"
1685,4,Activity D,,Luxembourg,Thursday,Shandi,anomalous,"{'index': [1, 1, 2, 4, 4], 'attribute_index': [2, 0, 2, 2, 1], 'attribute': ['user', 'country', 'user', 'user', 'day'], 'original': ['Evelin', 'Chile', 'Donald', 'Ryan', 'Tuesday']}"
1685,5,Activity S,,Nepal,Sunday,Jin,anomalous,"{'index': [1, 1, 2, 4, 4], 'attribute_index': [2, 0, 2, 2, 1], 'attribute': ['user', 'country', 'user', 'user', 'day'], 'original': ['Evelin', 'Chile', 'Donald', 'Ryan', 'Tuesday']}"
1685,6,Activity B,,Kyrgyzstan,Thursday,Seth,anomalous,"{'index': [1, 1, 2, 4, 4], 'attribute_index': [2, 0, 2, 2, 1], 'attribute': ['user', 'country', 'user', 'user', 'day'], 'original': ['Evelin', 'Chile', 'Donald', 'Ryan', 'Tuesday']}"
1686,1,Activity A,,Papua New Guinea,Tuesday,Alyce,normal,-
1686,2,Activity BD,,Mali,Monday,Hannah,normal,-
1686,3,Activity BO,,Anguilla,Friday,Ronald,normal,-
1686,4,Activity BE,,Suriname,Monday,Emily,normal,-
1686,5,Activity BQ,,Congo,Monday,Carmella,normal,-
1686,6,Activity BR,,Belarus,Thursday,Lisa,normal,-
1686,7,Activity BU,,Grenada,Friday,Sharee,normal,-
1686,8,Activity BS,,Taiwan,Wednesday,Seth,normal,-
1686,9,Activity B,,Mali,Wednesday,Elisha,normal,-
1687,1,Activity A,,Iraq,Tuesday,Jimmy,normal,-
1687,2,Activity T,,Jordan,Tuesday,Hassie,normal,-
1687,3,Activity AN,,Cayman Islands,Monday,Hassie,normal,-
1687,4,Activity AP,,Poland,Friday,Shandi,normal,-
1687,5,Activity AO,,Austria,Friday,Seth,normal,-
1687,6,Activity U,,Macao,Tuesday,Grayce,normal,-
1687,7,Activity B,,Mali,Friday,Evelin,normal,-
1688,1,Activity A,,Sweden,Tuesday,Elisha,normal,-
1688,2,Activity BZ,,Panama,Tuesday,Grayce,normal,-
1688,3,Activity B,,Mali,Friday,Evelin,normal,-
1689,1,Activity A,,Sweden,Wednesday,Elisha,normal,-
1689,2,Activity BZ,,American Samoa,Tuesday,Grayce,normal,-
1689,3,Activity B,,Mali,Friday,Evelin,normal,-
1690,1,Activity A,,Iraq,Friday,Jimmy,normal,-
1690,2,Activity T,,Kiribati,Wednesday,Pam,normal,-
1690,3,Activity V,,Liberia,Wednesday,Keven,normal,-
1690,4,Activity Z,,Cambodia,Friday,Tiffiny,normal,-
1690,5,Activity W,,Liberia,Wednesday,Della,normal,-
1690,6,Activity AB,,Yemen,Thursday,Paul,normal,-
1690,7,Activity U,,Tokelau,Monday,Anna,normal,-
1690,8,Activity B,,Cameroon,Thursday,Issac,normal,-
1691,1,Activity A,,Sweden,Wednesday,Elisha,normal,-
1691,2,Activity BZ,,Paraguay,Thursday,Alyce,normal,-
1691,3,Activity B,,Mali,Friday,Evelin,normal,-
1692,1,Activity A,,Colombia,Friday,Josef,normal,-
1692,2,Activity BC,,Bahamas,Tuesday,Melany,normal,-
1692,3,Activity B,,Japan,Wednesday,Ling,normal,-
1693,1,Activity A,,Sweden,Monday,Elisha,anomalous,"{'size': 2, 'start': 3, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Elisha', 'day': 'Monday', 'country': 'Sweden'}}, {'name': 'Activity BZ', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Alyce', 'day': 'Thursday', 'country': 'Paraguay'}}]}"
1693,2,Activity BZ,,Paraguay,Thursday,Alyce,anomalous,"{'size': 2, 'start': 3, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Elisha', 'day': 'Monday', 'country': 'Sweden'}}, {'name': 'Activity BZ', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Alyce', 'day': 'Thursday', 'country': 'Paraguay'}}]}"
