case_id,event_position,activity_name,timestamp,country,day,user,label,anomaly_description
1632,4,Activity E,,Uzbekistan,Monday,Sigrid,anomalous,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lannie', 'day': 'Monday', 'country': 'Somalia'}}, {'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sigrid', 'day': 'Monday', 'country': 'Uzbekistan'}}, {'name': 'Activity G', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ling', 'day': 'Monday', 'country': 'Netherlands'}}]}"
1632,5,Activity G,,Netherlands,Monday,Ling,anomalous,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lannie', 'day': 'Monday', 'country': 'Somalia'}}, {'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sigrid', 'day': 'Monday', 'country': 'Uzbekistan'}}, {'name': 'Activity G', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ling', 'day': 'Monday', 'country': 'Netherlands'}}]}"
1632,6,Activity F,,Saudi Arabia,Wednesday,Paul,anomalous,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lannie', 'day': 'Monday', 'country': 'Somalia'}}, {'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sigrid', 'day': 'Monday', 'country': 'Uzbekistan'}}, {'name': 'Activity G', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ling', 'day': 'Monday', 'country': 'Netherlands'}}]}"
1632,7,Activity J,,Saint Lucia,Friday,Della,anomalous,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lannie', 'day': 'Monday', 'country': 'Somalia'}}, {'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sigrid', 'day': 'Monday', 'country': 'Uzbekistan'}}, {'name': 'Activity G', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ling', 'day': 'Monday', 'country': 'Netherlands'}}]}"
1632,8,Activity K,,Guatemala,Friday,Jin,anomalous,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lannie', 'day': 'Monday', 'country': 'Somalia'}}, {'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sigrid', 'day': 'Monday', 'country': 'Uzbekistan'}}, {'name': 'Activity G', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ling', 'day': 'Monday', 'country': 'Netherlands'}}]}"
1632,9,Activity D,,Somalia,Monday,Lannie,anomalous,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lannie', 'day': 'Monday', 'country': 'Somalia'}}, {'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sigrid', 'day': 'Monday', 'country': 'Uzbekistan'}}, {'name': 'Activity G', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ling', 'day': 'Monday', 'country': 'Netherlands'}}]}"
1632,10,Activity E,,Uzbekistan,Monday,Sigrid,anomalous,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lannie', 'day': 'Monday', 'country': 'Somalia'}}, {'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sigrid', 'day': 'Monday', 'country': 'Uzbekistan'}}, {'name': 'Activity G', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ling', 'day': 'Monday', 'country': 'Netherlands'}}]}"
1632,11,Activity G,,Netherlands,Monday,Ling,anomalous,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lannie', 'day': 'Monday', 'country': 'Somalia'}}, {'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sigrid', 'day': 'Monday', 'country': 'Uzbekistan'}}, {'name': 'Activity G', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ling', 'day': 'Monday', 'country': 'Netherlands'}}]}"
1632,12,Activity B,,Antarctica,Friday,Chan,anomalous,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lannie', 'day': 'Monday', 'country': 'Somalia'}}, {'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sigrid', 'day': 'Monday', 'country': 'Uzbekistan'}}, {'name': 'Activity G', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ling', 'day': 'Monday', 'country': 'Netherlands'}}]}"
1633,1,Activity L,,Mongolia,Tuesday,Lannie,anomalous,"{'shift_from': 0, 'shift_to': 2, 'size': 1}"
1633,2,Activity O,,United States Outlying Islands,Friday,Jimmy,anomalous,"{'shift_from': 0, 'shift_to': 2, 'size': 1}"
1633,3,Activity A,,Nepal,Tuesday,Ryan,anomalous,"{'shift_from': 0, 'shift_to': 2, 'size': 1}"
1633,4,Activity M,,Uzbekistan,Thursday,Roseanne,anomalous,"{'shift_from': 0, 'shift_to': 2, 'size': 1}"
1633,5,Activity R,,Morocco,Tuesday,Jimmy,anomalous,"{'shift_from': 0, 'shift_to': 2, 'size': 1}"
1633,6,Activity T,,Solomon Islands,Tuesday,Frances,anomalous,"{'shift_from': 0, 'shift_to': 2, 'size': 1}"
1633,7,Activity U,,Canada,Monday,Evelin,anomalous,"{'shift_from': 0, 'shift_to': 2, 'size': 1}"
1633,8,Activity S,,Western Sahara,Monday,Clayton,anomalous,"{'shift_from': 0, 'shift_to': 2, 'size': 1}"
1633,9,Activity B,,Burkina Faso,Friday,Sonia,anomalous,"{'shift_from': 0, 'shift_to': 2, 'size': 1}"
1634,1,Activity A,,French Polynesia,Tuesday,Sigrid,normal,-
1634,2,Activity C,,Saint Lucia,Monday,Velda,normal,-
1634,3,Activity D,,Somalia,Wednesday,Rossana,normal,-
1634,4,Activity E,,Uzbekistan,Monday,Sigrid,normal,-
1634,5,Activity G,,Netherlands,Monday,Clayton,normal,-
1634,6,Activity F,,Saudi Arabia,Wednesday,Paul,normal,-
1634,7,Activity J,,Saint Lucia,Friday,Della,normal,-
1634,8,Activity K,,Antigua And Barbuda,Thursday,Jin,normal,-
1634,9,Activity B,,Guadeloupe,Tuesday,Chan,normal,-
1635,1,Activity C,,Saint Lucia,Monday,Grayce,anomalous,"{'shift_from': 0, 'shift_to': 4, 'size': 1}"
1635,2,Activity D,,Somalia,Wednesday,Rossana,anomalous,"{'shift_from': 0, 'shift_to': 4, 'size': 1}"
1635,3,Activity E,,Botswana,Friday,Howard,anomalous,"{'shift_from': 0, 'shift_to': 4, 'size': 1}"
1635,4,Activity H,,Bolivia,Friday,Clayton,anomalous,"{'shift_from': 0, 'shift_to': 4, 'size': 1}"
1635,5,Activity A,,Angola,Monday,Paul,anomalous,"{'shift_from': 0, 'shift_to': 4, 'size': 1}"
1635,6,Activity F,,Botswana,Wednesday,Amanda,anomalous,"{'shift_from': 0, 'shift_to': 4, 'size': 1}"
1635,7,Activity J,,Portugal,Tuesday,Della,anomalous,"{'shift_from': 0, 'shift_to': 4, 'size': 1}"
1635,8,Activity K,,Guam,Thursday,Keven,anomalous,"{'shift_from': 0, 'shift_to': 4, 'size': 1}"
1635,9,Activity B,,Guadeloupe,Tuesday,Chan,anomalous,"{'shift_from': 0, 'shift_to': 4, 'size': 1}"
1636,1,Activity A,,Cuba,Monday,Clayton,normal,-
1636,2,Activity C,,"Palestinian Territory, Occupied",Friday,Velda,normal,-
1636,3,Activity D,,Somalia,Thursday,Rossana,normal,-
1636,4,Activity E,,Sao Tome And Principe,Monday,Roy,normal,-
1636,5,Activity I,,Kazakhstan,Friday,Vickie,normal,-
1636,6,Activity F,,Madagascar,Tuesday,Junior,normal,-
1636,7,Activity J,,Mozambique,Friday,Craig,normal,-
1636,8,Activity K,,Saint Lucia,Tuesday,Alyce,normal,-
1636,9,Activity B,,Guadeloupe,Tuesday,Chan,normal,-
1637,1,Activity A,,Norway,Monday,Clayton,normal,-
1637,2,Activity C,,Saint Lucia,Monday,Velda,normal,-
1637,3,Activity D,,Somalia,Thursday,Rossana,normal,-
1637,4,Activity E,,Uzbekistan,Monday,Sigrid,normal,-
1637,5,Activity G,,Faroe Islands,Thursday,Evelin,normal,-
1637,6,Activity F,,Saudi Arabia,Wednesday,Elisha,normal,-
1637,7,Activity J,,Portugal,Tuesday,Della,normal,-
1637,8,Activity K,,Antigua And Barbuda,Thursday,Tiffiny,normal,-
1637,9,Activity B,,Guadeloupe,Tuesday,Chan,normal,-
1638,1,Activity A,,Angola,Monday,Clayton,normal,-
1638,2,Activity C,,Rwanda,Friday,Velda,normal,-
1638,3,Activity D,,Somalia,Tuesday,Rossana,normal,-
1638,4,Activity E,,Sao Tome And Principe,Monday,Roy,normal,-
1638,5,Activity I,,Nauru,Thursday,Elisha,normal,-
1638,6,Activity F,,Latvia,Monday,Junior,normal,-
1638,7,Activity J,,Samoa,Tuesday,Johnny,normal,-
1638,8,Activity K,,Mauritania,Tuesday,Alyce,normal,-
1638,9,Activity B,,Guadeloupe,Tuesday,Chan,normal,-
1639,1,Activity A,,Cuba,Tuesday,Clayton,anomalous,{'indices': [5]}
1639,2,Activity C,,"Palestinian Territory, Occupied",Tuesday,Micheline,anomalous,{'indices': [5]}
1639,3,Activity D,,Somalia,Monday,Lannie,anomalous,{'indices': [5]}
1639,4,Activity E,,Botswana,Friday,Howard,anomalous,{'indices': [5]}
1639,5,Activity H,,Bouvet Island,Monday,Clayton,anomalous,{'indices': [5]}
1639,6,Random activity 52,,Random country 208,Random day 4,Random user 34,anomalous,{'indices': [5]}
1639,7,Activity F,,Botswana,Wednesday,Amanda,anomalous,{'indices': [5]}
1639,8,Activity J,,Portugal,Tuesday,Della,anomalous,{'indices': [5]}
1639,9,Activity K,,Antigua And Barbuda,Friday,Tiffiny,anomalous,{'indices': [5]}
1639,10,Activity B,,Guadeloupe,Tuesday,Chan,anomalous,{'indices': [5]}
1640,1,Activity A,,Nepal,Friday,Steve,normal,-
1640,2,Activity L,,South Georgia And Sandwich Isl.,Friday,James,normal,-
1640,3,Activity N,,Anguilla,Wednesday,Gema,normal,-
1640,4,Activity M,,Uzbekistan,Thursday,Roseanne,normal,-
1640,5,Activity R,,Bhutan,Thursday,Clayton,normal,-
1640,6,Activity V,,Egypt,Thursday,Earl,normal,-
1640,7,Activity S,,Western Sahara,Tuesday,Sherlene,normal,-
1640,8,Activity B,,Burkina Faso,Wednesday,Micheline,normal,-
1641,1,Random activity 1,,Random country 23,Random day 4,Random user 8,anomalous,"{'indices': [0, 5]}"
1641,2,Activity A,,Chad,Tuesday,Hoyt,anomalous,"{'indices': [0, 5]}"
1641,3,Activity AI,,Saint Helena,Friday,Craig,anomalous,"{'indices': [0, 5]}"
1641,4,Activity AP,,Macao,Monday,Jamika,anomalous,"{'indices': [0, 5]}"
1641,5,Activity AQ,,Austria,Monday,Clayton,anomalous,"{'indices': [0, 5]}"
1641,6,Random activity 24,,Random country 219,Random day 4,Random user 55,anomalous,"{'indices': [0, 5]}"
1641,7,Activity AR,,Cote D'Ivoire,Thursday,Deloras,anomalous,"{'indices': [0, 5]}"
1641,8,Activity AS,,Uganda,Friday,Doretta,anomalous,"{'indices': [0, 5]}"
1641,9,Activity AJ,,Sweden,Tuesday,Micheline,anomalous,"{'indices': [0, 5]}"
1641,10,Activity B,,Montenegro,Friday,Amanda,anomalous,"{'indices': [0, 5]}"
1642,1,Activity A,,"Iran, Islamic Republic Of",Wednesday,Jamika,normal,-
1642,2,Activity AI,,"Virgin Islands, U.S.",Friday,Roseanne,normal,-
1642,3,Activity AL,,Niger,Friday,Rossie,normal,-
1642,4,Activity AM,,Hong Kong,Monday,Joe,normal,-
1642,5,Activity AN,,Saint Pierre And Miquelon,Monday,Brian,normal,-
1642,6,Activity AO,,Bhutan,Monday,Sandra,normal,-
1642,7,Activity AJ,,Lithuania,Monday,Brian,normal,-
1642,8,Activity B,,Antarctica,Friday,Chan,normal,-
1643,1,Activity A,,Nepal,Friday,Steve,anomalous,"{'shift_from': 4, 'shift_to': 1, 'size': 1}"
1643,2,Activity M,,Uzbekistan,Thursday,Roseanne,anomalous,"{'shift_from': 4, 'shift_to': 1, 'size': 1}"
1643,3,Activity L,,South Georgia And Sandwich Isl.,Friday,James,anomalous,"{'shift_from': 4, 'shift_to': 1, 'size': 1}"
1643,4,Activity N,,Anguilla,Friday,Gema,anomalous,"{'shift_from': 4, 'shift_to': 1, 'size': 1}"
1643,5,Activity R,,Saint Lucia,Tuesday,Keven,anomalous,"{'shift_from': 4, 'shift_to': 1, 'size': 1}"
1643,6,Activity W,,Thailand,Monday,Rossie,anomalous,"{'shift_from': 4, 'shift_to': 1, 'size': 1}"
1643,7,Activity Y,,Panama,Wednesday,Michaele,anomalous,"{'shift_from': 4, 'shift_to': 1, 'size': 1}"
1643,8,Activity X,,Bahamas,Monday,Sherlene,anomalous,"{'shift_from': 4, 'shift_to': 1, 'size': 1}"
1643,9,Activity S,,Western Sahara,Thursday,Brant,anomalous,"{'shift_from': 4, 'shift_to': 1, 'size': 1}"
1643,10,Activity B,,Burkina Faso,Wednesday,Micheline,anomalous,"{'shift_from': 4, 'shift_to': 1, 'size': 1}"
1644,1,Activity A,,"Iran, Islamic Republic Of",Wednesday,Jamika,anomalous,"{'shift_from': 7, 'shift_to': 1, 'size': 1}"
1644,2,Activity AJ,,Lithuania,Monday,Brant,anomalous,"{'shift_from': 7, 'shift_to': 1, 'size': 1}"
1644,3,Activity AI,,"Virgin Islands, U.S.",Friday,Roseanne,anomalous,"{'shift_from': 7, 'shift_to': 1, 'size': 1}"
1644,4,Activity AL,,Niger,Friday,Rossie,anomalous,"{'shift_from': 7, 'shift_to': 1, 'size': 1}"
1644,5,Activity AM,,Liechtenstein,Friday,Josef,anomalous,"{'shift_from': 7, 'shift_to': 1, 'size': 1}"
1644,6,Activity AN,,Montenegro,Thursday,Alpha,anomalous,"{'shift_from': 7, 'shift_to': 1, 'size': 1}"
1644,7,Activity AO,,Samoa,Tuesday,Lisa,anomalous,"{'shift_from': 7, 'shift_to': 1, 'size': 1}"
1644,8,Activity B,,Guadeloupe,Tuesday,Chan,anomalous,"{'shift_from': 7, 'shift_to': 1, 'size': 1}"
1645,1,Activity A,,Cuba,Monday,Charles,normal,-
1645,2,Activity C,,Rwanda,Friday,Velda,normal,-
1645,3,Activity D,,Somalia,Wednesday,Rossana,normal,-
1645,4,Activity E,,Uzbekistan,Monday,Sigrid,normal,-
1645,5,Activity G,,Faroe Islands,Thursday,Evelin,normal,-
1645,6,Activity F,,Saudi Arabia,Wednesday,Elisha,normal,-
1645,7,Activity J,,Saint Lucia,Thursday,Della,normal,-
1645,8,Activity K,,Antigua And Barbuda,Thursday,Carmella,normal,-
1645,9,Activity B,,Guadeloupe,Tuesday,Chan,normal,-
1646,1,Activity A,,Cuba,Monday,Clayton,normal,-
1646,2,Activity C,,Rwanda,Tuesday,Grayce,normal,-
1646,3,Activity D,,Somalia,Tuesday,Lannie,normal,-
1646,4,Activity E,,Sao Tome And Principe,Monday,Roy,normal,-
1646,5,Activity I,,Nauru,Thursday,Elisha,normal,-
1646,6,Activity F,,Madagascar,Tuesday,Junior,normal,-
1646,7,Activity J,,Samoa,Tuesday,Johnny,normal,-
1646,8,Activity K,,Saint Lucia,Tuesday,Alyce,normal,-
1646,9,Activity B,,Guadeloupe,Tuesday,Chan,normal,-
1647,1,Activity A,,Nepal,Friday,Rossana,normal,-
1647,2,Activity L,,Mongolia,Tuesday,Lannie,normal,-
1647,3,Activity O,,Iraq,Friday,Lisa,normal,-
1647,4,Activity M,,Trinidad And Tobago,Monday,Hassie,normal,-
1647,5,Activity R,,"Iran, Islamic Republic Of",Monday,Emily,normal,-
1647,6,Activity W,,Syrian Arab Republic,Wednesday,Della,normal,-
1647,7,Activity AB,,Pitcairn,Wednesday,Ling,normal,-
1647,8,Activity X,,Cuba,Monday,Sonia,normal,-
1647,9,Activity S,,Western Sahara,Wednesday,Sherlene,normal,-
1647,10,Activity B,,Burkina Faso,Wednesday,Micheline,normal,-
1648,1,Activity A,,"Iran, Islamic Republic Of",Saturday,Hoyt,anomalous,"{'index': [0], 'attribute_index': [1], 'attribute': ['day'], 'original': ['Tuesday']}"
1648,2,Activity AI,,"Virgin Islands, U.S.",Friday,Roseanne,anomalous,"{'index': [0], 'attribute_index': [1], 'attribute': ['day'], 'original': ['Tuesday']}"
1648,3,Activity AL,,Niger,Tuesday,Carmella,anomalous,"{'index': [0], 'attribute_index': [1], 'attribute': ['day'], 'original': ['Tuesday']}"
1648,4,Activity AM,,Mauritania,Monday,Sharee,anomalous,"{'index': [0], 'attribute_index': [1], 'attribute': ['day'], 'original': ['Tuesday']}"
1648,5,Activity AN,,Liberia,Friday,Ling,anomalous,"{'index': [0], 'attribute_index': [1], 'attribute': ['day'], 'original': ['Tuesday']}"
1648,6,Activity AO,,Bulgaria,Thursday,Sandra,anomalous,"{'index': [0], 'attribute_index': [1], 'attribute': ['day'], 'original': ['Tuesday']}"
1648,7,Activity AJ,,Sweden,Friday,Brant,anomalous,"{'index': [0], 'attribute_index': [1], 'attribute': ['day'], 'original': ['Tuesday']}"
1648,8,Activity B,,Guadeloupe,Tuesday,Chan,anomalous,"{'index': [0], 'attribute_index': [1], 'attribute': ['day'], 'original': ['Tuesday']}"
1649,1,Activity A,,Nepal,Friday,Steve,normal,-
1649,2,Activity L,,Kyrgyzstan,Friday,Hoyt,normal,-
1649,3,Activity N,,Anguilla,Wednesday,Gema,normal,-
1649,4,Activity M,,Uzbekistan,Thursday,Roseanne,normal,-
1649,5,Activity R,,Morocco,Tuesday,Jimmy,normal,-
1649,6,Activity T,,Solomon Islands,Tuesday,Frances,normal,-
1649,7,Activity U,,Suriname,Wednesday,Jimmy,normal,-
1649,8,Activity S,,Antigua And Barbuda,Tuesday,Alpha,normal,-
1649,9,Activity B,,Congo,Thursday,Amanda,normal,-
1650,1,Activity A,,Nepal,Friday,Steve,anomalous,"{'index': [5, 5], 'attribute_index': [1, 0], 'attribute': ['day', 'country'], 'original': ['Thursday', 'Bosnia And Herzegovina']}"
1650,2,Activity L,,Chad,Friday,Seth,anomalous,"{'index': [5, 5], 'attribute_index': [1, 0], 'attribute': ['day', 'country'], 'original': ['Thursday', 'Bosnia And Herzegovina']}"
