case_id,event_position,activity_name,timestamp,company,country,day,user,label,anomaly_description
1664,4,Activity D,,Condax,Ghana,Monday,Maryellen,normal,-
1664,5,Activity I,,Newex,Montenegro,Thursday,Sherlene,normal,-
1664,6,Activity N,,Rundofase,Montserrat,Friday,Seth,normal,-
1664,7,Activity J,,Nam-zim,Cameroon,Tuesday,Iluminada,normal,-
1664,8,Activity B,,Xx-holding,Spain,Wednesday,Johnny,normal,-
1665,1,Activity Y,,Stanredtax,Czech Republic,Friday,Anna,anomalous,"{'shift_from': 0, 'shift_to': 1, 'size': 1}"
1665,2,Activity A,,Dontechi,"Virgin Islands, U.S.",Friday,Melany,anomalous,"{'shift_from': 0, 'shift_to': 1, 'size': 1}"
1665,3,Activity B,,Y-corporation,Heard Island & Mcdonald Islands,Tuesday,Della,anomalous,"{'shift_from': 0, 'shift_to': 1, 'size': 1}"
1666,1,Activity A,,Dontechi,Saint Helena,Tuesday,Melany,normal,-
1666,2,Activity Y,,Stanredtax,Czech Republic,Thursday,Vickie,normal,-
1666,3,Activity B,,Betasoloin,Aland Islands,Tuesday,Della,normal,-
1667,1,Activity A,,Dontechi,Saint Helena,Tuesday,Melany,normal,-
1667,2,Activity Y,,Stanredtax,Czech Republic,Thursday,Vickie,normal,-
1667,3,Activity B,,Y-corporation,Heard Island & Mcdonald Islands,Tuesday,Della,normal,-
1668,1,Activity A,,Dontechi,Saint Helena,Tuesday,Melany,normal,-
1668,2,Activity Y,,Stanredtax,Czech Republic,Thursday,Vickie,normal,-
1668,3,Activity B,,Y-corporation,Heard Island & Mcdonald Islands,Tuesday,Della,normal,-
1669,1,Activity A,,Mathtouch,British Indian Ocean Territory,Tuesday,Maryellen,normal,-
1669,2,Activity Z,,Donquadtech,Chad,Wednesday,Ling,normal,-
1669,3,Activity AA,,Sonron,Albania,Tuesday,Joe,normal,-
1669,4,Activity AD,,Donware,Bahrain,Friday,Roseanne,normal,-
1669,5,Activity AB,,Sonron,Tunisia,Monday,Earl,normal,-
1669,6,Activity B,,Rundofase,Nauru,Tuesday,Sharee,normal,-
1670,1,Activity A,,Codehow,Sri Lanka,Friday,Hassie,anomalous,"{'size': 2, 'start': 1, 'skipped': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Frances', 'day': 'Tuesday', 'country': 'Vanuatu', 'company': 'Funholding'}}, {'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl', 'day': 'Friday', 'country': 'Nepal', 'company': 'Stanredtax'}}]}"
1670,2,Activity D,,Condax,Ghana,Monday,Maryellen,anomalous,"{'size': 2, 'start': 1, 'skipped': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Frances', 'day': 'Tuesday', 'country': 'Vanuatu', 'company': 'Funholding'}}, {'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl', 'day': 'Friday', 'country': 'Nepal', 'company': 'Stanredtax'}}]}"
1670,3,Activity I,,Xx-holding,Guernsey,Thursday,Ryan,anomalous,"{'size': 2, 'start': 1, 'skipped': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Frances', 'day': 'Tuesday', 'country': 'Vanuatu', 'company': 'Funholding'}}, {'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl', 'day': 'Friday', 'country': 'Nepal', 'company': 'Stanredtax'}}]}"
1670,4,Activity M,,Mathtouch,Croatia,Wednesday,Iluminada,anomalous,"{'size': 2, 'start': 1, 'skipped': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Frances', 'day': 'Tuesday', 'country': 'Vanuatu', 'company': 'Funholding'}}, {'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl', 'day': 'Friday', 'country': 'Nepal', 'company': 'Stanredtax'}}]}"
1670,5,Activity J,,Stanredtax,Egypt,Tuesday,Sigrid,anomalous,"{'size': 2, 'start': 1, 'skipped': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Frances', 'day': 'Tuesday', 'country': 'Vanuatu', 'company': 'Funholding'}}, {'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl', 'day': 'Friday', 'country': 'Nepal', 'company': 'Stanredtax'}}]}"
1670,6,Activity B,,Rantouch,Central African Republic,Friday,Carmella,anomalous,"{'size': 2, 'start': 1, 'skipped': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Frances', 'day': 'Tuesday', 'country': 'Vanuatu', 'company': 'Funholding'}}, {'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl', 'day': 'Friday', 'country': 'Nepal', 'company': 'Stanredtax'}}]}"
1671,1,Activity A,,Mathtouch,Comoros,Saturday,Wilton,anomalous,"{'index': [0], 'attribute_index': [2], 'attribute': ['day'], 'original': ['Wednesday']}"
1671,2,Activity Z,,Rantouch,Chad,Tuesday,Michaele,anomalous,"{'index': [0], 'attribute_index': [2], 'attribute': ['day'], 'original': ['Wednesday']}"
1671,3,Activity AA,,Xx-holding,Saint Martin,Monday,Jin,anomalous,"{'index': [0], 'attribute_index': [2], 'attribute': ['day'], 'original': ['Wednesday']}"
1671,4,Activity AF,,Donquadtech,Cocos (Keeling) Islands,Friday,Ling,anomalous,"{'index': [0], 'attribute_index': [2], 'attribute': ['day'], 'original': ['Wednesday']}"
1671,5,Activity AB,,Golddex,Djibouti,Wednesday,Melany,anomalous,"{'index': [0], 'attribute_index': [2], 'attribute': ['day'], 'original': ['Wednesday']}"
1671,6,Activity B,,Labdrill,Norway,Wednesday,Deloras,anomalous,"{'index': [0], 'attribute_index': [2], 'attribute': ['day'], 'original': ['Wednesday']}"
1672,1,Activity A,,Mathtouch,British Indian Ocean Territory,Monday,Maryellen,normal,-
1672,2,Activity Z,,Donquadtech,Chad,Wednesday,Ling,normal,-
1672,3,Activity AA,,Scottech,Zimbabwe,Monday,Ryan,normal,-
1672,4,Activity AE,,Opentech,Holy See (Vatican City State),Wednesday,Jimmy,normal,-
1672,5,Activity AB,,Sonron,Gabon,Tuesday,Earl,normal,-
1672,6,Activity B,,Rundofase,"Congo, Democratic Republic",Tuesday,Sharee,normal,-
1673,1,Activity A,,Donware,Bouvet Island,Monday,Maryellen,normal,-
1673,2,Activity Z,,Donquadtech,Chad,Tuesday,Iluminada,normal,-
1673,3,Activity AA,,Xx-holding,Saint Martin,Monday,Jin,normal,-
1673,4,Activity AF,,Donquadtech,Cocos (Keeling) Islands,Friday,Ling,normal,-
1673,5,Activity AB,,Hatfan,Djibouti,Tuesday,Melany,normal,-
1673,6,Activity B,,Scottech,Saint Barthelemy,Thursday,Marilyn,normal,-
1674,1,Activity A,,Dontechi,Saint Helena,Tuesday,Melany,normal,-
1674,2,Activity Y,,Stanredtax,Czech Republic,Thursday,Vickie,normal,-
1674,3,Activity B,,Betasoloin,Aland Islands,Tuesday,Della,normal,-
1675,1,Activity A,,Donware,British Indian Ocean Territory,Tuesday,Wilton,normal,-
1675,2,Activity Z,,Donquadtech,Chad,Wednesday,Michaele,normal,-
1675,3,Activity AA,,Sonron,Albania,Tuesday,Joe,normal,-
1675,4,Activity AD,,Bioholding,Bahrain,Friday,Roseanne,normal,-
1675,5,Activity AB,,Kinnamplus,Tunisia,Tuesday,Earl,normal,-
1675,6,Activity B,,Sumace,"Congo, Democratic Republic",Tuesday,Sharee,normal,-
1676,1,Activity A,,Codehow,Bouvet Island,Wednesday,Deloras,normal,-
1676,2,Activity Z,,Donquadtech,Chad,Wednesday,Iluminada,normal,-
1676,3,Activity AA,,Sonron,Albania,Wednesday,Sigrid,normal,-
1676,4,Activity AD,,Bioholding,Bahrain,Friday,Roseanne,normal,-
1676,5,Activity AB,,Sonron,Tunisia,Monday,Earl,normal,-
1676,6,Activity B,,Rundofase,Nauru,Tuesday,Sharee,normal,-
1677,1,Activity A,,Dontechi,Saint Helena,Tuesday,Melany,normal,-
1677,2,Activity Y,,Stanredtax,Czech Republic,Friday,Anna,normal,-
1677,3,Activity B,,Y-corporation,Heard Island & Mcdonald Islands,Tuesday,Della,normal,-
1678,1,Activity A,,Dontechi,Saint Helena,Tuesday,Melany,normal,-
1678,2,Activity Y,,Stanredtax,Czech Republic,Thursday,Vickie,normal,-
1678,3,Activity B,,Betasoloin,Aland Islands,Tuesday,Della,normal,-
1679,1,Activity A,,Toughzap,Senegal,Thursday,Deloras,normal,-
1679,2,Activity C,,Sumace,Honduras,Thursday,Sigrid,normal,-
1679,3,Activity F,,Rantouch,Gibraltar,Thursday,Vickie,normal,-
1679,4,Activity D,,Condax,Ghana,Tuesday,Velda,normal,-
1679,5,Activity I,,Fasehatice,Montenegro,Monday,Sherlene,normal,-
1679,6,Activity N,,Scotfind,Nicaragua,Friday,Hoyt,normal,-
1679,7,Activity J,,Betatech,Switzerland,Tuesday,Rossana,normal,-
1679,8,Activity B,,Xx-zobam,Colombia,Thursday,Anna,normal,-
1680,1,Activity A,,Mathtouch,British Indian Ocean Territory,Tuesday,Maryellen,normal,-
1680,2,Activity Z,,Rangreen,Chad,Tuesday,Iluminada,normal,-
1680,3,Activity AA,,Sunnamplex,Bahrain,Friday,Pam,normal,-
1680,4,Activity AC,,Sonron,Vanuatu,Monday,Anna,normal,-
1680,5,Activity AB,,Betatech,Croatia,Tuesday,Lourdes,normal,-
1680,6,Activity B,,Xx-holding,"Virgin Islands, British",Friday,Johnny,normal,-
1681,1,Activity A,,Dontechi,Saint Helena,Tuesday,Melany,normal,-
1681,2,Activity Y,,Stanredtax,Czech Republic,Friday,Anna,normal,-
1681,3,Activity B,,Y-corporation,Heard Island & Mcdonald Islands,Tuesday,Della,normal,-
1682,1,Activity A,,Openlane,Sao Tome And Principe,Tuesday,Tiffiny,anomalous,"{'shift_from': 1, 'shift_to': 3, 'size': 1}"
1682,2,Activity S,,Xx-zobam,Papua New Guinea,Tuesday,Brian,anomalous,"{'shift_from': 1, 'shift_to': 3, 'size': 1}"
1682,3,Activity T,,Xx-zobam,Western Sahara,Wednesday,Emily,anomalous,"{'shift_from': 1, 'shift_to': 3, 'size': 1}"
1682,4,Activity O,,Scottech,Botswana,Thursday,Roseanne,anomalous,"{'shift_from': 1, 'shift_to': 3, 'size': 1}"
1682,5,Activity P,,Zencorporation,American Samoa,Thursday,Ronald,anomalous,"{'shift_from': 1, 'shift_to': 3, 'size': 1}"
1682,6,Activity B,,Fasehatice,Nicaragua,Wednesday,Amanda,anomalous,"{'shift_from': 1, 'shift_to': 3, 'size': 1}"
1683,1,Activity B,,Y-corporation,Heard Island & Mcdonald Islands,Tuesday,Della,anomalous,"{'size': 2, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Melany', 'day': 'Tuesday', 'country': 'Saint Helena', 'company': 'Dontechi'}}, {'name': 'Activity Y', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Vickie', 'day': 'Thursday', 'country': 'Czech Republic', 'company': 'Stanredtax'}}]}"
1684,1,Activity A,,Codehow,Sri Lanka,Friday,Hassie,normal,-
1684,2,Activity C,,Funholding,Vanuatu,Tuesday,Frances,normal,-
1684,3,Activity E,,Stanredtax,Nepal,Friday,Earl,normal,-
1684,4,Activity D,,Condax,Ghana,Monday,Maryellen,normal,-
1684,5,Activity I,,Fasehatice,Montenegro,Monday,Sherlene,normal,-
1684,6,Activity N,,Scotfind,Singapore,Thursday,Alpha,normal,-
1684,7,Activity J,,Betatech,Austria,Friday,Jamika,normal,-
1684,8,Activity B,,Xx-zobam,Colombia,Thursday,Anna,normal,-
1685,1,Activity A,,Rangreen,Bouvet Island,Tuesday,Maryellen,normal,-
1685,2,Activity Z,,Rangreen,Chad,Thursday,Sigrid,normal,-
1685,3,Activity AA,,Scottech,Zimbabwe,Monday,Clayton,normal,-
1685,4,Activity AE,,Opentech,Holy See (Vatican City State),Wednesday,Jimmy,normal,-
1685,5,Activity AB,,Sonron,Gabon,Wednesday,Earl,normal,-
1685,6,Activity B,,Rundofase,Nauru,Thursday,Sharee,normal,-
1686,1,Activity A,,Rangreen,Bouvet Island,Monday,Wilton,normal,-
1686,2,Activity Z,,Rantouch,Chad,Wednesday,Iluminada,normal,-
1686,3,Activity AA,,Xx-holding,Saint Martin,Monday,Jin,normal,-
1686,4,Activity AF,,Donquadtech,Cocos (Keeling) Islands,Friday,Ling,normal,-
1686,5,Activity AB,,Hatfan,Djibouti,Wednesday,Melany,normal,-
1686,6,Activity B,,Scottech,Saint Barthelemy,Thursday,Marilyn,normal,-
1687,1,Activity A,,Rangreen,Bouvet Island,Monday,Maryellen,normal,-
1687,2,Activity Z,,Donquadtech,Chad,Wednesday,Michaele,normal,-
1687,3,Activity AA,,Scottech,Zimbabwe,Monday,Lucy,normal,-
1687,4,Activity AE,,Goodsilron,Holy See (Vatican City State),Thursday,Jimmy,normal,-
1687,5,Activity AB,,Sonron,Tunisia,Monday,Earl,normal,-
1687,6,Activity B,,Rundofase,Nauru,Thursday,Sharee,normal,-
1688,1,Activity A,,Dontechi,Saint Helena,Tuesday,Melany,normal,-
1688,2,Activity Y,,Stanredtax,Czech Republic,Friday,Anna,normal,-
1688,3,Activity B,,Betasoloin,Aland Islands,Tuesday,Della,normal,-
1689,1,Activity A,,Betatech,Comoros,Wednesday,Wilton,anomalous,"{'shift_from': 1, 'shift_to': 2, 'size': 1}"
1689,2,Activity AA,,Sonron,Albania,Tuesday,Joe,anomalous,"{'shift_from': 1, 'shift_to': 2, 'size': 1}"
1689,3,Activity Z,,Donquadtech,Chad,Wednesday,Iluminada,anomalous,"{'shift_from': 1, 'shift_to': 2, 'size': 1}"
1689,4,Activity AD,,Donware,Bahrain,Friday,Roseanne,anomalous,"{'shift_from': 1, 'shift_to': 2, 'size': 1}"
1689,5,Activity AB,,Sonron,Tunisia,Monday,Earl,anomalous,"{'shift_from': 1, 'shift_to': 2, 'size': 1}"
1689,6,Activity B,,Rundofase,"Congo, Democratic Republic",Thursday,Sharee,anomalous,"{'shift_from': 1, 'shift_to': 2, 'size': 1}"
1690,1,Activity A,,Mathtouch,British Indian Ocean Territory,Monday,Wilton,normal,-
1690,2,Activity Z,,Plussunin,Chad,Tuesday,Iluminada,normal,-
1690,3,Activity AA,,Sonron,Albania,Tuesday,Joe,normal,-
1690,4,Activity AD,,Donware,Bahrain,Friday,Roseanne,normal,-
1690,5,Activity AB,,Kinnamplus,Tunisia,Monday,Earl,normal,-
1690,6,Activity B,,Plussunin,"Congo, Democratic Republic",Tuesday,Sharee,normal,-
1691,1,Activity A,,Dontechi,Saint Helena,Tuesday,Melany,normal,-
1691,2,Activity Y,,Stanredtax,Czech Republic,Friday,Anna,normal,-
1691,3,Activity B,,Betasoloin,Aland Islands,Tuesday,Della,normal,-
1692,1,Activity A,,Toughzap,Senegal,Thursday,Deloras,anomalous,"{'index': [3, 3], 'attribute_index': [3, 2], 'attribute': ['user', 'day'], 'original': ['Velda', 'Tuesday']}"
1692,2,Activity C,,Funholding,Vanuatu,Tuesday,Frances,anomalous,"{'index': [3, 3], 'attribute_index': [3, 2], 'attribute': ['user', 'day'], 'original': ['Velda', 'Tuesday']}"
1692,3,Activity E,,Stanredtax,Nepal,Friday,Earl,anomalous,"{'index': [3, 3], 'attribute_index': [3, 2], 'attribute': ['user', 'day'], 'original': ['Velda', 'Tuesday']}"
1692,4,Activity D,,Condax,Ghana,Thursday,Lisa,anomalous,"{'index': [3, 3], 'attribute_index': [3, 2], 'attribute': ['user', 'day'], 'original': ['Velda', 'Tuesday']}"
1692,5,Activity I,,Betasoloin,Guernsey,Wednesday,Johnny,anomalous,"{'index': [3, 3], 'attribute_index': [3, 2], 'attribute': ['user', 'day'], 'original': ['Velda', 'Tuesday']}"
1692,6,Activity M,,Sunnamplex,Croatia,Wednesday,Iluminada,anomalous,"{'index': [3, 3], 'attribute_index': [3, 2], 'attribute': ['user', 'day'], 'original': ['Velda', 'Tuesday']}"
1692,7,Activity J,,Stanredtax,Egypt,Tuesday,Sigrid,anomalous,"{'index': [3, 3], 'attribute_index': [3, 2], 'attribute': ['user', 'day'], 'original': ['Velda', 'Tuesday']}"
1692,8,Activity B,,Rantouch,Central African Republic,Friday,Carmella,anomalous,"{'index': [3, 3], 'attribute_index': [3, 2], 'attribute': ['user', 'day'], 'original': ['Velda', 'Tuesday']}"
1693,1,Activity A,,Dontechi,Saint Helena,Tuesday,Melany,normal,-
1693,2,Activity Y,,Stanredtax,Czech Republic,Thursday,Vickie,normal,-
1693,3,Activity B,,Y-corporation,Heard Island & Mcdonald Islands,Tuesday,Della,normal,-
1694,1,Activity A,,Blackzim,Sao Tome And Principe,Tuesday,Tiffiny,anomalous,"{'size': 2, 'start': 1, 'skipped': [{'name': 'Activity O', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sonia', 'day': 'Tuesday', 'country': 'Croatia', 'company': 'Scottech'}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Chan', 'day': 'Monday', 'country': 'Papua New Guinea', 'company': 'Xx-zobam'}}]}"
1694,2,Activity T,,Xx-zobam,Western Sahara,Wednesday,Emily,anomalous,"{'size': 2, 'start': 1, 'skipped': [{'name': 'Activity O', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sonia', 'day': 'Tuesday', 'country': 'Croatia', 'company': 'Scottech'}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Chan', 'day': 'Monday', 'country': 'Papua New Guinea', 'company': 'Xx-zobam'}}]}"
1694,3,Activity P,,Green-Plus,Liechtenstein,Tuesday,Rossie,anomalous,"{'size': 2, 'start': 1, 'skipped': [{'name': 'Activity O', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sonia', 'day': 'Tuesday', 'country': 'Croatia', 'company': 'Scottech'}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Chan', 'day': 'Monday', 'country': 'Papua New Guinea', 'company': 'Xx-zobam'}}]}"
1694,4,Activity B,,Xx-holding,"Virgin Islands, British",Wednesday,Johnny,anomalous,"{'size': 2, 'start': 1, 'skipped': [{'name': 'Activity O', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sonia', 'day': 'Tuesday', 'country': 'Croatia', 'company': 'Scottech'}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Chan', 'day': 'Monday', 'country': 'Papua New Guinea', 'company': 'Xx-zobam'}}]}"
1695,1,Random activity 11,,Random company 21,Random country 144,Random day 2,Random user 14,anomalous,{'indices': [0]}
1695,2,Activity A,,Dontechi,Saint Helena,Tuesday,Melany,anomalous,{'indices': [0]}
1695,3,Activity Y,,Stanredtax,Czech Republic,Friday,Anna,anomalous,{'indices': [0]}
1695,4,Activity B,,Y-corporation,Heard Island & Mcdonald Islands,Tuesday,Della,anomalous,{'indices': [0]}
1696,1,Activity Q,,Xx-holding,Taiwan,Friday,Elisha,anomalous,"{'shift_from': 0, 'shift_to': 3, 'size': 2}"
1696,2,Activity R,,Kinnamplus,Japan,Wednesday,Brian,anomalous,"{'shift_from': 0, 'shift_to': 3, 'size': 2}"
1696,3,Activity P,,Newex,American Samoa,Thursday,Ronald,anomalous,"{'shift_from': 0, 'shift_to': 3, 'size': 2}"
1696,4,Activity A,,Openlane,Ireland,Wednesday,Tiffiny,anomalous,"{'shift_from': 0, 'shift_to': 3, 'size': 2}"
1696,5,Activity O,,Ontomedia,Saint Vincent And Grenadines,Wednesday,Seth,anomalous,"{'shift_from': 0, 'shift_to': 3, 'size': 2}"
1696,6,Activity B,,Fasehatice,Nicaragua,Wednesday,Amanda,anomalous,"{'shift_from': 0, 'shift_to': 3, 'size': 2}"
1697,1,Activity A,,Codehow,Sri Lanka,Friday,Hassie,normal,-
1697,2,Activity C,,Isdom,Germany,Wednesday,Marilyn,normal,-
1697,3,Activity F,,Rantouch,Gibraltar,Thursday,Vickie,normal,-
1697,4,Activity D,,Condax,Ghana,Tuesday,Velda,normal,-
1697,5,Activity I,,Fasehatice,Montenegro,Monday,Hassie,normal,-
1697,6,Activity N,,Iselectrics,Serbia,Tuesday,Amanda,normal,-
1697,7,Activity J,,Zotware,Falkland Islands (Malvinas),Monday,Shandi,normal,-
1697,8,Activity B,,Scottech,Saint Barthelemy,Tuesday,Deloras,normal,-
1698,1,Activity A,,Rangreen,Bouvet Island,Tuesday,Wilton,anomalous,"{'size': 1, 'start': 2, 'skipped': [{'name': 'Activity AA', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Joe', 'day': 'Tuesday', 'country': 'Albania', 'company': 'Sumace'}}]}"
1698,2,Activity Z,,Goodsilron,Chad,Tuesday,Michaele,anomalous,"{'size': 1, 'start': 2, 'skipped': [{'name': 'Activity AA', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Joe', 'day': 'Tuesday', 'country': 'Albania', 'company': 'Sumace'}}]}"
1698,3,Activity AD,,Bioholding,Bahrain,Friday,Roseanne,anomalous,"{'size': 1, 'start': 2, 'skipped': [{'name': 'Activity AA', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Joe', 'day': 'Tuesday', 'country': 'Albania', 'company': 'Sumace'}}]}"
1698,4,Activity AB,,Sonron,Gabon,Tuesday,Earl,anomalous,"{'size': 1, 'start': 2, 'skipped': [{'name': 'Activity AA', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Joe', 'day': 'Tuesday', 'country': 'Albania', 'company': 'Sumace'}}]}"
1698,5,Activity B,,Rundofase,"Congo, Democratic Republic",Tuesday,Sharee,anomalous,"{'size': 1, 'start': 2, 'skipped': [{'name': 'Activity AA', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Joe', 'day': 'Tuesday', 'country': 'Albania', 'company': 'Sumace'}}]}"
1699,1,Activity A,,Donware,Bouvet Island,Tuesday,Maryellen,normal,-
1699,2,Activity Z,,Plussunin,Chad,Thursday,Sigrid,normal,-
1699,3,Activity AA,,Scottech,Zimbabwe,Monday,Lucy,normal,-
1699,4,Activity AE,,Goodsilron,Holy See (Vatican City State),Thursday,Jimmy,normal,-
1699,5,Activity AB,,Sonron,Tunisia,Monday,Earl,normal,-
1699,6,Activity B,,Rundofase,"Congo, Democratic Republic",Tuesday,Sharee,normal,-
1700,1,Activity A,,Toughzap,Senegal,Thursday,Deloras,normal,-
1700,2,Activity C,,Sumace,Honduras,Friday,Lannie,normal,-
1700,3,Activity F,,Donquadtech,United Arab Emirates,Thursday,Vickie,normal,-
1700,4,Activity D,,Condax,Ghana,Monday,Maryellen,normal,-
1700,5,Activity I,,Zoomit,Montenegro,Monday,Sherlene,normal,-
1700,6,Activity N,,Ontomedia,Ukraine,Tuesday,Amanda,normal,-
1700,7,Activity J,,Xx-holding,Guatemala,Friday,Shandi,normal,-
1700,8,Activity B,,Sumace,Nauru,Thursday,Sharee,normal,-
1701,1,Activity A,,Codehow,Sri Lanka,Friday,Hassie,normal,-
1701,2,Activity C,,Ron-tech,Maldives,Wednesday,Lourdes,normal,-
1701,3,Activity G,,Toughzap,Cook Islands,Tuesday,Steve,normal,-
1701,4,Activity D,,Mathtouch,Ethiopia,Monday,Deloras,normal,-
1701,5,Activity I,,Plusstrip,Benin,Thursday,Jin,normal,-
1701,6,Activity M,,Plusstrip,Peru,Tuesday,Ryan,normal,-
1701,7,Activity J,,Nam-zim,Bahrain,Monday,Howard,normal,-
1701,8,Activity B,,Xx-holding,Eritrea,Wednesday,Johnny,normal,-
1702,1,Activity A,,Donware,Bouvet Island,Tuesday,Deloras,anomalous,"{'shift_from': 2, 'shift_to': 3, 'size': 1}"
1702,2,Activity Z,,Rantouch,Chad,Tuesday,Iluminada,anomalous,"{'shift_from': 2, 'shift_to': 3, 'size': 1}"
1702,3,Activity AF,,Donquadtech,Cocos (Keeling) Islands,Friday,Ling,anomalous,"{'shift_from': 2, 'shift_to': 3, 'size': 1}"
1702,4,Activity AA,,Xx-holding,Saint Martin,Monday,Jin,anomalous,"{'shift_from': 2, 'shift_to': 3, 'size': 1}"
1702,5,Activity AB,,Hatfan,Djibouti,Thursday,Melany,anomalous,"{'shift_from': 2, 'shift_to': 3, 'size': 1}"
1702,6,Activity B,,Labdrill,Norway,Wednesday,Deloras,anomalous,"{'shift_from': 2, 'shift_to': 3, 'size': 1}"
1703,1,Activity A,,Mathtouch,British Indian Ocean Territory,Monday,Deloras,normal,-
1703,2,Activity Z,,Donquadtech,Chad,Tuesday,Michaele,normal,-
1703,3,Activity AA,,Sonron,Albania,Wednesday,Sigrid,normal,-
1703,4,Activity AD,,Bioholding,Bahrain,Friday,Roseanne,normal,-
1703,5,Activity AB,,Kinnamplus,Gabon,Monday,Earl,normal,-
1703,6,Activity B,,Rundofase,Nauru,Thursday,Sharee,normal,-
1704,1,Activity A,,Rangreen,Bouvet Island,Tuesday,Wilton,anomalous,"{'size': 2, 'start': 3, 'skipped': [{'name': 'Activity AE', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy', 'day': 'Wednesday', 'country': 'Holy See (Vatican City State)', 'company': 'Goodsilron'}}, {'name': 'Activity AB', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Earl', 'day': 'Thursday', 'country': 'Gabon', 'company': 'Sonron'}}]}"
