case_id,event_position,activity_name,timestamp,country,day,user,label,anomaly_description
1459,2,Activity Q,,Yemen,Thursday,Jamika,anomalous,"{'size': 1, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Alyce', 'day': 'Friday', 'country': 'Portugal'}}]}"
1459,3,Activity R,,Serbia,Tuesday,Ling,anomalous,"{'size': 1, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Alyce', 'day': 'Friday', 'country': 'Portugal'}}]}"
1459,4,Activity P,,Liberia,Thursday,Sharee,anomalous,"{'size': 1, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Alyce', 'day': 'Friday', 'country': 'Portugal'}}]}"
1459,5,Activity B,,Swaziland,Monday,Anna,anomalous,"{'size': 1, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Alyce', 'day': 'Friday', 'country': 'Portugal'}}]}"
1460,1,Activity A,,Holy See (Vatican City State),Thursday,Alyce,normal,-
1460,2,Activity Y,,Isle Of Man,Thursday,Sigrid,normal,-
1460,3,Activity B,,Anguilla,Wednesday,Anna,normal,-
1461,1,Activity A,,Holy See (Vatican City State),Friday,Hassie,normal,-
1461,2,Activity Y,,Isle Of Man,Thursday,Sigrid,normal,-
1461,3,Activity B,,Anguilla,Thursday,Anna,normal,-
1462,1,Activity A,,Holy See (Vatican City State),Friday,Hassie,normal,-
1462,2,Activity Y,,Isle Of Man,Thursday,Sigrid,normal,-
1462,3,Activity B,,Anguilla,Thursday,Anna,normal,-
1463,1,Activity A,,Holy See (Vatican City State),Thursday,Alyce,normal,-
1463,2,Activity Y,,Isle Of Man,Thursday,Della,normal,-
1463,3,Activity B,,Anguilla,Wednesday,Anna,normal,-
1464,1,Activity A,,Armenia,Thursday,Issac,normal,-
1464,2,Activity Z,,Cook Islands,Monday,Hannah,normal,-
1464,3,Activity AA,,Bhutan,Monday,Ryan,normal,-
1464,4,Activity AD,,Japan,Wednesday,Melany,normal,-
1464,5,Activity AB,,Venezuela,Friday,Alyce,normal,-
1464,6,Activity B,,Guatemala,Tuesday,James,normal,-
1465,1,Activity A,,Angola,Tuesday,Charles,normal,-
1465,2,Activity C,,Zambia,Monday,Michaele,normal,-
1465,3,Activity E,,Heard Island & Mcdonald Islands,Wednesday,Sandra,normal,-
1465,4,Activity D,,San Marino,Thursday,Emily,normal,-
1465,5,Activity I,,Paraguay,Friday,Jamika,normal,-
1465,6,Activity N,,Qatar,Wednesday,Elisha,normal,-
1465,7,Activity J,,Israel,Thursday,Evelin,normal,-
1465,8,Activity B,,Italy,Friday,James,normal,-
1466,1,Activity A,,Holy See (Vatican City State),Thursday,Hassie,normal,-
1466,2,Activity Y,,Isle Of Man,Thursday,Della,normal,-
1466,3,Activity B,,Anguilla,Thursday,Anna,normal,-
1467,1,Activity A,,Holy See (Vatican City State),Thursday,Hassie,normal,-
1467,2,Activity Y,,Isle Of Man,Thursday,Sigrid,normal,-
1467,3,Activity B,,Anguilla,Wednesday,Anna,normal,-
1468,1,Activity Z,,Cook Islands,Thursday,Hoyt,anomalous,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
1468,2,Activity A,,Armenia,Thursday,Issac,anomalous,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
1468,3,Activity AA,,Guyana,Thursday,Gema,anomalous,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
1468,4,Activity AE,,Solomon Islands,Thursday,Earl,anomalous,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
1468,5,Activity AB,,Uruguay,Wednesday,Shandi,anomalous,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
1468,6,Activity B,,Japan,Tuesday,Jimmy,anomalous,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
1469,1,Activity A,,Chad,Friday,Alyce,anomalous,"{'size': 1, 'start': 1, 'skipped': [{'name': 'Activity O', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sigrid', 'day': 'Friday', 'country': 'Croatia'}}]}"
1469,2,Activity U,,Somalia,Monday,Issac,anomalous,"{'size': 1, 'start': 1, 'skipped': [{'name': 'Activity O', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sigrid', 'day': 'Friday', 'country': 'Croatia'}}]}"
1469,3,Activity X,,United Kingdom,Friday,Jimmy,anomalous,"{'size': 1, 'start': 1, 'skipped': [{'name': 'Activity O', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sigrid', 'day': 'Friday', 'country': 'Croatia'}}]}"
1469,4,Activity V,,Belize,Monday,Roy,anomalous,"{'size': 1, 'start': 1, 'skipped': [{'name': 'Activity O', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sigrid', 'day': 'Friday', 'country': 'Croatia'}}]}"
1469,5,Activity P,,Lithuania,Wednesday,Roseanne,anomalous,"{'size': 1, 'start': 1, 'skipped': [{'name': 'Activity O', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sigrid', 'day': 'Friday', 'country': 'Croatia'}}]}"
1469,6,Activity B,,Burkina Faso,Wednesday,Josef,anomalous,"{'size': 1, 'start': 1, 'skipped': [{'name': 'Activity O', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sigrid', 'day': 'Friday', 'country': 'Croatia'}}]}"
1470,1,Activity A,,Holy See (Vatican City State),Friday,Elisha,anomalous,"{'index': [1, 2], 'attribute_index': [2, 0], 'attribute': ['user', 'country'], 'original': ['Sigrid', 'Anguilla']}"
1470,2,Activity Y,,Isle Of Man,Thursday,Junior,anomalous,"{'index': [1, 2], 'attribute_index': [2, 0], 'attribute': ['user', 'country'], 'original': ['Sigrid', 'Anguilla']}"
1470,3,Activity B,,Trinidad And Tobago,Friday,Anna,anomalous,"{'index': [1, 2], 'attribute_index': [2, 0], 'attribute': ['user', 'country'], 'original': ['Sigrid', 'Anguilla']}"
1471,1,Activity A,,Holy See (Vatican City State),Friday,Hassie,anomalous,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hassie', 'day': 'Friday', 'country': 'Holy See (Vatican City State)'}}, {'name': 'Activity Y', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sigrid', 'day': 'Thursday', 'country': 'Isle Of Man'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Anna', 'day': 'Thursday', 'country': 'Anguilla'}}]}"
1471,2,Activity Y,,Isle Of Man,Thursday,Sigrid,anomalous,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hassie', 'day': 'Friday', 'country': 'Holy See (Vatican City State)'}}, {'name': 'Activity Y', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sigrid', 'day': 'Thursday', 'country': 'Isle Of Man'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Anna', 'day': 'Thursday', 'country': 'Anguilla'}}]}"
1471,3,Activity B,,Anguilla,Thursday,Anna,anomalous,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hassie', 'day': 'Friday', 'country': 'Holy See (Vatican City State)'}}, {'name': 'Activity Y', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sigrid', 'day': 'Thursday', 'country': 'Isle Of Man'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Anna', 'day': 'Thursday', 'country': 'Anguilla'}}]}"
1471,4,Activity A,,Holy See (Vatican City State),Friday,Hassie,anomalous,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hassie', 'day': 'Friday', 'country': 'Holy See (Vatican City State)'}}, {'name': 'Activity Y', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sigrid', 'day': 'Thursday', 'country': 'Isle Of Man'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Anna', 'day': 'Thursday', 'country': 'Anguilla'}}]}"
1471,5,Activity Y,,Isle Of Man,Thursday,Sigrid,anomalous,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hassie', 'day': 'Friday', 'country': 'Holy See (Vatican City State)'}}, {'name': 'Activity Y', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sigrid', 'day': 'Thursday', 'country': 'Isle Of Man'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Anna', 'day': 'Thursday', 'country': 'Anguilla'}}]}"
1471,6,Activity B,,Anguilla,Thursday,Anna,anomalous,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hassie', 'day': 'Friday', 'country': 'Holy See (Vatican City State)'}}, {'name': 'Activity Y', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sigrid', 'day': 'Thursday', 'country': 'Isle Of Man'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Anna', 'day': 'Thursday', 'country': 'Anguilla'}}]}"
1472,1,Activity A,,Chad,Friday,Rossie,normal,-
1472,2,Activity O,,Tunisia,Monday,Sonia,normal,-
1472,3,Activity Q,,Yemen,Tuesday,Rossie,normal,-
1472,4,Activity R,,Serbia,Tuesday,Ling,normal,-
1472,5,Activity P,,India,Tuesday,Roseanne,normal,-
1472,6,Activity B,,Belarus,Monday,Amanda,normal,-
1473,1,Activity A,,Holy See (Vatican City State),Thursday,Alyce,normal,-
1473,2,Activity Y,,Isle Of Man,Thursday,Sigrid,normal,-
1473,3,Activity B,,Anguilla,Wednesday,Anna,normal,-
1474,1,Activity A,,French Polynesia,Tuesday,Sigrid,normal,-
1474,2,Activity C,,Guinea,Wednesday,Carmella,normal,-
1474,3,Activity F,,Georgia,Wednesday,Donald,normal,-
1474,4,Activity D,,San Marino,Thursday,Emily,normal,-
1474,5,Activity I,,Antarctica,Monday,Howard,normal,-
1474,6,Activity L,,Botswana,Friday,Emily,normal,-
1474,7,Activity J,,Netherlands,Tuesday,Grayce,normal,-
1474,8,Activity B,,Swaziland,Monday,Anna,normal,-
1475,1,Activity A,,Norway,Monday,Sigrid,normal,-
1475,2,Activity C,,Burkina Faso,Tuesday,Micheline,normal,-
1475,3,Activity H,,Venezuela,Tuesday,Jack,normal,-
1475,4,Activity D,,Bermuda,Friday,Josef,normal,-
1475,5,Activity I,,Antarctica,Monday,Donald,normal,-
1475,6,Activity L,,Kyrgyzstan,Monday,Issac,normal,-
1475,7,Activity J,,Macedonia,Thursday,Hoyt,normal,-
1475,8,Activity B,,Gibraltar,Friday,Shandi,normal,-
1476,1,Activity A,,Cuba,Monday,Sigrid,normal,-
1476,2,Activity C,,Zambia,Wednesday,Sharee,normal,-
1476,3,Activity E,,Heard Island & Mcdonald Islands,Wednesday,Sandra,normal,-
1476,4,Activity D,,San Marino,Thursday,Emily,normal,-
1476,5,Activity I,,Antarctica,Monday,Howard,normal,-
1476,6,Activity L,,Kyrgyzstan,Monday,Issac,normal,-
1476,7,Activity J,,Macedonia,Thursday,Hoyt,normal,-
1476,8,Activity B,,Gibraltar,Friday,Shandi,normal,-
1477,1,Activity A,,Angola,Monday,Sigrid,normal,-
1477,2,Activity C,,"Micronesia, Federated States Of",Friday,Hugo,normal,-
1477,3,Activity F,,Georgia,Wednesday,Donald,normal,-
1477,4,Activity D,,San Marino,Thursday,Emily,normal,-
1477,5,Activity I,,Antarctica,Monday,Donald,normal,-
1477,6,Activity L,,Saint Lucia,Tuesday,Emily,normal,-
1477,7,Activity J,,Bolivia,Friday,Clayton,normal,-
1477,8,Activity B,,Congo,Thursday,Lisa,normal,-
1478,1,Activity M,,San Marino,Friday,Velda,anomalous,"{'shift_from': 7, 'shift_to': 0, 'size': 2}"
1478,2,Activity J,,Saint Lucia,Friday,Della,anomalous,"{'shift_from': 7, 'shift_to': 0, 'size': 2}"
1478,3,Activity A,,Cuba,Monday,Paul,anomalous,"{'shift_from': 7, 'shift_to': 0, 'size': 2}"
1478,4,Activity C,,Ireland,Friday,Michaele,anomalous,"{'shift_from': 7, 'shift_to': 0, 'size': 2}"
1478,5,Activity E,,Heard Island & Mcdonald Islands,Wednesday,Sandra,anomalous,"{'shift_from': 7, 'shift_to': 0, 'size': 2}"
1478,6,Activity D,,San Marino,Tuesday,Elisha,anomalous,"{'shift_from': 7, 'shift_to': 0, 'size': 2}"
1478,7,Activity I,,Guadeloupe,Monday,Jin,anomalous,"{'shift_from': 7, 'shift_to': 0, 'size': 2}"
1478,8,Activity B,,Guatemala,Monday,James,anomalous,"{'shift_from': 7, 'shift_to': 0, 'size': 2}"
1479,1,Random activity 30,,Random country 147,Random day 1,Random user 8,anomalous,{'indices': [0]}
1479,2,Activity A,,Holy See (Vatican City State),Thursday,Alyce,anomalous,{'indices': [0]}
1479,3,Activity Y,,Isle Of Man,Thursday,Sigrid,anomalous,{'indices': [0]}
1479,4,Activity B,,Anguilla,Wednesday,Anna,anomalous,{'indices': [0]}
1480,1,Activity A,,Norway,Tuesday,Paul,normal,-
1480,2,Activity C,,"Micronesia, Federated States Of",Wednesday,Carmella,normal,-
1480,3,Activity F,,Georgia,Wednesday,Donald,normal,-
1480,4,Activity D,,San Marino,Thursday,Emily,normal,-
1480,5,Activity I,,Paraguay,Friday,Jamika,normal,-
1480,6,Activity N,,Svalbard And Jan Mayen,Wednesday,Seth,normal,-
1480,7,Activity J,,Macedonia,Tuesday,Roy,normal,-
1480,8,Activity B,,Japan,Wednesday,Shandi,normal,-
1481,1,Activity A,,Norway,Tuesday,Clayton,normal,-
1481,2,Activity C,,Zambia,Monday,Wilton,normal,-
1481,3,Activity E,,Heard Island & Mcdonald Islands,Wednesday,Sandra,normal,-
1481,4,Activity D,,San Marino,Tuesday,Elisha,normal,-
1481,5,Activity I,,British Indian Ocean Territory,Tuesday,Jin,normal,-
1481,6,Activity M,,Guatemala,Wednesday,Michaele,normal,-
1481,7,Activity J,,Barbados,Thursday,Donald,normal,-
1481,8,Activity B,,Swaziland,Monday,Anna,normal,-
1482,1,Activity A,,Holy See (Vatican City State),Thursday,Hassie,normal,-
1482,2,Activity Y,,Isle Of Man,Thursday,Della,normal,-
1482,3,Activity B,,Dominica,Thursday,Anna,normal,-
1483,1,Activity A,,Portugal,Friday,Rossie,normal,-
1483,2,Activity O,,Uzbekistan,Friday,Sonia,normal,-
1483,3,Activity Q,,Yemen,Thursday,Jamika,normal,-
1483,4,Activity R,,France,Monday,Ling,normal,-
1483,5,Activity P,,Mayotte,Wednesday,Paul,normal,-
1483,6,Activity B,,Belarus,Monday,Amanda,normal,-
1484,1,Activity AE,,Solomon Islands,Thursday,Earl,anomalous,"{'shift_from': 4, 'shift_to': 0, 'size': 1}"
1484,2,Activity A,,Armenia,Thursday,Issac,anomalous,"{'shift_from': 4, 'shift_to': 0, 'size': 1}"
1484,3,Activity Z,,Cook Islands,Thursday,Hannah,anomalous,"{'shift_from': 4, 'shift_to': 0, 'size': 1}"
1484,4,Activity AA,,Guyana,Monday,Elisha,anomalous,"{'shift_from': 4, 'shift_to': 0, 'size': 1}"
1484,5,Activity AB,,Burundi,Tuesday,Craig,anomalous,"{'shift_from': 4, 'shift_to': 0, 'size': 1}"
1484,6,Activity B,,Belarus,Monday,Anna,anomalous,"{'shift_from': 4, 'shift_to': 0, 'size': 1}"
1485,1,Activity A,,Holy See (Vatican City State),Thursday,Elisha,normal,-
1485,2,Activity Y,,Isle Of Man,Thursday,Sigrid,normal,-
1485,3,Activity B,,Dominica,Thursday,Anna,normal,-
1486,1,Activity A,,Angola,Monday,Clayton,anomalous,"{'indices': [1, 6]}"
1486,2,Random activity 11,,Random country 154,Random day 2,Random user 52,anomalous,"{'indices': [1, 6]}"
1486,3,Activity C,,Burkina Faso,Tuesday,Micheline,anomalous,"{'indices': [1, 6]}"
1486,4,Activity H,,Norway,Tuesday,Jack,anomalous,"{'indices': [1, 6]}"
1486,5,Activity D,,Bermuda,Friday,Josef,anomalous,"{'indices': [1, 6]}"
1486,6,Activity I,,Georgia,Wednesday,Sigrid,anomalous,"{'indices': [1, 6]}"
1486,7,Random activity 26,,Random country 234,Random day 1,Random user 53,anomalous,"{'indices': [1, 6]}"
1486,8,Activity K,,Malaysia,Wednesday,Sandra,anomalous,"{'indices': [1, 6]}"
1486,9,Activity J,,Chile,Wednesday,Rossie,anomalous,"{'indices': [1, 6]}"
1486,10,Activity B,,Guinea,Tuesday,Johnny,anomalous,"{'indices': [1, 6]}"
1487,1,Activity A,,Norway,Tuesday,Clayton,normal,-
1487,2,Activity C,,Burkina Faso,Tuesday,Lucy,normal,-
1487,3,Activity H,,Venezuela,Tuesday,Jack,normal,-
1487,4,Activity D,,Bermuda,Friday,Lannie,normal,-
1487,5,Activity I,,Saint Lucia,Wednesday,Alyce,normal,-
1487,6,Activity N,,Afghanistan,Friday,Evelin,normal,-
1487,7,Activity J,,Ireland,Tuesday,Grayce,normal,-
1487,8,Activity B,,Swaziland,Monday,Anna,normal,-
1488,1,Activity A,,Holy See (Vatican City State),Friday,Alyce,normal,-
1488,2,Activity Y,,Isle Of Man,Thursday,Sigrid,normal,-
1488,3,Activity B,,Anguilla,Wednesday,Anna,normal,-
1489,1,Activity A,,Portugal,Friday,Rossie,normal,-
1489,2,Activity O,,Croatia,Wednesday,Della,normal,-
1489,3,Activity U,,Somalia,Wednesday,Grayce,normal,-
1489,4,Activity X,,United Kingdom,Friday,Jimmy,normal,-
1489,5,Activity V,,Pakistan,Thursday,Seth,normal,-
1489,6,Activity P,,Liberia,Thursday,Sharee,normal,-
1489,7,Activity B,,Swaziland,Monday,Anna,normal,-
1490,1,Activity A,,Cuba,Monday,Sigrid,normal,-
1490,2,Activity C,,Guinea,Friday,Hugo,normal,-
1490,3,Activity F,,Kuwait,Monday,Micheline,normal,-
1490,4,Activity D,,San Marino,Thursday,Emily,normal,-
1490,5,Activity I,,Georgia,Monday,Ling,normal,-
1490,6,Activity K,,"Congo, Democratic Republic",Monday,Sonia,normal,-
1490,7,Activity J,,Chile,Monday,Roy,normal,-
1490,8,Activity B,,Mozambique,Friday,Craig,normal,-
1491,1,Activity A,,Holy See (Vatican City State),Friday,Hassie,normal,-
1491,2,Activity Y,,Isle Of Man,Thursday,Della,normal,-
1491,3,Activity B,,Anguilla,Wednesday,Anna,normal,-
1492,1,Activity A,,Holy See (Vatican City State),Friday,Alyce,normal,-
1492,2,Activity Y,,Isle Of Man,Thursday,Sigrid,normal,-
1492,3,Activity B,,Anguilla,Thursday,Anna,normal,-
1493,1,Activity A,,Holy See (Vatican City State),Friday,Iluminada,normal,-
1493,2,Activity Y,,Isle Of Man,Thursday,Sigrid,normal,-
1493,3,Activity B,,Anguilla,Wednesday,Anna,normal,-
1494,1,Activity A,,Portugal,Friday,Carmella,anomalous,"{'index': [0, 1, 1, 3], 'attribute_index': [2, 2, 0, 0], 'attribute': ['user', 'user', 'country', 'country'], 'original': ['Rossie', 'Tiffiny', 'Cambodia', 'Bolivia']}"
1494,2,Activity O,,France,Friday,Velda,anomalous,"{'index': [0, 1, 1, 3], 'attribute_index': [2, 2, 0, 0], 'attribute': ['user', 'user', 'country', 'country'], 'original': ['Rossie', 'Tiffiny', 'Cambodia', 'Bolivia']}"
1494,3,Activity S,,Niger,Wednesday,Della,anomalous,"{'index': [0, 1, 1, 3], 'attribute_index': [2, 2, 0, 0], 'attribute': ['user', 'user', 'country', 'country'], 'original': ['Rossie', 'Tiffiny', 'Cambodia', 'Bolivia']}"
1494,4,Activity T,,Bahamas,Tuesday,Lourdes,anomalous,"{'index': [0, 1, 1, 3], 'attribute_index': [2, 2, 0, 0], 'attribute': ['user', 'user', 'country', 'country'], 'original': ['Rossie', 'Tiffiny', 'Cambodia', 'Bolivia']}"
1494,5,Activity P,,Mayotte,Tuesday,Charles,anomalous,"{'index': [0, 1, 1, 3], 'attribute_index': [2, 2, 0, 0], 'attribute': ['user', 'user', 'country', 'country'], 'original': ['Rossie', 'Tiffiny', 'Cambodia', 'Bolivia']}"
1494,6,Activity B,,Paraguay,Thursday,Lannie,anomalous,"{'index': [0, 1, 1, 3], 'attribute_index': [2, 2, 0, 0], 'attribute': ['user', 'user', 'country', 'country'], 'original': ['Rossie', 'Tiffiny', 'Cambodia', 'Bolivia']}"
1495,1,Activity A,,Chad,Tuesday,Alyce,normal,-
1495,2,Activity O,,Cambodia,Friday,Tiffiny,normal,-
1495,3,Activity S,,Liberia,Wednesday,Deloras,normal,-
1495,4,Activity T,,Bolivia,Wednesday,Keven,normal,-
1495,5,Activity P,,Liberia,Thursday,Sharee,normal,-
1495,6,Activity B,,Swaziland,Monday,Anna,normal,-
1496,1,Activity A,,Holy See (Vatican City State),Friday,Hassie,normal,-
1496,2,Activity Y,,Isle Of Man,Thursday,Sigrid,normal,-
1496,3,Activity B,,Dominica,Thursday,Anna,normal,-
1497,1,Activity A,,Angola,Tuesday,Clayton,normal,-
1497,2,Activity C,,Nigeria,Friday,Wilton,normal,-
1497,3,Activity E,,Heard Island & Mcdonald Islands,Wednesday,Sandra,normal,-
1497,4,Activity D,,San Marino,Thursday,Emily,normal,-
1497,5,Activity I,,Faroe Islands,Thursday,Joe,normal,-
1497,6,Activity K,,Niger,Wednesday,James,normal,-
1497,7,Activity J,,Afghanistan,Friday,Elisha,normal,-
1497,8,Activity B,,Guatemala,Tuesday,James,normal,-
1498,1,Activity A,,Myanmar,Tuesday,Clayton,normal,-
1498,2,Activity C,,Guinea,Wednesday,Lannie,normal,-
1498,3,Activity F,,Georgia,Thursday,Donald,normal,-
1498,4,Activity D,,San Marino,Tuesday,Elisha,normal,-
1498,5,Activity I,,Georgia,Wednesday,Sigrid,normal,-
1498,6,Activity K,,Malaysia,Thursday,James,normal,-
1498,7,Activity J,,Chile,Wednesday,Rossie,normal,-
1498,8,Activity B,,Guinea,Tuesday,Johnny,normal,-
1499,1,Activity A,,Holy See (Vatican City State),Thursday,Elisha,normal,-
1499,2,Activity Y,,Isle Of Man,Thursday,Sigrid,normal,-
1499,3,Activity B,,Anguilla,Wednesday,Anna,normal,-
1500,1,Activity A,,Holy See (Vatican City State),Thursday,Hassie,normal,-
1500,2,Activity Y,,Isle Of Man,Thursday,Sigrid,normal,-
1500,3,Activity B,,Anguilla,Friday,Anna,normal,-
1501,1,Activity A,,Chad,Friday,Rossie,normal,-
1501,2,Activity O,,Uzbekistan,Friday,Sonia,normal,-
1501,3,Activity Q,,Yemen,Thursday,Jamika,normal,-
1501,4,Activity R,,Serbia,Tuesday,Ling,normal,-
1501,5,Activity P,,Liberia,Thursday,Sharee,normal,-
1501,6,Activity B,,Belarus,Monday,Anna,normal,-
1502,1,Activity A,,Chad,Tuesday,Alyce,normal,-
1502,2,Activity O,,Tunisia,Monday,Sonia,normal,-
1502,3,Activity Q,,Yemen,Tuesday,Rossie,normal,-
1502,4,Activity R,,Serbia,Tuesday,Ling,normal,-
1502,5,Activity P,,Mayotte,Tuesday,Charles,normal,-
1502,6,Activity B,,Belarus,Monday,Amanda,normal,-
1503,1,Activity A,,Holy See (Vatican City State),Friday,Iluminada,normal,-
1503,2,Activity Y,,Isle Of Man,Thursday,Della,normal,-
1503,3,Activity B,,Dominica,Thursday,Anna,normal,-
1504,1,Activity A,,Holy See (Vatican City State),Friday,Seth,normal,-
1504,2,Activity Y,,Isle Of Man,Thursday,Sigrid,normal,-
1504,3,Activity B,,Anguilla,Monday,Anna,normal,-
1505,1,Activity A,,Angola,Monday,Clayton,anomalous,"{'index': [1, 2, 4, 4], 'attribute_index': [1, 1, 2, 0], 'attribute': ['day', 'day', 'user', 'country'], 'original': ['Friday', 'Wednesday', 'Ling', 'Georgia']}"
1505,2,Activity C,,Guinea,Saturday,Hugo,anomalous,"{'index': [1, 2, 4, 4], 'attribute_index': [1, 1, 2, 0], 'attribute': ['day', 'day', 'user', 'country'], 'original': ['Friday', 'Wednesday', 'Ling', 'Georgia']}"
1505,3,Activity F,,Georgia,Friday,Donald,anomalous,"{'index': [1, 2, 4, 4], 'attribute_index': [1, 1, 2, 0], 'attribute': ['day', 'day', 'user', 'country'], 'original': ['Friday', 'Wednesday', 'Ling', 'Georgia']}"
1505,4,Activity D,,San Marino,Thursday,Emily,anomalous,"{'index': [1, 2, 4, 4], 'attribute_index': [1, 1, 2, 0], 'attribute': ['day', 'day', 'user', 'country'], 'original': ['Friday', 'Wednesday', 'Ling', 'Georgia']}"
1505,5,Activity I,,Denmark,Monday,Sharee,anomalous,"{'index': [1, 2, 4, 4], 'attribute_index': [1, 1, 2, 0], 'attribute': ['day', 'day', 'user', 'country'], 'original': ['Friday', 'Wednesday', 'Ling', 'Georgia']}"
1505,6,Activity K,,Malaysia,Friday,Chan,anomalous,"{'index': [1, 2, 4, 4], 'attribute_index': [1, 1, 2, 0], 'attribute': ['day', 'day', 'user', 'country'], 'original': ['Friday', 'Wednesday', 'Ling', 'Georgia']}"
