case_id,event_position,activity_name,timestamp,day,user,label,anomaly_description
1645,8,Post IR,,Friday,Sherlene,normal,-
1645,9,Pay,,Friday,Charles,normal,-
1646,1,Create PR,,Wednesday,Josef,normal,-
1646,2,Release PR,,Wednesday,Lourdes,normal,-
1646,3,Create PO,,Monday,Brian,normal,-
1646,4,Release PO,,Monday,Hugo,normal,-
1646,5,Post GR,,Tuesday,Hannah,normal,-
1646,6,Post IR,,Tuesday,Sherlene,normal,-
1646,7,Pay,,Wednesday,Roy,normal,-
1647,1,Create PR,,Thursday,Donald,normal,-
1647,2,Release PR,,Wednesday,Lourdes,normal,-
1647,3,Create PO,,Thursday,Micheline,normal,-
1647,4,Release PO,,Monday,Hugo,normal,-
1647,5,Post GR,,Friday,Jack,normal,-
1647,6,Post IR,,Friday,Sherlene,normal,-
1647,7,Pay,,Wednesday,Roy,normal,-
1648,1,Create PR,,Wednesday,Josef,anomalous,{'indices': [4]}
1648,2,Release PR,,Tuesday,Jack,anomalous,{'indices': [4]}
1648,3,Create PO,,Thursday,Keven,anomalous,{'indices': [4]}
1648,4,Release PO,,Friday,Donald,anomalous,{'indices': [4]}
1648,5,Random activity 11,,Random day 4,Random user 13,anomalous,{'indices': [4]}
1648,6,Post GR,,Friday,Hannah,anomalous,{'indices': [4]}
1648,7,Post IR,,Tuesday,Rossie,anomalous,{'indices': [4]}
1648,8,Pay,,Monday,Josef,anomalous,{'indices': [4]}
1649,1,Create PR,,Wednesday,Josef,normal,-
1649,2,Release PR,,Tuesday,Jack,normal,-
1649,3,Create PO,,Tuesday,Seth,normal,-
1649,4,Approve PO 1,,Wednesday,Brian,normal,-
1649,5,Approve PO 2,,Wednesday,Sharee,normal,-
1649,6,Approve PO 3,,Thursday,Jamika,normal,-
1649,7,Release PO,,Friday,Craig,normal,-
1649,8,Post GR,,Wednesday,Evelin,normal,-
1649,9,Post IR,,Thursday,Shandi,normal,-
1649,10,Pay,,Wednesday,Evelin,normal,-
1650,1,Create PR,,Wednesday,Josef,normal,-
1650,2,Release PR,,Tuesday,Jack,normal,-
1650,3,Create PO,,Thursday,Hannah,normal,-
1650,4,Release PO,,Thursday,Emily,normal,-
1650,5,Post GR,,Friday,Jack,normal,-
1650,6,Post IR,,Thursday,Shandi,normal,-
1650,7,Pay,,Wednesday,Evelin,normal,-
1651,1,Create PR,,Wednesday,Josef,normal,-
1651,2,Release PR,,Wednesday,Jack,normal,-
1651,3,Create PO,,Monday,Alpha,normal,-
1651,4,Approve PO 1,,Wednesday,Issac,normal,-
1651,5,Approve PO 2,,Thursday,Iluminada,normal,-
1651,6,Release PO,,Thursday,Sonia,normal,-
1651,7,Post GR,,Tuesday,Hannah,normal,-
1651,8,Post IR,,Monday,Lucy,normal,-
1651,9,Pay,,Tuesday,Jimmy,normal,-
1652,1,Create SC,,Thursday,Gema,anomalous,"{'shift_from': 1, 'shift_to': 5, 'size': 1}"
1652,2,Approve SC,,Tuesday,Josef,anomalous,"{'shift_from': 1, 'shift_to': 5, 'size': 1}"
1652,3,Create PO,,Monday,Alpha,anomalous,"{'shift_from': 1, 'shift_to': 5, 'size': 1}"
1652,4,Approve PO 1,,Thursday,Anna,anomalous,"{'shift_from': 1, 'shift_to': 5, 'size': 1}"
1652,5,Release PO,,Monday,Jamika,anomalous,"{'shift_from': 1, 'shift_to': 5, 'size': 1}"
1652,6,Purchase SC,,Friday,Hannah,anomalous,"{'shift_from': 1, 'shift_to': 5, 'size': 1}"
1652,7,Post GR,,Thursday,Lisa,anomalous,"{'shift_from': 1, 'shift_to': 5, 'size': 1}"
1652,8,Post IR,,Thursday,Sigrid,anomalous,"{'shift_from': 1, 'shift_to': 5, 'size': 1}"
1652,9,Pay,,Wednesday,Roy,anomalous,"{'shift_from': 1, 'shift_to': 5, 'size': 1}"
1653,1,Create PR,,Thursday,Donald,normal,-
1653,2,Release PR,,Tuesday,Lourdes,normal,-
1653,3,Create PO,,Tuesday,Seth,normal,-
1653,4,Approve PO 1,,Monday,Rossana,normal,-
1653,5,Release PO,,Friday,Lucy,normal,-
1653,6,Post GR,,Thursday,Lisa,normal,-
1653,7,Post IR,,Friday,Alpha,normal,-
1653,8,Pay,,Wednesday,Steve,normal,-
1654,1,Create PR,,Thursday,Donald,anomalous,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Create PR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Donald', 'day': 'Thursday'}}, {'name': 'Release PR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lourdes', 'day': 'Tuesday'}}, {'name': 'Create PO', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline', 'day': 'Thursday'}}]}"
1654,2,Release PR,,Tuesday,Lourdes,anomalous,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Create PR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Donald', 'day': 'Thursday'}}, {'name': 'Release PR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lourdes', 'day': 'Tuesday'}}, {'name': 'Create PO', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline', 'day': 'Thursday'}}]}"
1654,3,Create PO,,Thursday,Micheline,anomalous,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Create PR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Donald', 'day': 'Thursday'}}, {'name': 'Release PR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lourdes', 'day': 'Tuesday'}}, {'name': 'Create PO', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline', 'day': 'Thursday'}}]}"
1654,4,Create PR,,Thursday,Donald,anomalous,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Create PR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Donald', 'day': 'Thursday'}}, {'name': 'Release PR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lourdes', 'day': 'Tuesday'}}, {'name': 'Create PO', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline', 'day': 'Thursday'}}]}"
1654,5,Release PR,,Tuesday,Lourdes,anomalous,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Create PR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Donald', 'day': 'Thursday'}}, {'name': 'Release PR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lourdes', 'day': 'Tuesday'}}, {'name': 'Create PO', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline', 'day': 'Thursday'}}]}"
1654,6,Create PO,,Thursday,Micheline,anomalous,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Create PR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Donald', 'day': 'Thursday'}}, {'name': 'Release PR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lourdes', 'day': 'Tuesday'}}, {'name': 'Create PO', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline', 'day': 'Thursday'}}]}"
1654,7,Release PO,,Monday,Hugo,anomalous,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Create PR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Donald', 'day': 'Thursday'}}, {'name': 'Release PR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lourdes', 'day': 'Tuesday'}}, {'name': 'Create PO', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline', 'day': 'Thursday'}}]}"
1654,8,Post GR,,Friday,Hannah,anomalous,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Create PR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Donald', 'day': 'Thursday'}}, {'name': 'Release PR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lourdes', 'day': 'Tuesday'}}, {'name': 'Create PO', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline', 'day': 'Thursday'}}]}"
1654,9,Post IR,,Monday,Lucy,anomalous,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Create PR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Donald', 'day': 'Thursday'}}, {'name': 'Release PR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lourdes', 'day': 'Tuesday'}}, {'name': 'Create PO', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline', 'day': 'Thursday'}}]}"
1654,10,Pay,,Monday,Josef,anomalous,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Create PR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Donald', 'day': 'Thursday'}}, {'name': 'Release PR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lourdes', 'day': 'Tuesday'}}, {'name': 'Create PO', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline', 'day': 'Thursday'}}]}"
1655,1,Create PR,,Thursday,Donald,anomalous,"{'index': [4, 4, 5, 5], 'attribute_index': [1, 0, 1, 0], 'attribute': ['user', 'day', 'user', 'day'], 'original': ['Hannah', 'Friday', 'Grayce', 'Thursday']}"
1655,2,Release PR,,Wednesday,Jack,anomalous,"{'index': [4, 4, 5, 5], 'attribute_index': [1, 0, 1, 0], 'attribute': ['user', 'day', 'user', 'day'], 'original': ['Hannah', 'Friday', 'Grayce', 'Thursday']}"
1655,3,Create PO,,Thursday,Micheline,anomalous,"{'index': [4, 4, 5, 5], 'attribute_index': [1, 0, 1, 0], 'attribute': ['user', 'day', 'user', 'day'], 'original': ['Hannah', 'Friday', 'Grayce', 'Thursday']}"
1655,4,Release PO,,Monday,Rossana,anomalous,"{'index': [4, 4, 5, 5], 'attribute_index': [1, 0, 1, 0], 'attribute': ['user', 'day', 'user', 'day'], 'original': ['Hannah', 'Friday', 'Grayce', 'Thursday']}"
1655,5,Post GR,,Saturday,Marilyn,anomalous,"{'index': [4, 4, 5, 5], 'attribute_index': [1, 0, 1, 0], 'attribute': ['user', 'day', 'user', 'day'], 'original': ['Hannah', 'Friday', 'Grayce', 'Thursday']}"
1655,6,Post IR,,Friday,Keven,anomalous,"{'index': [4, 4, 5, 5], 'attribute_index': [1, 0, 1, 0], 'attribute': ['user', 'day', 'user', 'day'], 'original': ['Hannah', 'Friday', 'Grayce', 'Thursday']}"
1655,7,Pay,,Wednesday,Evelin,anomalous,"{'index': [4, 4, 5, 5], 'attribute_index': [1, 0, 1, 0], 'attribute': ['user', 'day', 'user', 'day'], 'original': ['Hannah', 'Friday', 'Grayce', 'Thursday']}"
1656,1,Create PR,,Wednesday,Josef,normal,-
1656,2,Release PR,,Wednesday,Lourdes,normal,-
1656,3,Create PO,,Thursday,Micheline,normal,-
1656,4,Release PO,,Monday,Hugo,normal,-
1656,5,Post GR,,Monday,Jack,normal,-
1656,6,Post IR,,Thursday,Sherlene,normal,-
1656,7,Pay,,Wednesday,Steve,normal,-
1657,1,Create PR,,Thursday,Donald,normal,-
1657,2,Release PR,,Tuesday,Lourdes,normal,-
1657,3,Create PO,,Tuesday,Seth,normal,-
1657,4,Approve PO 1,,Wednesday,Brian,normal,-
1657,5,Approve PO 2,,Friday,Wilton,normal,-
1657,6,Release PO,,Thursday,Emily,normal,-
1657,7,Post GR,,Friday,Hannah,normal,-
1657,8,Post IR,,Thursday,Shandi,normal,-
1657,9,Pay,,Wednesday,Evelin,normal,-
1658,1,Create PR,,Thursday,Donald,anomalous,"{'shift_from': 6, 'shift_to': 1, 'size': 1}"
1658,2,Post IR,,Tuesday,Rossie,anomalous,"{'shift_from': 6, 'shift_to': 1, 'size': 1}"
1658,3,Release PR,,Tuesday,Lourdes,anomalous,"{'shift_from': 6, 'shift_to': 1, 'size': 1}"
1658,4,Create PO,,Thursday,Carmella,anomalous,"{'shift_from': 6, 'shift_to': 1, 'size': 1}"
1658,5,Release PO,,Thursday,Emily,anomalous,"{'shift_from': 6, 'shift_to': 1, 'size': 1}"
1658,6,Post GR,,Friday,Jack,anomalous,"{'shift_from': 6, 'shift_to': 1, 'size': 1}"
1658,7,Pay,,Monday,Josef,anomalous,"{'shift_from': 6, 'shift_to': 1, 'size': 1}"
1659,1,Create PR,,Wednesday,Josef,normal,-
1659,2,Release PR,,Tuesday,Lourdes,normal,-
1659,3,Create PO,,Thursday,Micheline,normal,-
1659,4,Release PO,,Monday,Rossana,normal,-
1659,5,Post GR,,Thursday,Hannah,normal,-
1659,6,Post IR,,Thursday,Grayce,normal,-
1659,7,Pay,,Friday,Evelin,normal,-
1660,1,Create PR,,Thursday,Donald,normal,-
1660,2,Release PR,,Wednesday,Jack,normal,-
1660,3,Create PO,,Tuesday,Seth,normal,-
1660,4,Approve PO 1,,Monday,Rossana,normal,-
1660,5,Release PO,,Friday,Lucy,normal,-
1660,6,Post GR,,Monday,Brant,normal,-
1660,7,Post IR,,Thursday,Sherlene,normal,-
1660,8,Pay,,Thursday,Keven,normal,-
1661,1,Create PR,,Thursday,Donald,normal,-
1661,2,Release PR,,Wednesday,Lourdes,normal,-
1661,3,Create PO,,Thursday,Micheline,normal,-
1661,4,Release PO,,Monday,Jamika,normal,-
1661,5,Post GR,,Thursday,Lisa,normal,-
1661,6,Post IR,,Thursday,Brian,normal,-
1661,7,Pay,,Wednesday,Charles,normal,-
1662,1,Create SC,,Thursday,Gema,normal,-
1662,2,Purchase SC,,Friday,Hannah,normal,-
1662,3,Approve SC,,Tuesday,Josef,normal,-
1662,4,Create PO,,Thursday,Carmella,normal,-
1662,5,Release PO,,Wednesday,Steve,normal,-
1662,6,Post GR,,Wednesday,Evelin,normal,-
1662,7,Post IR,,Thursday,Grayce,normal,-
1662,8,Pay,,Wednesday,Evelin,normal,-
1663,1,Random activity 4,,Random day 4,Random user 33,anomalous,"{'indices': [0, 3]}"
1663,2,Create PR,,Thursday,Donald,anomalous,"{'indices': [0, 3]}"
1663,3,Release PR,,Tuesday,Jack,anomalous,"{'indices': [0, 3]}"
1663,4,Random activity 9,,Random day 3,Random user 45,anomalous,"{'indices': [0, 3]}"
1663,5,Create PO,,Thursday,Carmella,anomalous,"{'indices': [0, 3]}"
1663,6,Release PO,,Friday,Melany,anomalous,"{'indices': [0, 3]}"
1663,7,Post GR,,Wednesday,Hannah,anomalous,"{'indices': [0, 3]}"
1663,8,Post IR,,Tuesday,Frances,anomalous,"{'indices': [0, 3]}"
1663,9,Pay,,Wednesday,Roy,anomalous,"{'indices': [0, 3]}"
1664,1,Create PR,,Wednesday,Josef,normal,-
1664,2,Release PR,,Wednesday,Lourdes,normal,-
1664,3,Create PO,,Thursday,Hannah,normal,-
1664,4,Release PO,,Friday,Melany,normal,-
1664,5,Post GR,,Wednesday,Evelin,normal,-
1664,6,Post IR,,Monday,Lucy,normal,-
1664,7,Pay,,Monday,Josef,normal,-
1665,1,Create PR,,Wednesday,Josef,normal,-
1665,2,Release PR,,Tuesday,Jack,normal,-
1665,3,Create PO,,Monday,Alpha,normal,-
1665,4,Approve PO 1,,Wednesday,Jamika,normal,-
1665,5,Approve PO 2,,Thursday,Iluminada,normal,-
1665,6,Release PO,,Thursday,Jimmy,normal,-
1665,7,Post GR,,Thursday,Lisa,normal,-
1665,8,Post IR,,Thursday,Sigrid,normal,-
1665,9,Pay,,Wednesday,Roy,normal,-
1666,1,Create PR,,Thursday,Donald,normal,-
1666,2,Release PR,,Wednesday,Lourdes,normal,-
1666,3,Create PO,,Thursday,Micheline,normal,-
1666,4,Release PO,,Monday,Hugo,normal,-
1666,5,Post GR,,Thursday,Hannah,normal,-
1666,6,Post IR,,Monday,Lucy,normal,-
1666,7,Pay,,Monday,Josef,normal,-
1667,1,Create PR,,Thursday,Donald,normal,-
1667,2,Release PR,,Tuesday,Lourdes,normal,-
1667,3,Create PO,,Thursday,Carmella,normal,-
1667,4,Release PO,,Thursday,Emily,normal,-
1667,5,Post GR,,Thursday,Hannah,normal,-
1667,6,Post IR,,Monday,Lucy,normal,-
1667,7,Pay,,Monday,Josef,normal,-
1668,1,Create PR,,Wednesday,Josef,normal,-
1668,2,Release PR,,Tuesday,Lourdes,normal,-
1668,3,Create PO,,Monday,Grayce,normal,-
1668,4,Approve PO 1,,Wednesday,Issac,normal,-
1668,5,Approve PO 2,,Friday,Hassie,normal,-
1668,6,Approve PO 3,,Tuesday,Ryan,normal,-
1668,7,Release PO,,Monday,Hugo,normal,-
1668,8,Post GR,,Friday,Jack,normal,-
1668,9,Post IR,,Monday,Lucy,normal,-
1668,10,Pay,,Monday,Josef,normal,-
1669,1,Create PR,,Thursday,Donald,normal,-
1669,2,Release PR,,Wednesday,Lourdes,normal,-
1669,3,Create PO,,Thursday,Micheline,normal,-
1669,4,Release PO,,Thursday,Melany,normal,-
1669,5,Post GR,,Thursday,Lisa,normal,-
1669,6,Post IR,,Friday,Lisa,normal,-
1669,7,Pay,,Wednesday,Roy,normal,-
1670,1,Create PR,,Thursday,Donald,normal,-
1670,2,Release PR,,Wednesday,Jack,normal,-
1670,3,Create PO,,Monday,Alpha,normal,-
1670,4,Approve PO 1,,Thursday,Anna,normal,-
1670,5,Release PO,,Monday,Hugo,normal,-
1670,6,Post GR,,Tuesday,Hannah,normal,-
1670,7,Post IR,,Monday,Lucy,normal,-
1670,8,Pay,,Monday,Josef,normal,-
1671,1,Create PR,,Thursday,Donald,normal,-
1671,2,Release PR,,Wednesday,Lourdes,normal,-
1671,3,Create PO,,Thursday,Carmella,normal,-
1671,4,Release PO,,Wednesday,Steve,normal,-
1671,5,Post GR,,Tuesday,Hannah,normal,-
1671,6,Post IR,,Monday,Sherlene,normal,-
1671,7,Pay,,Friday,Roy,normal,-
1672,1,Create PR,,Wednesday,Josef,normal,-
1672,2,Release PR,,Tuesday,Lourdes,normal,-
1672,3,Create PO,,Tuesday,Seth,normal,-
1672,4,Approve PO 1,,Friday,Howard,normal,-
1672,5,Approve PO 2,,Friday,Wilton,normal,-
1672,6,Release PO,,Friday,Donald,normal,-
1672,7,Post GR,,Friday,Hannah,normal,-
1672,8,Post IR,,Thursday,Shandi,normal,-
1672,9,Pay,,Wednesday,Evelin,normal,-
1673,1,Create PR,,Saturday,Paul,anomalous,"{'index': [0, 0, 3, 3, 6, 6], 'attribute_index': [1, 0, 1, 0, 1, 0], 'attribute': ['user', 'day', 'user', 'day', 'user', 'day'], 'original': ['Josef', 'Wednesday', 'Donald', 'Friday', 'Evelin', 'Wednesday']}"
1673,2,Release PR,,Wednesday,Lourdes,anomalous,"{'index': [0, 0, 3, 3, 6, 6], 'attribute_index': [1, 0, 1, 0, 1, 0], 'attribute': ['user', 'day', 'user', 'day', 'user', 'day'], 'original': ['Josef', 'Wednesday', 'Donald', 'Friday', 'Evelin', 'Wednesday']}"
1673,3,Create PO,,Thursday,Carmella,anomalous,"{'index': [0, 0, 3, 3, 6, 6], 'attribute_index': [1, 0, 1, 0, 1, 0], 'attribute': ['user', 'day', 'user', 'day', 'user', 'day'], 'original': ['Josef', 'Wednesday', 'Donald', 'Friday', 'Evelin', 'Wednesday']}"
1673,4,Release PO,,Monday,Roseanne,anomalous,"{'index': [0, 0, 3, 3, 6, 6], 'attribute_index': [1, 0, 1, 0, 1, 0], 'attribute': ['user', 'day', 'user', 'day', 'user', 'day'], 'original': ['Josef', 'Wednesday', 'Donald', 'Friday', 'Evelin', 'Wednesday']}"
1673,5,Post GR,,Friday,Hannah,anomalous,"{'index': [0, 0, 3, 3, 6, 6], 'attribute_index': [1, 0, 1, 0, 1, 0], 'attribute': ['user', 'day', 'user', 'day', 'user', 'day'], 'original': ['Josef', 'Wednesday', 'Donald', 'Friday', 'Evelin', 'Wednesday']}"
1673,6,Post IR,,Thursday,Grayce,anomalous,"{'index': [0, 0, 3, 3, 6, 6], 'attribute_index': [1, 0, 1, 0, 1, 0], 'attribute': ['user', 'day', 'user', 'day', 'user', 'day'], 'original': ['Josef', 'Wednesday', 'Donald', 'Friday', 'Evelin', 'Wednesday']}"
1673,7,Pay,,Thursday,Joe,anomalous,"{'index': [0, 0, 3, 3, 6, 6], 'attribute_index': [1, 0, 1, 0, 1, 0], 'attribute': ['user', 'day', 'user', 'day', 'user', 'day'], 'original': ['Josef', 'Wednesday', 'Donald', 'Friday', 'Evelin', 'Wednesday']}"
1674,1,Create PR,,Wednesday,Josef,normal,-
1674,2,Release PR,,Wednesday,Jack,normal,-
1674,3,Create PO,,Thursday,Micheline,normal,-
1674,4,Release PO,,Tuesday,Melany,normal,-
1674,5,Post GR,,Thursday,Lisa,normal,-
1674,6,Post IR,,Tuesday,Sigrid,normal,-
1674,7,Pay,,Wednesday,Roy,normal,-
