case_id,event_position,activity_name,timestamp,country,day,user,label,anomaly_description
1647,3,Activity AG,,Macao,Thursday,Wilton,anomalous,"{'size': 2, 'start': 6, 'inserted': [{'name': 'Activity O', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sonia', 'day': 'Wednesday', 'country': 'Moldova'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Alyce', 'day': 'Tuesday', 'country': 'Luxembourg'}}]}"
1647,4,Activity AH,,Japan,Monday,Junior,anomalous,"{'size': 2, 'start': 6, 'inserted': [{'name': 'Activity O', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sonia', 'day': 'Wednesday', 'country': 'Moldova'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Alyce', 'day': 'Tuesday', 'country': 'Luxembourg'}}]}"
1647,5,Activity O,,Moldova,Wednesday,Sonia,anomalous,"{'size': 2, 'start': 6, 'inserted': [{'name': 'Activity O', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sonia', 'day': 'Wednesday', 'country': 'Moldova'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Alyce', 'day': 'Tuesday', 'country': 'Luxembourg'}}]}"
1647,6,Activity B,,Luxembourg,Tuesday,Alyce,anomalous,"{'size': 2, 'start': 6, 'inserted': [{'name': 'Activity O', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sonia', 'day': 'Wednesday', 'country': 'Moldova'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Alyce', 'day': 'Tuesday', 'country': 'Luxembourg'}}]}"
1647,7,Activity O,,Moldova,Wednesday,Sonia,anomalous,"{'size': 2, 'start': 6, 'inserted': [{'name': 'Activity O', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sonia', 'day': 'Wednesday', 'country': 'Moldova'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Alyce', 'day': 'Tuesday', 'country': 'Luxembourg'}}]}"
1647,8,Activity B,,Luxembourg,Tuesday,Alyce,anomalous,"{'size': 2, 'start': 6, 'inserted': [{'name': 'Activity O', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sonia', 'day': 'Wednesday', 'country': 'Moldova'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Alyce', 'day': 'Tuesday', 'country': 'Luxembourg'}}]}"
1648,1,Activity A,,Mali,Friday,Seth,normal,-
1648,2,Activity C,,Romania,Tuesday,Rossana,normal,-
1648,3,Activity E,,Saint Lucia,Tuesday,Howard,normal,-
1648,4,Activity J,,Bolivia,Friday,Clayton,normal,-
1648,5,Activity F,,Botswana,Wednesday,Amanda,normal,-
1648,6,Activity D,,Jamaica,Wednesday,Hugo,normal,-
1648,7,Activity B,,Lebanon,Thursday,Ryan,normal,-
1649,1,Activity A,,Indonesia,Monday,Sigrid,normal,-
1649,2,Activity N,,Moldova,Monday,Della,normal,-
1649,3,Activity P,,Faroe Islands,Wednesday,Michaele,normal,-
1649,4,Activity Q,,Cape Verde,Monday,Jin,normal,-
1649,5,Activity O,,Cuba,Thursday,Sonia,normal,-
1649,6,Activity B,,"Virgin Islands, British",Monday,Ryan,normal,-
1650,1,Activity A,,Mali,Wednesday,Seth,normal,-
1650,2,Activity C,,Guam,Wednesday,Hoyt,normal,-
1650,3,Activity M,,Ukraine,Monday,Donald,normal,-
1650,4,Activity D,,Aland Islands,Tuesday,Jimmy,normal,-
1650,5,Activity B,,Lebanon,Monday,Ryan,normal,-
1651,1,Activity A,,Italy,Monday,Sigrid,normal,-
1651,2,Activity N,,Moldova,Monday,Della,normal,-
1651,3,Activity P,,Antigua And Barbuda,Friday,Michaele,normal,-
1651,4,Activity Q,,Cape Verde,Monday,Jin,normal,-
1651,5,Activity O,,Liberia,Thursday,Joe,normal,-
1651,6,Activity B,,Bhutan,Tuesday,Joe,normal,-
1652,1,Activity A,,Mali,Friday,Seth,normal,-
1652,2,Activity C,,Nigeria,Tuesday,Jimmy,normal,-
1652,3,Activity E,,Saint Lucia,Tuesday,Howard,normal,-
1652,4,Activity J,,Bouvet Island,Monday,Clayton,normal,-
1652,5,Activity F,,Congo,Thursday,Lisa,normal,-
1652,6,Activity D,,Jamaica,Friday,Wilton,normal,-
1652,7,Activity B,,"Virgin Islands, British",Monday,Ryan,normal,-
1653,1,Activity A,,Mali,Friday,Seth,anomalous,{'indices': [1]}
1653,2,Random activity 5,,Random country 223,Random day 4,Random user 60,anomalous,{'indices': [1]}
1653,3,Activity C,,Cape Verde,Friday,James,anomalous,{'indices': [1]}
1653,4,Activity M,,Ukraine,Monday,Donald,anomalous,{'indices': [1]}
1653,5,Activity D,,Aland Islands,Tuesday,Jimmy,anomalous,{'indices': [1]}
1653,6,Activity B,,Lebanon,Thursday,Ryan,anomalous,{'indices': [1]}
1654,1,Activity M,,Ukraine,Monday,Donald,anomalous,"{'size': 2, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Seth', 'day': 'Wednesday', 'country': 'Mali'}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Craig', 'day': 'Wednesday', 'country': 'Cape Verde'}}]}"
1654,2,Activity D,,Aland Islands,Tuesday,Jimmy,anomalous,"{'size': 2, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Seth', 'day': 'Wednesday', 'country': 'Mali'}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Craig', 'day': 'Wednesday', 'country': 'Cape Verde'}}]}"
1654,3,Activity B,,"Virgin Islands, British",Tuesday,Ryan,anomalous,"{'size': 2, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Seth', 'day': 'Wednesday', 'country': 'Mali'}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Craig', 'day': 'Wednesday', 'country': 'Cape Verde'}}]}"
1655,1,Activity A,,Malta,Tuesday,Sigrid,anomalous,"{'shift_from': 3, 'shift_to': 1, 'size': 1}"
1655,2,Activity P,,Saint Barthelemy,Friday,Melany,anomalous,"{'shift_from': 3, 'shift_to': 1, 'size': 1}"
1655,3,Activity N,,Moldova,Monday,Della,anomalous,"{'shift_from': 3, 'shift_to': 1, 'size': 1}"
1655,4,Activity Q,,Cape Verde,Monday,Jin,anomalous,"{'shift_from': 3, 'shift_to': 1, 'size': 1}"
1655,5,Activity O,,Liberia,Thursday,Joe,anomalous,"{'shift_from': 3, 'shift_to': 1, 'size': 1}"
1655,6,Activity B,,Jamaica,Tuesday,Lucy,anomalous,"{'shift_from': 3, 'shift_to': 1, 'size': 1}"
1656,1,Activity A,,Taiwan,Monday,Sigrid,normal,-
1656,2,Activity N,,Guam,Thursday,Michaele,normal,-
1656,3,Activity AG,,French Southern Territories,Monday,Chan,normal,-
1656,4,Activity AH,,Japan,Monday,Junior,normal,-
1656,5,Activity O,,Moldova,Friday,Sonia,normal,-
1656,6,Activity B,,Grenada,Tuesday,Alyce,normal,-
1657,1,Activity N,,Moldova,Monday,Della,anomalous,"{'shift_from': 0, 'shift_to': 4, 'size': 1}"
1657,2,Activity P,,Antigua And Barbuda,Wednesday,Wilton,anomalous,"{'shift_from': 0, 'shift_to': 4, 'size': 1}"
1657,3,Activity Q,,Cape Verde,Monday,Jin,anomalous,"{'shift_from': 0, 'shift_to': 4, 'size': 1}"
1657,4,Activity O,,Sao Tome And Principe,Thursday,Grayce,anomalous,"{'shift_from': 0, 'shift_to': 4, 'size': 1}"
1657,5,Activity A,,Indonesia,Tuesday,Sigrid,anomalous,"{'shift_from': 0, 'shift_to': 4, 'size': 1}"
1657,6,Activity B,,Jamaica,Tuesday,Maryellen,anomalous,"{'shift_from': 0, 'shift_to': 4, 'size': 1}"
1658,1,Activity A,,Malta,Wednesday,Sigrid,normal,-
1658,2,Activity N,,Moldova,Monday,Della,normal,-
1658,3,Activity P,,Antigua And Barbuda,Wednesday,Michaele,normal,-
1658,4,Activity Q,,Germany,Thursday,Lourdes,normal,-
1658,5,Activity O,,Liberia,Thursday,Joe,normal,-
1658,6,Activity B,,Jamaica,Tuesday,Alyce,normal,-
1659,1,Activity A,,Malta,Monday,Sigrid,anomalous,"{'shift_from': 6, 'shift_to': 1, 'size': 2}"
1659,2,Activity S,,Nepal,Friday,Steve,anomalous,"{'shift_from': 6, 'shift_to': 1, 'size': 2}"
1659,3,Activity O,,Somalia,Thursday,Pam,anomalous,"{'shift_from': 6, 'shift_to': 1, 'size': 2}"
1659,4,Activity N,,Gambia,Thursday,Evelin,anomalous,"{'shift_from': 6, 'shift_to': 1, 'size': 2}"
1659,5,Activity R,,Armenia,Wednesday,Howard,anomalous,"{'shift_from': 6, 'shift_to': 1, 'size': 2}"
1659,6,Activity T,,Guam,Thursday,Gema,anomalous,"{'shift_from': 6, 'shift_to': 1, 'size': 2}"
1659,7,Activity B,,Cote D'Ivoire,Thursday,Ryan,anomalous,"{'shift_from': 6, 'shift_to': 1, 'size': 2}"
1660,1,Activity A,,Mali,Friday,Seth,normal,-
1660,2,Activity C,,Cape Verde,Friday,Hoyt,normal,-
1660,3,Activity M,,Ukraine,Monday,Donald,normal,-
1660,4,Activity D,,Aland Islands,Tuesday,Jimmy,normal,-
1660,5,Activity B,,Lebanon,Tuesday,Ryan,normal,-
1661,1,Activity A,,Italy,Tuesday,Sigrid,normal,-
1661,2,Activity N,,Monaco,Thursday,Sonia,normal,-
1661,3,Activity AE,,Bolivia,Tuesday,Jin,normal,-
1661,4,Activity AF,,South Georgia And Sandwich Isl.,Thursday,Jack,normal,-
1661,5,Activity O,,Central African Republic,Thursday,Evelin,normal,-
1661,6,Activity B,,Luxembourg,Tuesday,Maryellen,normal,-
1662,1,Activity A,,Mali,Friday,Seth,anomalous,"{'size': 2, 'start': 5, 'inserted': [{'name': 'Activity M', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Donald', 'day': 'Monday', 'country': 'Ukraine'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sigrid', 'day': 'Tuesday', 'country': 'Aland Islands'}}]}"
1662,2,Activity C,,Cape Verde,Friday,James,anomalous,"{'size': 2, 'start': 5, 'inserted': [{'name': 'Activity M', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Donald', 'day': 'Monday', 'country': 'Ukraine'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sigrid', 'day': 'Tuesday', 'country': 'Aland Islands'}}]}"
1662,3,Activity M,,Ukraine,Monday,Donald,anomalous,"{'size': 2, 'start': 5, 'inserted': [{'name': 'Activity M', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Donald', 'day': 'Monday', 'country': 'Ukraine'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sigrid', 'day': 'Tuesday', 'country': 'Aland Islands'}}]}"
1662,4,Activity D,,Aland Islands,Tuesday,Sigrid,anomalous,"{'size': 2, 'start': 5, 'inserted': [{'name': 'Activity M', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Donald', 'day': 'Monday', 'country': 'Ukraine'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sigrid', 'day': 'Tuesday', 'country': 'Aland Islands'}}]}"
1662,5,Activity B,,Lebanon,Thursday,Ryan,anomalous,"{'size': 2, 'start': 5, 'inserted': [{'name': 'Activity M', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Donald', 'day': 'Monday', 'country': 'Ukraine'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sigrid', 'day': 'Tuesday', 'country': 'Aland Islands'}}]}"
1662,6,Activity M,,Ukraine,Monday,Donald,anomalous,"{'size': 2, 'start': 5, 'inserted': [{'name': 'Activity M', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Donald', 'day': 'Monday', 'country': 'Ukraine'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sigrid', 'day': 'Tuesday', 'country': 'Aland Islands'}}]}"
1662,7,Activity D,,Aland Islands,Tuesday,Sigrid,anomalous,"{'size': 2, 'start': 5, 'inserted': [{'name': 'Activity M', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Donald', 'day': 'Monday', 'country': 'Ukraine'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sigrid', 'day': 'Tuesday', 'country': 'Aland Islands'}}]}"
1663,1,Activity A,,Malta,Tuesday,Sigrid,normal,-
1663,2,Activity N,,Moldova,Wednesday,Shandi,normal,-
1663,3,Activity P,,Saint Barthelemy,Wednesday,Wilton,normal,-
1663,4,Activity Q,,Cape Verde,Monday,Jin,normal,-
1663,5,Activity O,,Liberia,Thursday,Joe,normal,-
1663,6,Activity B,,Grenada,Tuesday,Alyce,normal,-
1664,1,Activity A,,Indonesia,Wednesday,Sigrid,normal,-
1664,2,Activity N,,Tonga,Monday,Sonia,normal,-
1664,3,Activity AE,,"Palestinian Territory, Occupied",Monday,Josef,normal,-
1664,4,Activity AF,,South Georgia And Sandwich Isl.,Thursday,Jack,normal,-
1664,5,Activity O,,Central African Republic,Thursday,Evelin,normal,-
1664,6,Activity B,,Luxembourg,Tuesday,Alyce,normal,-
1665,1,Activity A,,Mali,Wednesday,Seth,anomalous,"{'size': 2, 'start': 4, 'inserted': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Craig', 'day': 'Tuesday', 'country': 'Guam'}}, {'name': 'Activity M', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Donald', 'day': 'Tuesday', 'country': 'Ukraine'}}]}"
1665,2,Activity C,,Guam,Tuesday,Craig,anomalous,"{'size': 2, 'start': 4, 'inserted': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Craig', 'day': 'Tuesday', 'country': 'Guam'}}, {'name': 'Activity M', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Donald', 'day': 'Tuesday', 'country': 'Ukraine'}}]}"
1665,3,Activity M,,Ukraine,Tuesday,Donald,anomalous,"{'size': 2, 'start': 4, 'inserted': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Craig', 'day': 'Tuesday', 'country': 'Guam'}}, {'name': 'Activity M', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Donald', 'day': 'Tuesday', 'country': 'Ukraine'}}]}"
1665,4,Activity D,,Aland Islands,Tuesday,Jimmy,anomalous,"{'size': 2, 'start': 4, 'inserted': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Craig', 'day': 'Tuesday', 'country': 'Guam'}}, {'name': 'Activity M', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Donald', 'day': 'Tuesday', 'country': 'Ukraine'}}]}"
1665,5,Activity C,,Guam,Tuesday,Craig,anomalous,"{'size': 2, 'start': 4, 'inserted': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Craig', 'day': 'Tuesday', 'country': 'Guam'}}, {'name': 'Activity M', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Donald', 'day': 'Tuesday', 'country': 'Ukraine'}}]}"
1665,6,Activity M,,Ukraine,Tuesday,Donald,anomalous,"{'size': 2, 'start': 4, 'inserted': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Craig', 'day': 'Tuesday', 'country': 'Guam'}}, {'name': 'Activity M', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Donald', 'day': 'Tuesday', 'country': 'Ukraine'}}]}"
1665,7,Activity B,,"Virgin Islands, British",Tuesday,Rossana,anomalous,"{'size': 2, 'start': 4, 'inserted': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Craig', 'day': 'Tuesday', 'country': 'Guam'}}, {'name': 'Activity M', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Donald', 'day': 'Tuesday', 'country': 'Ukraine'}}]}"
1666,1,Activity A,,Mali,Friday,Alyce,normal,-
1666,2,Activity C,,Cape Verde,Friday,Junior,normal,-
1666,3,Activity M,,Ukraine,Tuesday,Donald,normal,-
1666,4,Activity D,,Botswana,Friday,Howard,normal,-
1666,5,Activity B,,Cote D'Ivoire,Thursday,Rossana,normal,-
1667,1,Random activity 32,,Random country 24,Random day 2,Random user 59,anomalous,"{'indices': [0, 6]}"
1667,2,Activity A,,Mali,Wednesday,Seth,anomalous,"{'indices': [0, 6]}"
1667,3,Activity C,,Turks And Caicos Islands,Friday,Rossana,anomalous,"{'indices': [0, 6]}"
1667,4,Activity E,,Heard Island & Mcdonald Islands,Tuesday,Brian,anomalous,"{'indices': [0, 6]}"
1667,5,Activity H,,San Marino,Tuesday,Sonia,anomalous,"{'indices': [0, 6]}"
1667,6,Activity F,,Luxembourg,Thursday,Gema,anomalous,"{'indices': [0, 6]}"
1667,7,Random activity 10,,Random country 152,Random day 4,Random user 33,anomalous,"{'indices': [0, 6]}"
1667,8,Activity D,,Jamaica,Friday,Wilton,anomalous,"{'indices': [0, 6]}"
1667,9,Activity B,,Cote D'Ivoire,Thursday,Rossana,anomalous,"{'indices': [0, 6]}"
1668,1,Activity A,,Indonesia,Monday,Sigrid,anomalous,"{'shift_from': 6, 'shift_to': 2, 'size': 1}"
1668,2,Activity N,,Chad,Wednesday,Deloras,anomalous,"{'shift_from': 6, 'shift_to': 2, 'size': 1}"
1668,3,Activity O,,Burkina Faso,Wednesday,Micheline,anomalous,"{'shift_from': 6, 'shift_to': 2, 'size': 1}"
1668,4,Activity R,,Egypt,Monday,Josef,anomalous,"{'shift_from': 6, 'shift_to': 2, 'size': 1}"
1668,5,Activity W,,Malta,Wednesday,Issac,anomalous,"{'shift_from': 6, 'shift_to': 2, 'size': 1}"
1668,6,Activity S,,Western Sahara,Thursday,Brant,anomalous,"{'shift_from': 6, 'shift_to': 2, 'size': 1}"
1668,7,Activity B,,Lebanon,Monday,Ryan,anomalous,"{'shift_from': 6, 'shift_to': 2, 'size': 1}"
1669,1,Activity A,,Mali,Friday,Seth,normal,-
1669,2,Activity C,,Turks And Caicos Islands,Tuesday,Jimmy,normal,-
1669,3,Activity E,,Saint Lucia,Tuesday,Howard,normal,-
1669,4,Activity J,,Bouvet Island,Wednesday,Clayton,normal,-
1669,5,Activity F,,Botswana,Wednesday,Amanda,normal,-
1669,6,Activity D,,Jamaica,Wednesday,Hugo,normal,-
1669,7,Activity B,,"Virgin Islands, British",Monday,Craig,normal,-
1670,1,Activity A,,Indonesia,Friday,Sigrid,normal,-
1670,2,Activity N,,Moldova,Monday,Della,normal,-
1670,3,Activity P,,Saint Barthelemy,Monday,Melany,normal,-
1670,4,Activity Q,,British Indian Ocean Territory,Tuesday,Jin,normal,-
1670,5,Activity O,,Uganda,Wednesday,Issac,normal,-
1670,6,Activity B,,"Virgin Islands, British",Monday,Craig,normal,-
1671,1,Activity A,,Mali,Wednesday,Seth,normal,-
1671,2,Activity C,,Guam,Tuesday,Junior,normal,-
1671,3,Activity M,,Ukraine,Tuesday,Donald,normal,-
1671,4,Activity D,,Aland Islands,Tuesday,Sigrid,normal,-
1671,5,Activity B,,Cote D'Ivoire,Tuesday,Ryan,normal,-
1672,1,Activity A,,Mali,Wednesday,Seth,normal,-
1672,2,Activity C,,Guam,Friday,Junior,normal,-
1672,3,Activity M,,Ukraine,Monday,Donald,normal,-
1672,4,Activity D,,Aland Islands,Tuesday,Jimmy,normal,-
1672,5,Activity B,,Cote D'Ivoire,Thursday,Rossana,normal,-
1673,1,Activity A,,Mali,Wednesday,Seth,normal,-
1673,2,Activity C,,Cape Verde,Friday,Craig,normal,-
1673,3,Activity M,,Ukraine,Monday,Donald,normal,-
1673,4,Activity D,,Aland Islands,Tuesday,Sigrid,normal,-
1673,5,Activity B,,"Virgin Islands, British",Monday,Ryan,normal,-
1674,1,Activity C,,Cape Verde,Friday,James,anomalous,"{'shift_from': 0, 'shift_to': 3, 'size': 1}"
1674,2,Activity M,,Ukraine,Monday,Donald,anomalous,"{'shift_from': 0, 'shift_to': 3, 'size': 1}"
1674,3,Activity D,,Aland Islands,Tuesday,Sigrid,anomalous,"{'shift_from': 0, 'shift_to': 3, 'size': 1}"
