case_id,event_position,activity_name,timestamp,day,user,label,anomaly_description
1576,1,Activity A,,Wednesday,Roy,normal,-
1576,2,Activity BD,,Wednesday,Sherlene,normal,-
1576,3,Activity BP,,Tuesday,Grayce,normal,-
1576,4,Activity BE,,Monday,Evelin,normal,-
1576,5,Activity BQ,,Friday,Roy,normal,-
1576,6,Activity BR,,Wednesday,Jack,normal,-
1576,7,Activity BU,,Friday,Anna,normal,-
1576,8,Activity BS,,Thursday,Elisha,normal,-
1576,9,Activity B,,Thursday,Carmella,normal,-
1577,1,Activity A,,Wednesday,Roy,anomalous,{'indices': [7]}
1577,2,Activity BD,,Wednesday,Sherlene,anomalous,{'indices': [7]}
1577,3,Activity BP,,Tuesday,Melany,anomalous,{'indices': [7]}
1577,4,Activity BE,,Thursday,Doretta,anomalous,{'indices': [7]}
1577,5,Activity BQ,,Thursday,Vickie,anomalous,{'indices': [7]}
1577,6,Activity BR,,Tuesday,Evelin,anomalous,{'indices': [7]}
1577,7,Activity BX,,Wednesday,Hugo,anomalous,{'indices': [7]}
1577,8,Random activity 66,,Random day 1,Random user 40,anomalous,{'indices': [7]}
1577,9,Activity BS,,Monday,Hugo,anomalous,{'indices': [7]}
1577,10,Activity B,,Wednesday,Josef,anomalous,{'indices': [7]}
1578,1,Activity A,,Friday,Micheline,normal,-
1578,2,Activity BC,,Thursday,Ling,normal,-
1578,3,Activity B,,Wednesday,Rossana,normal,-
1579,1,Random activity 18,,Random day 1,Random user 19,anomalous,{'indices': [0]}
1579,2,Activity A,,Friday,Gema,anomalous,{'indices': [0]}
1579,3,Activity BZ,,Friday,Brant,anomalous,{'indices': [0]}
1579,4,Activity B,,Thursday,Iluminada,anomalous,{'indices': [0]}
1580,1,Activity A,,Wednesday,Micheline,normal,-
1580,2,Activity BC,,Thursday,Ling,normal,-
1580,3,Activity B,,Tuesday,Jin,normal,-
1581,1,Activity A,,Friday,Gema,normal,-
1581,2,Activity BZ,,Friday,Brant,normal,-
1581,3,Activity B,,Thursday,Iluminada,normal,-
1582,1,Activity A,,Wednesday,Deloras,anomalous,"{'index': [1, 6, 6], 'attribute_index': [1, 1, 0], 'attribute': ['user', 'user', 'day'], 'original': ['Emily', 'Michaele', 'Tuesday']}"
1582,2,Activity C,,Tuesday,Roseanne,anomalous,"{'index': [1, 6, 6], 'attribute_index': [1, 1, 0], 'attribute': ['user', 'user', 'day'], 'original': ['Emily', 'Michaele', 'Tuesday']}"
1582,3,Activity L,,Wednesday,Lourdes,anomalous,"{'index': [1, 6, 6], 'attribute_index': [1, 1, 0], 'attribute': ['user', 'user', 'day'], 'original': ['Emily', 'Michaele', 'Tuesday']}"
1582,4,Activity N,,Monday,Craig,anomalous,"{'index': [1, 6, 6], 'attribute_index': [1, 1, 0], 'attribute': ['user', 'user', 'day'], 'original': ['Emily', 'Michaele', 'Tuesday']}"
1582,5,Activity M,,Thursday,James,anomalous,"{'index': [1, 6, 6], 'attribute_index': [1, 1, 0], 'attribute': ['user', 'user', 'day'], 'original': ['Emily', 'Michaele', 'Tuesday']}"
1582,6,Activity D,,Tuesday,Jamika,anomalous,"{'index': [1, 6, 6], 'attribute_index': [1, 1, 0], 'attribute': ['user', 'user', 'day'], 'original': ['Emily', 'Michaele', 'Tuesday']}"
1582,7,Activity S,,Saturday,Vickie,anomalous,"{'index': [1, 6, 6], 'attribute_index': [1, 1, 0], 'attribute': ['user', 'user', 'day'], 'original': ['Emily', 'Michaele', 'Tuesday']}"
1582,8,Activity B,,Tuesday,Ling,anomalous,"{'index': [1, 6, 6], 'attribute_index': [1, 1, 0], 'attribute': ['user', 'user', 'day'], 'original': ['Emily', 'Michaele', 'Tuesday']}"
1583,1,Activity A,,Friday,Gema,normal,-
1583,2,Activity BZ,,Friday,Roseanne,normal,-
1583,3,Activity B,,Tuesday,Sharee,normal,-
1584,1,Activity A,,Tuesday,Gema,normal,-
1584,2,Activity BZ,,Friday,Brant,normal,-
1584,3,Activity B,,Thursday,Iluminada,normal,-
1585,1,Activity A,,Friday,Junior,normal,-
1585,2,Activity T,,Tuesday,Sherell,normal,-
1585,3,Activity AN,,Friday,Hannah,normal,-
1585,4,Activity AQ,,Friday,Sonia,normal,-
1585,5,Activity AR,,Monday,Brant,normal,-
1585,6,Activity AO,,Wednesday,Shandi,normal,-
1585,7,Activity U,,Thursday,Steve,normal,-
1585,8,Activity B,,Tuesday,Ling,normal,-
1586,1,Activity A,,Tuesday,Gema,normal,-
1586,2,Activity BZ,,Friday,Roseanne,normal,-
1586,3,Activity B,,Tuesday,Sharee,normal,-
1587,1,Activity A,,Friday,Deloras,anomalous,"{'size': 1, 'start': 4, 'skipped': [{'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Joe', 'day': 'Wednesday'}}]}"
1587,2,Activity C,,Wednesday,Evelin,anomalous,"{'size': 1, 'start': 4, 'skipped': [{'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Joe', 'day': 'Wednesday'}}]}"
1587,3,Activity R,,Friday,Josef,anomalous,"{'size': 1, 'start': 4, 'skipped': [{'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Joe', 'day': 'Wednesday'}}]}"
1587,4,Activity D,,Thursday,Emily,anomalous,"{'size': 1, 'start': 4, 'skipped': [{'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Joe', 'day': 'Wednesday'}}]}"
1587,5,Activity B,,Thursday,Keven,anomalous,"{'size': 1, 'start': 4, 'skipped': [{'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Joe', 'day': 'Wednesday'}}]}"
1588,1,Activity A,,Friday,Junior,normal,-
1588,2,Activity T,,Tuesday,Deloras,normal,-
1588,3,Activity AN,,Tuesday,Issac,normal,-
1588,4,Activity AQ,,Thursday,Sonia,normal,-
1588,5,Activity AR,,Monday,Brant,normal,-
1588,6,Activity AO,,Tuesday,Velda,normal,-
1588,7,Activity U,,Friday,Sonia,normal,-
1588,8,Activity B,,Thursday,Johnny,normal,-
1589,1,Activity A,,Wednesday,Deloras,normal,-
1589,2,Activity C,,Thursday,Velda,normal,-
1589,3,Activity G,,Monday,Howard,normal,-
1589,4,Activity K,,Thursday,Wilton,normal,-
1589,5,Activity H,,Monday,Johnny,normal,-
1589,6,Activity D,,Friday,Sandra,normal,-
1589,7,Activity S,,Tuesday,Maryellen,normal,-
1589,8,Activity B,,Thursday,Johnny,normal,-
1590,1,Activity A,,Monday,Elisha,normal,-
1590,2,Activity BC,,Thursday,Ling,normal,-
1590,3,Activity B,,Wednesday,Rossana,normal,-
1591,1,Random activity 58,,Random day 4,Random user 53,anomalous,{'indices': [0]}
1591,2,Activity A,,Tuesday,Gema,anomalous,{'indices': [0]}
1591,3,Activity BZ,,Friday,Roseanne,anomalous,{'indices': [0]}
1591,4,Activity B,,Thursday,Iluminada,anomalous,{'indices': [0]}
1592,1,Activity A,,Tuesday,Gema,normal,-
1592,2,Activity BZ,,Friday,Brant,normal,-
1592,3,Activity B,,Thursday,Iluminada,normal,-
1593,1,Activity BC,,Thursday,Ling,anomalous,"{'size': 1, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline', 'day': 'Monday'}}]}"
1593,2,Activity B,,Tuesday,Jin,anomalous,"{'size': 1, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline', 'day': 'Monday'}}]}"
1594,1,Activity A,,Friday,Junior,normal,-
1594,2,Activity T,,Thursday,Sherell,normal,-
1594,3,Activity AN,,Monday,Hugo,normal,-
1594,4,Activity BA,,Tuesday,Grayce,normal,-
1594,5,Activity BB,,Monday,Evelin,normal,-
1594,6,Activity AO,,Tuesday,Gema,normal,-
1594,7,Activity U,,Friday,Emily,normal,-
1594,8,Activity B,,Wednesday,Rossana,normal,-
1595,1,Activity A,,Wednesday,Roy,normal,-
1595,2,Activity BD,,Monday,Seth,normal,-
1595,3,Activity BH,,Wednesday,Ronald,normal,-
1595,4,Activity BI,,Thursday,Earl,normal,-
1595,5,Activity BE,,Thursday,Evelin,normal,-
1595,6,Activity BQ,,Thursday,Vickie,normal,-
1595,7,Activity BR,,Wednesday,Tiffiny,normal,-
1595,8,Activity BT,,Tuesday,Amanda,normal,-
1595,9,Activity BS,,Tuesday,Issac,normal,-
1595,10,Activity B,,Thursday,Roy,normal,-
1596,1,Activity A,,Monday,Micheline,anomalous,"{'size': 2, 'start': 3, 'inserted': [{'name': 'Activity BC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ling', 'day': 'Thursday'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Rossana', 'day': 'Wednesday'}}]}"
1596,2,Activity BC,,Thursday,Ling,anomalous,"{'size': 2, 'start': 3, 'inserted': [{'name': 'Activity BC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ling', 'day': 'Thursday'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Rossana', 'day': 'Wednesday'}}]}"
1596,3,Activity B,,Wednesday,Rossana,anomalous,"{'size': 2, 'start': 3, 'inserted': [{'name': 'Activity BC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ling', 'day': 'Thursday'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Rossana', 'day': 'Wednesday'}}]}"
1596,4,Activity BC,,Thursday,Ling,anomalous,"{'size': 2, 'start': 3, 'inserted': [{'name': 'Activity BC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ling', 'day': 'Thursday'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Rossana', 'day': 'Wednesday'}}]}"
1596,5,Activity B,,Wednesday,Rossana,anomalous,"{'size': 2, 'start': 3, 'inserted': [{'name': 'Activity BC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ling', 'day': 'Thursday'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Rossana', 'day': 'Wednesday'}}]}"
1597,1,Activity A,,Friday,Deloras,normal,-
1597,2,Activity C,,Monday,Emily,normal,-
1597,3,Activity L,,Friday,Maryellen,normal,-
1597,4,Activity O,,Tuesday,Ryan,normal,-
1597,5,Activity M,,Wednesday,Lucy,normal,-
1597,6,Activity D,,Friday,Jack,normal,-
1597,7,Activity S,,Tuesday,Chan,normal,-
1597,8,Activity B,,Friday,Craig,normal,-
1598,1,Activity A,,Friday,Micheline,normal,-
1598,2,Activity BC,,Thursday,Ling,normal,-
1598,3,Activity B,,Wednesday,Rossana,normal,-
1599,1,Activity A,,Wednesday,Roy,anomalous,"{'shift_from': 7, 'shift_to': 2, 'size': 2}"
1599,2,Activity BD,,Wednesday,Sherlene,anomalous,"{'shift_from': 7, 'shift_to': 2, 'size': 2}"
1599,3,Activity BR,,Friday,Alyce,anomalous,"{'shift_from': 7, 'shift_to': 2, 'size': 2}"
1599,4,Activity BX,,Friday,Sherell,anomalous,"{'shift_from': 7, 'shift_to': 2, 'size': 2}"
1599,5,Activity BP,,Thursday,Melany,anomalous,"{'shift_from': 7, 'shift_to': 2, 'size': 2}"
1599,6,Activity BE,,Thursday,Doretta,anomalous,"{'shift_from': 7, 'shift_to': 2, 'size': 2}"
1599,7,Activity BQ,,Monday,Vickie,anomalous,"{'shift_from': 7, 'shift_to': 2, 'size': 2}"
1599,8,Activity BS,,Wednesday,Ronald,anomalous,"{'shift_from': 7, 'shift_to': 2, 'size': 2}"
1599,9,Activity B,,Friday,Michaele,anomalous,"{'shift_from': 7, 'shift_to': 2, 'size': 2}"
1600,1,Activity A,,Wednesday,Carmella,normal,-
1600,2,Activity C,,Friday,Evelin,normal,-
1600,3,Activity R,,Friday,Josef,normal,-
1600,4,Activity D,,Wednesday,Sandra,normal,-
1600,5,Activity S,,Monday,Paul,normal,-
1600,6,Activity B,,Thursday,Keven,normal,-
1601,1,Activity BC,,Thursday,Ling,anomalous,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
1601,2,Activity A,,Wednesday,Micheline,anomalous,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
1601,3,Activity B,,Wednesday,Rossana,anomalous,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
1602,1,Activity A,,Friday,Deloras,normal,-
1602,2,Activity C,,Wednesday,Evelin,normal,-
1602,3,Activity R,,Friday,Josef,normal,-
1602,4,Activity D,,Thursday,Tiffiny,normal,-
1602,5,Activity S,,Wednesday,Joe,normal,-
1602,6,Activity B,,Thursday,Keven,normal,-
1603,1,Activity A,,Wednesday,Micheline,normal,-
1603,2,Activity BC,,Monday,Ling,normal,-
1603,3,Activity B,,Tuesday,Jin,normal,-
1604,1,Activity A,,Wednesday,Deloras,normal,-
1604,2,Activity C,,Monday,Sigrid,normal,-
1604,3,Activity R,,Wednesday,Jimmy,normal,-
1604,4,Activity D,,Wednesday,Emily,normal,-
1604,5,Activity S,,Monday,Paul,normal,-
1604,6,Activity B,,Thursday,Steve,normal,-
1605,1,Activity A,,Wednesday,Roy,anomalous,"{'shift_from': 6, 'shift_to': 2, 'size': 1}"
1605,2,Activity BD,,Wednesday,Sandra,anomalous,"{'shift_from': 6, 'shift_to': 2, 'size': 1}"
1605,3,Activity BQ,,Thursday,Vickie,anomalous,"{'shift_from': 6, 'shift_to': 2, 'size': 1}"
1605,4,Activity BH,,Wednesday,Ronald,anomalous,"{'shift_from': 6, 'shift_to': 2, 'size': 1}"
1605,5,Activity BI,,Thursday,Earl,anomalous,"{'shift_from': 6, 'shift_to': 2, 'size': 1}"
1605,6,Activity BE,,Thursday,Evelin,anomalous,"{'shift_from': 6, 'shift_to': 2, 'size': 1}"
1605,7,Activity BR,,Thursday,Evelin,anomalous,"{'shift_from': 6, 'shift_to': 2, 'size': 1}"
1605,8,Activity BV,,Monday,Micheline,anomalous,"{'shift_from': 6, 'shift_to': 2, 'size': 1}"
1605,9,Activity BS,,Tuesday,Lucy,anomalous,"{'shift_from': 6, 'shift_to': 2, 'size': 1}"
1605,10,Activity B,,Wednesday,Rossana,anomalous,"{'shift_from': 6, 'shift_to': 2, 'size': 1}"
1606,1,Activity A,,Friday,Deloras,normal,-
1606,2,Activity C,,Tuesday,Emily,normal,-
1606,3,Activity L,,Friday,Alyce,normal,-
1606,4,Activity Q,,Thursday,Ronald,normal,-
1606,5,Activity M,,Thursday,James,normal,-
1606,6,Activity D,,Tuesday,Hannah,normal,-
1606,7,Activity S,,Friday,Junior,normal,-
1606,8,Activity B,,Friday,Craig,normal,-
1607,1,Activity A,,Tuesday,Gema,normal,-
1607,2,Activity BZ,,Friday,Roseanne,normal,-
1607,3,Activity B,,Thursday,Iluminada,normal,-
1608,1,Activity A,,Monday,Elisha,normal,-
1608,2,Activity BC,,Thursday,Ling,normal,-
1608,3,Activity B,,Tuesday,Jin,normal,-
1609,1,Activity A,,Tuesday,Micheline,normal,-
1609,2,Activity BC,,Thursday,Ling,normal,-
1609,3,Activity B,,Tuesday,Jin,normal,-
1610,1,Activity BC,,Thursday,Ling,anomalous,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
1610,2,Activity A,,Friday,Micheline,anomalous,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
1610,3,Activity B,,Tuesday,Jin,anomalous,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
1611,1,Random activity 8,,Random day 3,Random user 44,anomalous,{'indices': [0]}
1611,2,Activity A,,Wednesday,Elisha,anomalous,{'indices': [0]}
1611,3,Activity BC,,Thursday,Ling,anomalous,{'indices': [0]}
1611,4,Activity B,,Wednesday,Keven,anomalous,{'indices': [0]}
1612,1,Activity A,,Friday,Junior,normal,-
1612,2,Activity T,,Monday,Sherell,normal,-
1612,3,Activity AN,,Friday,Hannah,normal,-
1612,4,Activity AQ,,Thursday,Sonia,normal,-
1612,5,Activity AR,,Monday,Evelin,normal,-
1612,6,Activity AO,,Thursday,Velda,normal,-
1612,7,Activity U,,Thursday,Wilton,normal,-
1612,8,Activity B,,Thursday,Keven,normal,-
1613,1,Activity A,,Monday,Micheline,normal,-
1613,2,Activity BC,,Thursday,Ling,normal,-
1613,3,Activity B,,Wednesday,Rossana,normal,-
1614,1,Activity A,,Wednesday,Carmella,normal,-
1614,2,Activity C,,Monday,Emily,normal,-
1614,3,Activity L,,Wednesday,Lourdes,normal,-
1614,4,Activity N,,Monday,Josef,normal,-
1614,5,Activity M,,Friday,Jin,normal,-
1614,6,Activity D,,Friday,Jack,normal,-
1614,7,Activity S,,Tuesday,Chan,normal,-
1614,8,Activity B,,Tuesday,Iluminada,normal,-
1615,1,Activity A,,Thursday,Elisha,normal,-
1615,2,Activity BC,,Thursday,Ling,normal,-
1615,3,Activity B,,Tuesday,Jin,normal,-
1616,1,Activity A,,Monday,Micheline,normal,-
1616,2,Activity BC,,Thursday,Ling,normal,-
1616,3,Activity B,,Wednesday,Keven,normal,-
1617,1,Activity A,,Wednesday,Deloras,normal,-
1617,2,Activity C,,Tuesday,Emily,normal,-
1617,3,Activity L,,Friday,Keven,normal,-
1617,4,Activity Q,,Thursday,Ronald,normal,-
1617,5,Activity M,,Wednesday,Lucy,normal,-
1617,6,Activity D,,Friday,Jack,normal,-
1617,7,Activity S,,Tuesday,Chan,normal,-
1617,8,Activity B,,Friday,Roseanne,normal,-
1618,1,Activity A,,Friday,Gema,normal,-
1618,2,Activity BZ,,Friday,Roseanne,normal,-
1618,3,Activity B,,Tuesday,Sharee,normal,-
1619,1,Activity A,,Friday,Roy,normal,-
1619,2,Activity BD,,Wednesday,Sandra,normal,-
1619,3,Activity BH,,Monday,Ronald,normal,-
1619,4,Activity BI,,Thursday,Earl,normal,-
1619,5,Activity BE,,Thursday,Evelin,normal,-
1619,6,Activity BQ,,Thursday,Vickie,normal,-
1619,7,Activity BR,,Wednesday,Keven,normal,-
1619,8,Activity BT,,Tuesday,Pam,normal,-
1619,9,Activity BS,,Monday,Paul,normal,-
1619,10,Activity B,,Friday,Shandi,normal,-
1620,1,Activity A,,Wednesday,Roy,anomalous,"{'shift_from': 6, 'shift_to': 7, 'size': 1}"
1620,2,Activity BD,,Monday,Josef,anomalous,"{'shift_from': 6, 'shift_to': 7, 'size': 1}"
1620,3,Activity BF,,Thursday,Anna,anomalous,"{'shift_from': 6, 'shift_to': 7, 'size': 1}"
1620,4,Activity BG,,Tuesday,Sigrid,anomalous,"{'shift_from': 6, 'shift_to': 7, 'size': 1}"
1620,5,Activity BE,,Monday,Doretta,anomalous,"{'shift_from': 6, 'shift_to': 7, 'size': 1}"
1620,6,Activity BQ,,Friday,Roy,anomalous,"{'shift_from': 6, 'shift_to': 7, 'size': 1}"
1620,7,Activity BU,,Monday,Anna,anomalous,"{'shift_from': 6, 'shift_to': 7, 'size': 1}"
1620,8,Activity BR,,Wednesday,Jack,anomalous,"{'shift_from': 6, 'shift_to': 7, 'size': 1}"
1620,9,Activity BS,,Tuesday,Lucy,anomalous,"{'shift_from': 6, 'shift_to': 7, 'size': 1}"
1620,10,Activity B,,Tuesday,Hannah,anomalous,"{'shift_from': 6, 'shift_to': 7, 'size': 1}"
1621,1,Activity A,,Wednesday,Roy,normal,-
1621,2,Activity BD,,Wednesday,Gema,normal,-
1621,3,Activity BF,,Thursday,Anna,normal,-
1621,4,Activity BG,,Monday,Sigrid,normal,-
1621,5,Activity BE,,Monday,Doretta,normal,-
1621,6,Activity BQ,,Friday,Roy,normal,-
1621,7,Activity BR,,Wednesday,Keven,normal,-
1621,8,Activity BT,,Friday,Steve,normal,-
1621,9,Activity BS,,Tuesday,Emily,normal,-
1621,10,Activity B,,Thursday,Shandi,normal,-
1622,1,Activity A,,Monday,Micheline,normal,-
1622,2,Activity BC,,Thursday,Ling,normal,-
1622,3,Activity B,,Tuesday,Jin,normal,-
1623,1,Activity A,,Wednesday,Deloras,anomalous,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras', 'day': 'Wednesday'}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Velda', 'day': 'Friday'}}]}"
1623,2,Activity C,,Friday,Velda,anomalous,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras', 'day': 'Wednesday'}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Velda', 'day': 'Friday'}}]}"
1623,3,Activity A,,Wednesday,Deloras,anomalous,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras', 'day': 'Wednesday'}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Velda', 'day': 'Friday'}}]}"
1623,4,Activity C,,Friday,Velda,anomalous,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras', 'day': 'Wednesday'}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Velda', 'day': 'Friday'}}]}"
1623,5,Activity E,,Tuesday,Craig,anomalous,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras', 'day': 'Wednesday'}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Velda', 'day': 'Friday'}}]}"
1623,6,Activity F,,Monday,Grayce,anomalous,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras', 'day': 'Wednesday'}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Velda', 'day': 'Friday'}}]}"
1623,7,Activity D,,Friday,Sandra,anomalous,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras', 'day': 'Wednesday'}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Velda', 'day': 'Friday'}}]}"
