case_id,event_position,activity_name,timestamp,user,label,anomaly_description
1605,8,Pay,,Lannie,anomalous,"{'size': 1, 'start': 7, 'skipped': [{'name': 'Post IR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Alyce'}}]}"
1606,1,Create SC,,Jamika,normal,-
1606,2,Purchase SC,,Paul,normal,-
1606,3,Approve SC,,Hugo,normal,-
1606,4,Create PO,,Wilton,normal,-
1606,5,Approve PO 1,,Doretta,normal,-
1606,6,Release PO,,Hassie,normal,-
1606,7,Post GR,,Velda,normal,-
1606,8,Post IR,,Brian,normal,-
1606,9,Pay,,Lannie,normal,-
1607,1,Create SC,,Jamika,normal,-
1607,2,Purchase SC,,Paul,normal,-
1607,3,Approve SC,,Hugo,normal,-
1607,4,Create PO,,Wilton,normal,-
1607,5,Approve PO 1,,Issac,normal,-
1607,6,Approve PO 2,,Roseanne,normal,-
1607,7,Release PO,,Hassie,normal,-
1607,8,Post GR,,Velda,normal,-
1607,9,Post IR,,Rossana,normal,-
1607,10,Pay,,Lannie,normal,-
1608,1,Create SC,,Jamika,normal,-
1608,2,Purchase SC,,Paul,normal,-
1608,3,Approve SC,,Hugo,normal,-
1608,4,Create PO,,Ronald,normal,-
1608,5,Release PO,,Hassie,normal,-
1608,6,Post GR,,Velda,normal,-
1608,7,Post IR,,Brian,normal,-
1608,8,Pay,,Lannie,normal,-
1609,1,Create SC,,Jamika,normal,-
1609,2,Purchase SC,,Shandi,normal,-
1609,3,Approve SC,,Hugo,normal,-
1609,4,Create PO,,Wilton,normal,-
1609,5,Approve PO 1,,Chan,normal,-
1609,6,Release PO,,Hassie,normal,-
1609,7,Post GR,,Velda,normal,-
1609,8,Post IR,,Brian,normal,-
1609,9,Pay,,Lannie,normal,-
1610,1,Create SC,,Jamika,anomalous,"{'shift_from': 7, 'shift_to': 3, 'size': 2}"
1610,2,Purchase SC,,Paul,anomalous,"{'shift_from': 7, 'shift_to': 3, 'size': 2}"
1610,3,Approve SC,,Hugo,anomalous,"{'shift_from': 7, 'shift_to': 3, 'size': 2}"
1610,4,Post GR,,Velda,anomalous,"{'shift_from': 7, 'shift_to': 3, 'size': 2}"
1610,5,Post IR,,Brian,anomalous,"{'shift_from': 7, 'shift_to': 3, 'size': 2}"
1610,6,Create PO,,Ronald,anomalous,"{'shift_from': 7, 'shift_to': 3, 'size': 2}"
1610,7,Release PO,,Hassie,anomalous,"{'shift_from': 7, 'shift_to': 3, 'size': 2}"
1610,8,Pay,,Lannie,anomalous,"{'shift_from': 7, 'shift_to': 3, 'size': 2}"
1611,1,Create SC,,Jamika,normal,-
1611,2,Purchase SC,,Shandi,normal,-
1611,3,Approve SC,,Hugo,normal,-
1611,4,Create PO,,Ronald,normal,-
1611,5,Release PO,,Hassie,normal,-
1611,6,Post GR,,Velda,normal,-
1611,7,Post IR,,Rossana,normal,-
1611,8,Pay,,Lannie,normal,-
1612,1,Create SC,,Jamika,normal,-
1612,2,Purchase SC,,Shandi,normal,-
1612,3,Approve SC,,Hugo,normal,-
1612,4,Create PO,,Wilton,normal,-
1612,5,Approve PO 1,,Clayton,normal,-
1612,6,Release PO,,Deloras,normal,-
1612,7,Post GR,,Jack,normal,-
1612,8,Post IR,,Howard,normal,-
1612,9,Pay,,Lannie,normal,-
1613,1,Create SC,,Jamika,normal,-
1613,2,Purchase SC,,Shandi,normal,-
1613,3,Approve SC,,Hugo,normal,-
1613,4,Create PO,,Ronald,normal,-
1613,5,Release PO,,Deloras,normal,-
1613,6,Post GR,,Lisa,normal,-
1613,7,Post IR,,Marilyn,normal,-
1613,8,Pay,,Lannie,normal,-
1614,1,Create SC,,Jamika,normal,-
1614,2,Purchase SC,,Shandi,normal,-
1614,3,Approve SC,,Hugo,normal,-
1614,4,Create PO,,Ronald,normal,-
1614,5,Release PO,,Hassie,normal,-
1614,6,Post GR,,Velda,normal,-
1614,7,Post IR,,Brian,normal,-
1614,8,Pay,,Lannie,normal,-
1615,1,Create SC,,Jamika,anomalous,"{'size': 2, 'start': 8, 'inserted': [{'name': 'Post GR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jack'}}, {'name': 'Post IR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard'}}]}"
1615,2,Purchase SC,,Paul,anomalous,"{'size': 2, 'start': 8, 'inserted': [{'name': 'Post GR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jack'}}, {'name': 'Post IR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard'}}]}"
1615,3,Approve SC,,Hugo,anomalous,"{'size': 2, 'start': 8, 'inserted': [{'name': 'Post GR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jack'}}, {'name': 'Post IR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard'}}]}"
1615,4,Create PO,,Ronald,anomalous,"{'size': 2, 'start': 8, 'inserted': [{'name': 'Post GR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jack'}}, {'name': 'Post IR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard'}}]}"
1615,5,Release PO,,Grayce,anomalous,"{'size': 2, 'start': 8, 'inserted': [{'name': 'Post GR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jack'}}, {'name': 'Post IR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard'}}]}"
1615,6,Post GR,,Jack,anomalous,"{'size': 2, 'start': 8, 'inserted': [{'name': 'Post GR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jack'}}, {'name': 'Post IR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard'}}]}"
1615,7,Post IR,,Howard,anomalous,"{'size': 2, 'start': 8, 'inserted': [{'name': 'Post GR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jack'}}, {'name': 'Post IR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard'}}]}"
1615,8,Pay,,Lannie,anomalous,"{'size': 2, 'start': 8, 'inserted': [{'name': 'Post GR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jack'}}, {'name': 'Post IR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard'}}]}"
1615,9,Post GR,,Jack,anomalous,"{'size': 2, 'start': 8, 'inserted': [{'name': 'Post GR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jack'}}, {'name': 'Post IR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard'}}]}"
1615,10,Post IR,,Howard,anomalous,"{'size': 2, 'start': 8, 'inserted': [{'name': 'Post GR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jack'}}, {'name': 'Post IR', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard'}}]}"
1616,1,Create SC,,Jamika,normal,-
1616,2,Purchase SC,,Paul,normal,-
1616,3,Approve SC,,Hugo,normal,-
1616,4,Create PO,,Ronald,normal,-
1616,5,Release PO,,Grayce,normal,-
1616,6,Post GR,,Jin,normal,-
1616,7,Post IR,,Howard,normal,-
1616,8,Pay,,Lannie,normal,-
1617,1,Create SC,,Jamika,anomalous,"{'size': 2, 'start': 3, 'skipped': [{'name': 'Create PO', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}, {'name': 'Approve PO 1', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Doretta'}}]}"
1617,2,Purchase SC,,Shandi,anomalous,"{'size': 2, 'start': 3, 'skipped': [{'name': 'Create PO', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}, {'name': 'Approve PO 1', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Doretta'}}]}"
1617,3,Approve SC,,Hugo,anomalous,"{'size': 2, 'start': 3, 'skipped': [{'name': 'Create PO', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}, {'name': 'Approve PO 1', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Doretta'}}]}"
1617,4,Release PO,,Deloras,anomalous,"{'size': 2, 'start': 3, 'skipped': [{'name': 'Create PO', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}, {'name': 'Approve PO 1', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Doretta'}}]}"
1617,5,Post GR,,Jack,anomalous,"{'size': 2, 'start': 3, 'skipped': [{'name': 'Create PO', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}, {'name': 'Approve PO 1', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Doretta'}}]}"
1617,6,Post IR,,Howard,anomalous,"{'size': 2, 'start': 3, 'skipped': [{'name': 'Create PO', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}, {'name': 'Approve PO 1', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Doretta'}}]}"
1617,7,Pay,,Lannie,anomalous,"{'size': 2, 'start': 3, 'skipped': [{'name': 'Create PO', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}, {'name': 'Approve PO 1', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Doretta'}}]}"
1618,1,Create PR,,Lisa,normal,-
1618,2,Release PR,,Wilton,normal,-
1618,3,Create PO,,Ronald,normal,-
1618,4,Release PO,,Deloras,normal,-
1618,5,Post GR,,Doretta,normal,-
1618,6,Post IR,,Brian,normal,-
1618,7,Pay,,Lannie,normal,-
1619,1,Create SC,,Jamika,anomalous,"{'indices': [4, 6]}"
1619,2,Purchase SC,,Shandi,anomalous,"{'indices': [4, 6]}"
1619,3,Approve SC,,Hugo,anomalous,"{'indices': [4, 6]}"
1619,4,Create PO,,Wilton,anomalous,"{'indices': [4, 6]}"
1619,5,Random activity 3,,Random user 32,anomalous,"{'indices': [4, 6]}"
1619,6,Approve PO 1,,Chan,anomalous,"{'indices': [4, 6]}"
1619,7,Random activity 8,,Random user 56,anomalous,"{'indices': [4, 6]}"
1619,8,Release PO,,Hassie,anomalous,"{'indices': [4, 6]}"
1619,9,Post GR,,Velda,anomalous,"{'indices': [4, 6]}"
1619,10,Post IR,,Brian,anomalous,"{'indices': [4, 6]}"
1619,11,Pay,,Lannie,anomalous,"{'indices': [4, 6]}"
1620,1,Create SC,,Jamika,normal,-
1620,2,Purchase SC,,Shandi,normal,-
1620,3,Approve SC,,Hugo,normal,-
1620,4,Create PO,,Wilton,normal,-
1620,5,Approve PO 1,,Chan,normal,-
1620,6,Release PO,,Deloras,normal,-
1620,7,Post GR,,Sherell,normal,-
1620,8,Post IR,,Alyce,normal,-
1620,9,Pay,,Lannie,normal,-
1621,1,Create SC,,Jamika,normal,-
1621,2,Purchase SC,,Paul,normal,-
1621,3,Approve SC,,Hugo,normal,-
1621,4,Create PO,,Ronald,normal,-
1621,5,Release PO,,Grayce,normal,-
1621,6,Post GR,,Sherell,normal,-
1621,7,Post IR,,Alyce,normal,-
1621,8,Pay,,Lannie,normal,-
1622,1,Create SC,,Jamika,normal,-
1622,2,Purchase SC,,Shandi,normal,-
1622,3,Approve SC,,Hugo,normal,-
1622,4,Create PO,,Wilton,normal,-
1622,5,Approve PO 1,,Doretta,normal,-
1622,6,Release PO,,Deloras,normal,-
1622,7,Post GR,,Doretta,normal,-
1622,8,Post IR,,Brian,normal,-
1622,9,Pay,,Lannie,normal,-
1623,1,Create SC,,Jamika,anomalous,"{'size': 1, 'start': 1, 'skipped': [{'name': 'Purchase SC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Shandi'}}]}"
1623,2,Approve SC,,Hugo,anomalous,"{'size': 1, 'start': 1, 'skipped': [{'name': 'Purchase SC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Shandi'}}]}"
1623,3,Create PO,,Ronald,anomalous,"{'size': 1, 'start': 1, 'skipped': [{'name': 'Purchase SC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Shandi'}}]}"
1623,4,Release PO,,Hassie,anomalous,"{'size': 1, 'start': 1, 'skipped': [{'name': 'Purchase SC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Shandi'}}]}"
1623,5,Post GR,,Velda,anomalous,"{'size': 1, 'start': 1, 'skipped': [{'name': 'Purchase SC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Shandi'}}]}"
1623,6,Post IR,,Brian,anomalous,"{'size': 1, 'start': 1, 'skipped': [{'name': 'Purchase SC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Shandi'}}]}"
1623,7,Pay,,Lannie,anomalous,"{'size': 1, 'start': 1, 'skipped': [{'name': 'Purchase SC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Shandi'}}]}"
1624,1,Create SC,,Jamika,normal,-
1624,2,Purchase SC,,Shandi,normal,-
1624,3,Approve SC,,Hugo,normal,-
1624,4,Create PO,,Wilton,normal,-
1624,5,Approve PO 1,,Clayton,normal,-
1624,6,Release PO,,Hassie,normal,-
1624,7,Post GR,,Velda,normal,-
1624,8,Post IR,,Brian,normal,-
1624,9,Pay,,Lannie,normal,-
1625,1,Create SC,,Jamika,normal,-
1625,2,Purchase SC,,Paul,normal,-
1625,3,Approve SC,,Hugo,normal,-
1625,4,Create PO,,Wilton,normal,-
1625,5,Approve PO 1,,Chan,normal,-
1625,6,Release PO,,Hassie,normal,-
1625,7,Post GR,,Velda,normal,-
1625,8,Post IR,,Rossana,normal,-
1625,9,Pay,,Lannie,normal,-
1626,1,Create SC,,Jamika,normal,-
1626,2,Purchase SC,,Paul,normal,-
1626,3,Approve SC,,Hugo,normal,-
1626,4,Create PO,,Ronald,normal,-
1626,5,Release PO,,Hassie,normal,-
1626,6,Post GR,,Velda,normal,-
1626,7,Post IR,,Brian,normal,-
1626,8,Pay,,Lannie,normal,-
1627,1,Create SC,,Jamika,normal,-
1627,2,Purchase SC,,Shandi,normal,-
1627,3,Approve SC,,Hugo,normal,-
1627,4,Create PO,,Ronald,normal,-
1627,5,Release PO,,Deloras,normal,-
1627,6,Post GR,,Doretta,normal,-
1627,7,Post IR,,Brian,normal,-
1627,8,Pay,,Lannie,normal,-
1628,1,Create PO,,Wilton,anomalous,"{'shift_from': 0, 'shift_to': 5, 'size': 2}"
1628,2,Approve PO 1,,Doretta,anomalous,"{'shift_from': 0, 'shift_to': 5, 'size': 2}"
1628,3,Release PO,,Hassie,anomalous,"{'shift_from': 0, 'shift_to': 5, 'size': 2}"
1628,4,Post GR,,Velda,anomalous,"{'shift_from': 0, 'shift_to': 5, 'size': 2}"
1628,5,Post IR,,Brian,anomalous,"{'shift_from': 0, 'shift_to': 5, 'size': 2}"
1628,6,Create PR,,Lisa,anomalous,"{'shift_from': 0, 'shift_to': 5, 'size': 2}"
1628,7,Release PR,,Evelin,anomalous,"{'shift_from': 0, 'shift_to': 5, 'size': 2}"
1628,8,Pay,,Lannie,anomalous,"{'shift_from': 0, 'shift_to': 5, 'size': 2}"
1629,1,Create SC,,Jamika,normal,-
1629,2,Purchase SC,,Shandi,normal,-
1629,3,Approve SC,,Hugo,normal,-
1629,4,Create PO,,Ronald,normal,-
1629,5,Release PO,,Hassie,normal,-
1629,6,Post GR,,Velda,normal,-
1629,7,Post IR,,Rossana,normal,-
1629,8,Pay,,Lannie,normal,-
1630,1,Create SC,,Jamika,normal,-
1630,2,Purchase SC,,Paul,normal,-
1630,3,Approve SC,,Hugo,normal,-
1630,4,Create PO,,Wilton,normal,-
1630,5,Approve PO 1,,Chan,normal,-
1630,6,Release PO,,Hassie,normal,-
1630,7,Post GR,,Velda,normal,-
1630,8,Post IR,,Brian,normal,-
1630,9,Pay,,Lannie,normal,-
1631,1,Create SC,,Jamika,anomalous,"{'index': [3], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Ronald']}"
1631,2,Purchase SC,,Shandi,anomalous,"{'index': [3], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Ronald']}"
1631,3,Approve SC,,Hugo,anomalous,"{'index': [3], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Ronald']}"
1631,4,Create PO,,Alpha,anomalous,"{'index': [3], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Ronald']}"
1631,5,Release PO,,Hassie,anomalous,"{'index': [3], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Ronald']}"
1631,6,Post GR,,Velda,anomalous,"{'index': [3], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Ronald']}"
1631,7,Post IR,,Rossana,anomalous,"{'index': [3], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Ronald']}"
1631,8,Pay,,Lannie,anomalous,"{'index': [3], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Ronald']}"
1632,1,Create SC,,Jamika,normal,-
1632,2,Purchase SC,,Paul,normal,-
1632,3,Approve SC,,Hugo,normal,-
1632,4,Create PO,,Wilton,normal,-
1632,5,Approve PO 1,,Roseanne,normal,-
1632,6,Release PO,,Deloras,normal,-
1632,7,Post GR,,Junior,normal,-
1632,8,Post IR,,Johnny,normal,-
1632,9,Pay,,Lannie,normal,-
1633,1,Create PR,,Sonia,normal,-
1633,2,Release PR,,Wilton,normal,-
1633,3,Create PO,,Wilton,normal,-
1633,4,Approve PO 1,,Doretta,normal,-
1633,5,Release PO,,Hassie,normal,-
1633,6,Post GR,,Velda,normal,-
1633,7,Post IR,,Rossana,normal,-
1633,8,Pay,,Lannie,normal,-
1634,1,Create SC,,Jamika,normal,-
1634,2,Purchase SC,,Shandi,normal,-
1634,3,Approve SC,,Hugo,normal,-
1634,4,Create PO,,Wilton,normal,-
1634,5,Approve PO 1,,Clayton,normal,-
1634,6,Release PO,,Hassie,normal,-
1634,7,Post GR,,Velda,normal,-
1634,8,Post IR,,Brian,normal,-
1634,9,Pay,,Lannie,normal,-
1635,1,Create SC,,Jamika,anomalous,"{'index': [5, 8], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Sherell', 'Sherell']}"
1635,2,Purchase SC,,Shandi,anomalous,"{'index': [5, 8], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Sherell', 'Sherell']}"
1635,3,Approve SC,,Hugo,anomalous,"{'index': [5, 8], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Sherell', 'Sherell']}"
1635,4,Create PO,,Wilton,anomalous,"{'index': [5, 8], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Sherell', 'Sherell']}"
1635,5,Approve PO 1,,Alpha,anomalous,"{'index': [5, 8], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Sherell', 'Sherell']}"
1635,6,Approve PO 2,,Elisha,anomalous,"{'index': [5, 8], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Sherell', 'Sherell']}"
1635,7,Approve PO 3,,Della,anomalous,"{'index': [5, 8], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Sherell', 'Sherell']}"
1635,8,Release PO,,Lannie,anomalous,"{'index': [5, 8], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Sherell', 'Sherell']}"
1635,9,Post GR,,Roseanne,anomalous,"{'index': [5, 8], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Sherell', 'Sherell']}"
1635,10,Post IR,,Alyce,anomalous,"{'index': [5, 8], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Sherell', 'Sherell']}"
1635,11,Pay,,Lannie,anomalous,"{'index': [5, 8], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Sherell', 'Sherell']}"
1636,1,Create SC,,Jamika,normal,-
1636,2,Purchase SC,,Shandi,normal,-
1636,3,Approve SC,,Hugo,normal,-
1636,4,Create PO,,Wilton,normal,-
1636,5,Approve PO 1,,Roseanne,normal,-
1636,6,Release PO,,Hassie,normal,-
1636,7,Post GR,,Velda,normal,-
1636,8,Post IR,,Rossana,normal,-
1636,9,Pay,,Lannie,normal,-
1637,1,Create SC,,Jamika,normal,-
1637,2,Purchase SC,,Paul,normal,-
1637,3,Approve SC,,Hugo,normal,-
1637,4,Create PO,,Ronald,normal,-
1637,5,Release PO,,Hassie,normal,-
1637,6,Post GR,,Velda,normal,-
1637,7,Post IR,,Brian,normal,-
1637,8,Pay,,Lannie,normal,-
1638,1,Create PR,,Lisa,anomalous,"{'index': [1, 4], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Wilton', 'Velda']}"
1638,2,Release PR,,Junior,anomalous,"{'index': [1, 4], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Wilton', 'Velda']}"
1638,3,Create PO,,Ronald,anomalous,"{'index': [1, 4], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Wilton', 'Velda']}"
1638,4,Release PO,,Hassie,anomalous,"{'index': [1, 4], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Wilton', 'Velda']}"
1638,5,Post GR,,Jin,anomalous,"{'index': [1, 4], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Wilton', 'Velda']}"
1638,6,Post IR,,Brian,anomalous,"{'index': [1, 4], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Wilton', 'Velda']}"
1638,7,Pay,,Lannie,anomalous,"{'index': [1, 4], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Wilton', 'Velda']}"
1639,1,Create SC,,Jamika,normal,-
1639,2,Purchase SC,,Paul,normal,-
1639,3,Approve SC,,Hugo,normal,-
1639,4,Create PO,,Keven,normal,-
1639,5,Approve PO 1,,Doretta,normal,-
1639,6,Release PO,,Grayce,normal,-
1639,7,Post GR,,Doretta,normal,-
1639,8,Post IR,,Brian,normal,-
1639,9,Pay,,Lannie,normal,-
1640,1,Create PR,,Lisa,normal,-
1640,2,Release PR,,Evelin,normal,-
1640,3,Create PO,,Ronald,normal,-
1640,4,Release PO,,Hassie,normal,-
1640,5,Post GR,,Velda,normal,-
1640,6,Post IR,,Rossana,normal,-
1640,7,Pay,,Lannie,normal,-
1641,1,Create SC,,Jamika,normal,-
